x,y,species stddev
1.0,1.0,0.017426075
2.0,2.0,0.10264988
3.0,3.0,2.886187E-4
4.0,4.0,0.019199876
5.0,5.0,0.020974226
6.0,6.0,2.51398E-4
7.0,7.0,0.014053361
8.0,8.0,0.002988628
9.0,9.0,0.009702168
10.0,10.0,0.012148062
11.0,11.0,0.014140657
12.0,12.0,0.021521563
13.0,13.0,0.0045440467
14.0,14.0,0.004991794
15.0,15.0,0.0051335515
16.0,16.0,0.024205912
17.0,17.0,0.024945296
18.0,18.0,0.004921802
19.0,19.0,0.0056760735
20.0,20.0,0.016815014
21.0,21.0,0.03516301
22.0,22.0,0.015533165
23.0,23.0,0.0046340264
24.0,24.0,0.0025413635
25.0,25.0,0.024647998
26.0,26.0,3.792536E-4
27.0,27.0,0.09562679
28.0,28.0,0.00864427
29.0,29.0,0.00420739
30.0,30.0,0.025902363
31.0,31.0,0.019012008
32.0,32.0,0.0036777905
33.0,33.0,0.009994034
34.0,34.0,0.0031699473
35.0,35.0,0.028026635
36.0,36.0,0.014449241
37.0,37.0,0.0108547695
38.0,38.0,0.03076797
39.0,39.0,0.06129836
40.0,40.0,4.909774E-4
41.0,41.0,0.025003854
42.0,42.0,0.015429518
43.0,43.0,0.018830597
44.0,44.0,0.017132048
45.0,45.0,0.027780494
46.0,46.0,0.04920071
47.0,47.0,0.049002595
48.0,48.0,0.020805398
49.0,49.0,0.019954063
50.0,50.0,0.05177051
51.0,51.0,0.0105396295
52.0,52.0,9.3973224E-4
53.0,53.0,0.011430601
54.0,54.0,0.001094519
55.0,55.0,0.035942588
56.0,56.0,0.030998645
57.0,57.0,2.406266E-4
58.0,58.0,0.0057029417
59.0,59.0,0.006085694
60.0,60.0,0.004906459
61.0,61.0,1.2388562E-4
62.0,62.0,0.0123211285
63.0,63.0,0.006878972
64.0,64.0,0.036760595
65.0,65.0,0.0074303458
66.0,66.0,0.014805963
67.0,67.0,0.0060843197
68.0,68.0,0.031338543
69.0,69.0,0.005432667
70.0,70.0,8.414394E-4
71.0,71.0,0.004284107
72.0,72.0,6.4963975E-4
73.0,73.0,0.0269487
74.0,74.0,0.011615131
75.0,75.0,0.055561073
76.0,76.0,7.54691E-5
77.0,77.0,0.02803353
78.0,78.0,0.029101623
79.0,79.0,0.0040863296
80.0,80.0,0.012286273
81.0,81.0,6.0979364E-4
82.0,82.0,0.06824297
83.0,83.0,0.010315375
84.0,84.0,0.0014920055
85.0,85.0,0.011704537
86.0,86.0,0.02213059
87.0,87.0,0.030376196
88.0,88.0,0.016268114
89.0,89.0,0.018900918
90.0,90.0,0.008087674
91.0,91.0,0.02282276
92.0,92.0,0.005775467
93.0,93.0,0.032905668
94.0,94.0,0.011331823
95.0,95.0,0.043279264
96.0,96.0,7.2532886E-4
97.0,97.0,0.018452436
98.0,98.0,0.00811125
99.0,99.0,0.014979801
100.0,100.0,0.020439664
101.0,101.0,0.022331925
102.0,102.0,0.050733175
103.0,103.0,0.0010972396
104.0,104.0,0.023280697
105.0,105.0,0.027594501
106.0,106.0,0.0064548603
107.0,107.0,0.010943134
108.0,108.0,0.021828065
109.0,109.0,0.023807775
110.0,110.0,0.021975871
111.0,111.0,0.048944663
112.0,112.0,0.003801893
113.0,113.0,0.0057848594
114.0,114.0,0.00224529
115.0,115.0,0.012886186
116.0,116.0,0.002966983
117.0,117.0,0.02875342
118.0,118.0,0.014470643
119.0,119.0,0.013874112
120.0,120.0,0.013449818
121.0,121.0,0.05884074
122.0,122.0,0.009354478
123.0,123.0,7.416466E-5
124.0,124.0,0.006109028
125.0,125.0,0.030954177
126.0,126.0,0.0014698525
127.0,127.0,0.010388875
128.0,128.0,5.7765475E-4
129.0,129.0,0.02992099
130.0,130.0,0.005548105
131.0,131.0,0.06764257
132.0,132.0,0.019311415
133.0,133.0,0.0011615895
134.0,134.0,0.0090868445
135.0,135.0,0.031617492
136.0,136.0,7.062777E-4
137.0,137.0,0.00597672
138.0,138.0,0.023630505
139.0,139.0,0.023534492
140.0,140.0,1.2645416E-4
141.0,141.0,0.003436956
142.0,142.0,0.006260976
143.0,143.0,0.03623256
144.0,144.0,0.0050919754
145.0,145.0,0.008331812
146.0,146.0,0.024631906
147.0,147.0,8.3201047E-4
148.0,148.0,0.009067614
149.0,149.0,0.013581033
150.0,150.0,0.011747998
151.0,151.0,0.014402301
152.0,152.0,0.056839876
153.0,153.0,0.040251
154.0,154.0,0.008276521
155.0,155.0,0.010054542
156.0,156.0,0.0014495561
157.0,157.0,0.014576544
158.0,158.0,0.029884882
159.0,159.0,0.014329542
160.0,160.0,0.022066358
161.0,161.0,0.027557686
162.0,162.0,0.03898333
163.0,163.0,0.019262297
164.0,164.0,0.0053532887
165.0,165.0,0.009398553
166.0,166.0,2.3688887E-4
167.0,167.0,0.011941144
168.0,168.0,0.012146058
169.0,169.0,0.022776201
170.0,170.0,0.007987698
171.0,171.0,0.023714133
172.0,172.0,0.032201
173.0,173.0,0.0032354398
174.0,174.0,0.02807886
175.0,175.0,0.0025679758
176.0,176.0,2.3979461E-4
177.0,177.0,0.009524558
178.0,178.0,0.022876294
179.0,179.0,0.010690757
180.0,180.0,0.007879303
181.0,181.0,0.019860998
182.0,182.0,0.0061226734
183.0,183.0,0.027937902
184.0,184.0,0.06097846
185.0,185.0,0.0011782645
186.0,186.0,0.043337226
187.0,187.0,0.041778218
188.0,188.0,0.0012690073
189.0,189.0,0.026404336
190.0,190.0,0.012377022
191.0,191.0,0.037631318
192.0,192.0,0.004684045
193.0,193.0,0.059678372
194.0,194.0,0.013074858
195.0,195.0,0.011865892
196.0,196.0,0.004021012
197.0,197.0,0.03253924
198.0,198.0,0.006303443
199.0,199.0,0.008840785
200.0,200.0,0.0018021994
201.0,201.0,0.012828202
202.0,202.0,0.015263137
203.0,203.0,0.0024046462
204.0,204.0,0.022217503
205.0,205.0,0.04151
206.0,206.0,0.011967933
207.0,207.0,0.06464116
208.0,208.0,0.03673675
209.0,209.0,6.4364634E-4
210.0,210.0,0.0016172371
211.0,211.0,0.0016913568
212.0,212.0,0.0026497485
213.0,213.0,0.0050672083
214.0,214.0,0.013086814
215.0,215.0,0.012865277
216.0,216.0,0.011266797
217.0,217.0,0.0062758992
218.0,218.0,0.023013925
219.0,219.0,0.048169956
220.0,220.0,0.01798903
221.0,221.0,0.013624667
222.0,222.0,0.02159584
223.0,223.0,0.019100565
224.0,224.0,0.01574551
225.0,225.0,0.027510738
226.0,226.0,0.04596912
227.0,227.0,0.008648288
228.0,228.0,0.018466793
229.0,229.0,0.0049999333
230.0,230.0,2.734768E-4
231.0,231.0,0.026636485
232.0,232.0,0.024835916
233.0,233.0,0.0013554898
234.0,234.0,0.0144138485
235.0,235.0,0.026258834
236.0,236.0,0.028893307
237.0,237.0,0.020886268
238.0,238.0,0.01367232
239.0,239.0,0.017949184
240.0,240.0,0.0038373906
241.0,241.0,0.014457796
242.0,242.0,0.0013413847
243.0,243.0,0.0023683493
244.0,244.0,0.018623514
245.0,245.0,0.020890051
246.0,246.0,0.023448633
247.0,247.0,0.02872776
248.0,248.0,0.040889516
249.0,249.0,0.015745217
250.0,250.0,0.020675663
251.0,251.0,0.006056933
252.0,252.0,0.010897481
253.0,253.0,0.03700342
254.0,254.0,0.008439363
255.0,255.0,0.006477717
256.0,256.0,0.017754192
257.0,257.0,0.0063828314
258.0,258.0,7.7271665E-4
259.0,259.0,7.232476E-5
260.0,260.0,0.026248632
261.0,261.0,0.031448316
262.0,262.0,0.011550112
263.0,263.0,0.01355624
264.0,264.0,0.0012848796
265.0,265.0,0.0036718457
266.0,266.0,0.02593192
267.0,267.0,0.03683374
268.0,268.0,0.005831723
269.0,269.0,0.006677799
270.0,270.0,0.029724227
271.0,271.0,0.00936604
272.0,272.0,0.037138987
273.0,273.0,0.00108702
274.0,274.0,0.053037293
275.0,275.0,0.012735163
276.0,276.0,0.031407934
277.0,277.0,0.004016968
278.0,278.0,0.036589753
279.0,279.0,0.02218975
280.0,280.0,0.008933521
281.0,281.0,0.003128444
282.0,282.0,0.08115535
283.0,283.0,0.008350188
284.0,284.0,0.009434266
285.0,285.0,0.022343589
