Predictor variable,Categorical,Sample average
Forest_Productivity,true,18.0
Forest_Type,true,31.0
bio10_16,false,130.42898391129134
bio12_16,false,718.3163840553977
bio15_16,false,33.93529276414351
moose2015,false,40.44515468702688
red_deer2015,false,5.394311646362404
roe_deer2015,false,7.336528943343596
