Predictor variable,Categorical,Sample average
Forest_Productivity,true,18.0
Forest_Type,true,31.0
bio10_16,false,130.1023464572045
bio12_16,false,722.0471128402218
bio15_16,false,34.124937155938916
moose2015,false,40.19873819735742
red_deer2015,false,5.475058095685897
roe_deer2015,false,6.973429794465342
