x,y,species_0 logistic values
1.0,1.0,0.10258629
2.0,2.0,0.15182915
3.0,3.0,0.2208278
4.0,4.0,0.16475074
5.0,5.0,0.29374972
6.0,6.0,0.02754047
7.0,7.0,0.17529926
8.0,8.0,0.27563852
9.0,9.0,0.07488497
10.0,10.0,0.59144187
11.0,11.0,0.27854657
12.0,12.0,0.39427912
13.0,13.0,0.16405293
14.0,14.0,0.21250635
15.0,15.0,0.22937986
16.0,16.0,0.37873128
17.0,17.0,0.21945134
18.0,18.0,0.3274275
19.0,19.0,0.086546525
20.0,20.0,0.35664588
21.0,21.0,0.18352479
22.0,22.0,0.16875902
23.0,23.0,0.26239616
24.0,24.0,0.16922644
25.0,25.0,0.18184042
26.0,26.0,0.15188526
27.0,27.0,0.11673474
28.0,28.0,0.23407416
29.0,29.0,0.22291902
30.0,30.0,0.12330476
31.0,31.0,0.37793222
32.0,32.0,0.051987853
33.0,33.0,0.5119796
34.0,34.0,0.21858582
35.0,35.0,0.22464097
36.0,36.0,0.25587034
37.0,37.0,0.0309557
38.0,38.0,0.1714846
39.0,39.0,0.87847567
40.0,40.0,0.14425309
41.0,41.0,0.32769933
42.0,42.0,0.1566229
43.0,43.0,0.20262814
44.0,44.0,0.2938703
45.0,45.0,0.5008707
46.0,46.0,0.17903927
47.0,47.0,0.2811693
48.0,48.0,0.15619455
49.0,49.0,0.43616918
50.0,50.0,0.14486432
51.0,51.0,0.52571136
52.0,52.0,0.12564203
53.0,53.0,0.43752012
54.0,54.0,0.0021199875
55.0,55.0,0.3462177
56.0,56.0,0.27069545
57.0,57.0,0.007451419
58.0,58.0,0.20498869
59.0,59.0,0.12521894
60.0,60.0,0.034662478
61.0,61.0,0.0059312666
62.0,62.0,0.102622874
63.0,63.0,0.039708853
64.0,64.0,0.267803
65.0,65.0,0.13539286
66.0,66.0,0.031101998
67.0,67.0,0.14956224
68.0,68.0,0.12240856
69.0,69.0,0.4909674
70.0,70.0,0.11274846
71.0,71.0,0.18774016
72.0,72.0,0.13973317
73.0,73.0,0.47963116
74.0,74.0,0.27603224
75.0,75.0,0.24952668
76.0,76.0,0.14993888
77.0,77.0,0.48941824
78.0,78.0,0.15810438
79.0,79.0,0.658007
80.0,80.0,0.43540058
81.0,81.0,0.13315867
82.0,82.0,0.14350648
83.0,83.0,0.54100335
84.0,84.0,0.1883652
85.0,85.0,0.03349203
86.0,86.0,0.28298625
87.0,87.0,0.2830124
88.0,88.0,0.50121593
89.0,89.0,0.17266573
90.0,90.0,0.2419463
91.0,91.0,0.27354383
92.0,92.0,0.16408187
93.0,93.0,0.6006181
94.0,94.0,0.027891956
95.0,95.0,0.48331898
96.0,96.0,0.00247975
97.0,97.0,0.4299486
98.0,98.0,0.122331806
99.0,99.0,0.13837443
100.0,100.0,0.57676256
101.0,101.0,0.46938363
102.0,102.0,0.12193525
103.0,103.0,0.017185532
104.0,104.0,0.07177367
105.0,105.0,0.5572351
106.0,106.0,0.12426354
107.0,107.0,0.86557746
108.0,108.0,0.26398927
109.0,109.0,0.26951158
110.0,110.0,0.32821336
111.0,111.0,0.38665238
112.0,112.0,0.02370717
113.0,113.0,0.16437067
114.0,114.0,0.15935485
115.0,115.0,0.1552971
116.0,116.0,0.05867542
117.0,117.0,0.5921138
118.0,118.0,0.1400739
119.0,119.0,0.78594893
120.0,120.0,0.1903003
121.0,121.0,0.8083142
122.0,122.0,0.035263326
