Predictor variable,Categorical,Sample average
Forest_Productivity,true,13.0
Forest_Type,true,31.0
bio10_16,false,119.76036643981934
bio12_16,false,720.6985130310059
bio15_16,false,32.08320682389395
moose2015,false,29.8646011150309
red_deer2015,false,3.450207751776491
roe_deer2015,false,4.719815634191036
