x,y,species median
1.0,1.0,1.19598255E-4
2.0,2.0,0.009405055
3.0,3.0,2.7744893E-9
4.0,4.0,9.0629177E-4
5.0,5.0,0.0023017197
6.0,6.0,0.009281948
7.0,7.0,9.5253176E-4
8.0,8.0,6.755211E-5
9.0,9.0,5.002747E-4
10.0,10.0,0.4072526
11.0,11.0,2.450076E-4
12.0,12.0,0.07602536
13.0,13.0,5.513443E-5
14.0,14.0,0.016659986
15.0,15.0,0.09299147
16.0,16.0,0.013075787
17.0,17.0,0.0063597164
18.0,18.0,0.03907756
19.0,19.0,6.7624747E-4
20.0,20.0,0.0045201527
21.0,21.0,0.026121896
22.0,22.0,0.0076768827
23.0,23.0,0.055076525
24.0,24.0,1.9834075E-5
25.0,25.0,0.022720538
26.0,26.0,2.626509E-7
27.0,27.0,5.4585177E-4
28.0,28.0,0.08935977
29.0,29.0,0.030993342
30.0,30.0,0.0020110088
31.0,31.0,0.0051857424
32.0,32.0,0.010997874
33.0,33.0,0.27303538
34.0,34.0,0.002343702
35.0,35.0,0.06257938
36.0,36.0,0.005150365
37.0,37.0,0.0030063242
38.0,38.0,0.0017535988
39.0,39.0,0.21247484
40.0,40.0,1.2999112E-5
41.0,41.0,0.032395482
42.0,42.0,0.0070632985
43.0,43.0,0.015172082
44.0,44.0,0.049182493
45.0,45.0,0.008971843
46.0,46.0,0.011453016
47.0,47.0,0.120781235
48.0,48.0,0.0025865913
49.0,49.0,0.44930235
50.0,50.0,0.04397679
51.0,51.0,0.14298093
52.0,52.0,9.076817E-4
53.0,53.0,0.4234785
54.0,54.0,8.9744186E-5
55.0,55.0,0.10217358
56.0,56.0,0.014614461
57.0,57.0,0.002701367
58.0,58.0,0.0013991882
59.0,59.0,1.1804752E-6
60.0,60.0,5.2739907E-4
61.0,61.0,0.002122411
62.0,62.0,5.4701904E-5
63.0,63.0,6.5098476E-4
64.0,64.0,0.35314313
65.0,65.0,2.1005037E-5
66.0,66.0,1.3615412E-4
67.0,67.0,1.2612212E-5
68.0,68.0,0.050114356
69.0,69.0,0.05345122
70.0,70.0,8.986377E-5
71.0,71.0,0.0018875916
72.0,72.0,3.1293876E-8
73.0,73.0,0.69742584
74.0,74.0,0.32487202
75.0,75.0,0.012869254
76.0,76.0,5.4767558E-8
77.0,77.0,0.73579615
78.0,78.0,3.7357935E-5
79.0,79.0,0.061782584
80.0,80.0,0.008934502
81.0,81.0,5.031523E-9
82.0,82.0,0.0018764028
83.0,83.0,0.40158746
84.0,84.0,2.0254431E-4
85.0,85.0,0.007324123
86.0,86.0,0.003479828
87.0,87.0,0.33168876
88.0,88.0,0.5890128
89.0,89.0,0.019537985
90.0,90.0,0.048928015
91.0,91.0,1.0855756E-4
92.0,92.0,4.98438E-5
93.0,93.0,0.11877807
94.0,94.0,8.370293E-6
95.0,95.0,0.11684695
96.0,96.0,6.6073256E-4
97.0,97.0,0.009359392
98.0,98.0,8.8086114E-7
99.0,99.0,0.009466687
100.0,100.0,0.1077435
101.0,101.0,0.43538007
102.0,102.0,0.0073392615
103.0,103.0,8.892659E-4
104.0,104.0,8.33787E-4
105.0,105.0,0.016283153
106.0,106.0,1.150843E-6
107.0,107.0,0.16058229
108.0,108.0,0.0073037487
109.0,109.0,0.0014643229
110.0,110.0,0.080694586
111.0,111.0,0.1498998
112.0,112.0,0.010464282
113.0,113.0,2.2476466E-4
114.0,114.0,8.13897E-6
115.0,115.0,0.0038826112
116.0,116.0,5.698626E-6
117.0,117.0,0.0769044
118.0,118.0,0.004807322
119.0,119.0,0.17711443
120.0,120.0,0.08603811
121.0,121.0,0.17742464
122.0,122.0,8.944205E-5
123.0,123.0,3.624371E-10
124.0,124.0,0.0015960193
125.0,125.0,0.030964054
126.0,126.0,5.1193863E-5
127.0,127.0,0.0012142165
128.0,128.0,6.0127804E-4
129.0,129.0,0.36473155
130.0,130.0,0.0023857371
131.0,131.0,0.41206154
132.0,132.0,0.12946615
133.0,133.0,1.0549771E-4
134.0,134.0,1.00797886E-4
135.0,135.0,0.07121282
136.0,136.0,7.313039E-4
137.0,137.0,0.48486072
138.0,138.0,0.008774002
139.0,139.0,0.0014178754
140.0,140.0,0.0025089171
141.0,141.0,3.910895E-5
142.0,142.0,2.2903497E-4
143.0,143.0,0.3749648
144.0,144.0,3.2940752E-5
145.0,145.0,7.940124E-4
146.0,146.0,0.037950687
147.0,147.0,8.7013526E-4
148.0,148.0,0.27046892
149.0,149.0,0.16730596
150.0,150.0,0.0095368335
151.0,151.0,0.0061843265
152.0,152.0,0.09046804
153.0,153.0,0.057159714
154.0,154.0,5.5025707E-6
155.0,155.0,0.0021208772
156.0,156.0,0.0054453146
157.0,157.0,2.7569498E-5
158.0,158.0,0.02264237
159.0,159.0,0.3268656
160.0,160.0,0.06313026
161.0,161.0,0.008207135
162.0,162.0,0.010126705
163.0,163.0,0.006764106
164.0,164.0,8.859158E-5
165.0,165.0,0.0013516833
166.0,166.0,0.0024957838
167.0,167.0,2.361569E-5
168.0,168.0,0.4086535
169.0,169.0,0.052917216
170.0,170.0,0.22952166
171.0,171.0,0.36668786
172.0,172.0,0.002933739
173.0,173.0,8.4273407E-4
174.0,174.0,0.030846857
175.0,175.0,3.3532E-5
176.0,176.0,3.449915E-7
177.0,177.0,1.1080088E-4
178.0,178.0,0.0020971533
179.0,179.0,0.01477307
180.0,180.0,0.0016928279
181.0,181.0,2.0477767E-4
182.0,182.0,0.28858614
183.0,183.0,0.01964381
184.0,184.0,0.054755036
185.0,185.0,0.0013902158
186.0,186.0,0.008215325
187.0,187.0,0.38121533
188.0,188.0,9.0356753E-4
189.0,189.0,0.06128854
190.0,190.0,0.032107364
191.0,191.0,0.0029069846
