X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.006519807120909099,82.59069342390805,0.8173712728848106
2.0,2.0,train,0.0013545789101034346,46.56679354226234,0.48182900440306525
3.0,3.0,train,0.0037353275134405935,68.3552276442499,0.7194285615214836
4.0,4.0,train,0.0025182694021477574,56.45044764841872,0.6335240989623672
5.0,5.0,train,0.008849303358089965,91.44811960775974,0.8586511881845361
7.0,7.0,train,0.0011727761420256785,44.10948793610122,0.44600316235199094
8.0,8.0,train,0.008499165315511216,87.96037063227804,0.8536801127983188
9.0,9.0,train,0.004265721233792177,71.97093544040887,0.7454336512034687
10.0,10.0,train,0.005725687191146575,78.84555536580847,0.7971790810432686
11.0,11.0,train,0.011635171387107276,97.58180425200692,0.8887292172450871
13.0,13.0,train,0.004216482431706131,71.11825333874602,0.7432242324386614
14.0,14.0,train,0.00540404521967177,78.27294945671758,0.7876706004815175
16.0,16.0,train,0.004479158632446165,72.85767984889185,0.7545870933684747
17.0,17.0,train,0.006393242992223379,81.29198981021855,0.8144267796551534
18.0,18.0,train,0.0017935819850225447,50.65743620946448,0.5518153295329328
19.0,19.0,train,6.508424409757439E-4,29.468421174205417,0.30880876442196203
20.0,20.0,train,0.006029437438061706,80.02356347325369,0.8054084928885971
21.0,21.0,train,0.0030707680138581206,62.315435887694925,0.6782456239647348
23.0,23.0,train,0.003898648776147088,69.8880391090815,0.7279850293970334
25.0,25.0,train,0.008684860347767555,90.56173410450364,0.8563592613994396
27.0,27.0,train,0.002017967805668307,52.94411389284298,0.5807576335561343
28.0,28.0,train,8.063616145756508E-4,34.759642922094685,0.3563068982991273
29.0,29.0,train,0.004806664341046429,74.72046401267028,0.7674194157202952
31.0,31.0,train,0.0018190818263047264,50.84006867927384,0.5553041058445576
33.0,33.0,train,2.800185821557234E-4,13.004620427798828,0.16122981846352802
34.0,34.0,train,0.0014459553924360106,47.4942461997701,0.49814091583797054
35.0,35.0,train,0.001987725562974177,52.54064003924072,0.5770767143464908
36.0,36.0,train,8.84943788667747E-4,37.93053846272313,0.3779078625068296
37.0,37.0,train,0.007919444218654504,87.11046715378292,0.8446332926903763
39.0,39.0,train,0.0012055448352520097,44.509528710374404,0.4528220033433919
40.0,40.0,train,0.0016286675984471552,49.30494723435842,0.5278600163945661
41.0,41.0,train,6.246637396568687E-4,28.430190841515664,0.30011539183655095
42.0,42.0,train,0.0019630743327545414,52.34193817227797,0.5740281410988765
43.0,43.0,train,7.290191497677712E-4,32.501118587531835,0.33353008602645307
44.0,44.0,train,2.440836758835361E-5,1.0833669659456255,0.016479263050855657
45.0,45.0,train,0.004501399223898623,73.30781081262707,0.7555031714489325
47.0,47.0,train,0.007817249758037326,86.31850382461936,0.8429212352758315
48.0,48.0,train,0.0033571125766577252,66.19884894939678,0.6973846522201355
49.0,49.0,train,0.005342820936539843,77.7325953907254,0.7857587564895081
51.0,51.0,train,0.0013220580180632621,46.296884989673295,0.4757647515938864
52.0,52.0,train,0.004148415205991318,70.69657256868653,0.7401060335437376
53.0,53.0,train,2.6688223119565466E-4,12.466191563514924,0.15483727647189055
54.0,54.0,train,0.004977165974499127,76.19061581791621,0.7735829063836956
56.0,56.0,train,0.0036620878067102898,67.98166252621823,0.7154141781510951
57.0,57.0,train,0.00886380265798994,93.21817876728903,0.8588497685563181
58.0,58.0,train,2.0590455771710885E-4,9.368119419022221,0.12384099150666064
59.0,59.0,train,6.042071605184705E-4,27.789986159842954,0.29316849448196364
61.0,61.0,train,0.002798600142662553,59.640800189241496,0.6576665319830931
62.0,62.0,train,0.0072423825868521835,84.0188861981568,0.8325409538384123
63.0,63.0,train,0.0033159093175823234,65.52956001282966,0.6947721163940138
64.0,64.0,train,0.003625301928022736,67.25111002808407,0.7133542339566128
65.0,65.0,train,0.00885133841478578,92.33110860276956,0.8586790937366097
66.0,66.0,train,0.0027084699176686336,58.54197193918491,0.6502588543724805
67.0,67.0,train,2.4646186436399293E-4,11.553281873878653,0.14470433169334812
68.0,68.0,train,3.4615878303442846E-5,1.549893242590023,0.023210884832391067
69.0,69.0,train,0.00864816447426291,88.8253139694458,0.8558376317150672
6.0,6.0,test,0.010535215776925242,95.28715468624179,0.8785229722411315
12.0,12.0,test,0.00340911949381245,66.60687223360944,0.7006190376431715
15.0,15.0,test,0.011312561779570435,96.41833184545416,0.8859180219807073
22.0,22.0,test,2.3905549048383766E-5,1.0473895646036588,0.016145267014465586
24.0,24.0,test,0.003196896039086249,64.00007795694833,0.6869661540610298
26.0,26.0,test,0.0018989746552877393,51.8778605469552,0.565891396650577
30.0,30.0,test,7.576716147181424E-4,33.28677192414453,0.3421535666798141
32.0,32.0,test,0.0015597230049944756,48.539663661999285,0.5170687647179772
38.0,38.0,test,0.006655576493280628,82.77477544226967,0.8204277811978429
46.0,46.0,test,0.012450715699823655,99.9141436655138,0.8952542210229009
50.0,50.0,test,9.59588006738057E-4,39.92313604998707,0.39712521410466856
55.0,55.0,test,0.0032088267295959597,64.08076473307581,0.6877666363263801
60.0,60.0,test,1.5288269797600579E-4,6.693782028141449,0.09497997619009463
