Predictor variable,Categorical,Sample average
Forest_Productivity,true,18.0
Forest_Type,true,32.0
bio10_16,false,124.33874384562175
bio12_16,false,1625.8446519639756
bio15_16,false,31.576806386311848
moose2015,false,8.30431674917539
red_deer2015,false,28.042581018474365
roe_deer2015,false,4.829213539759318
