Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Test samples,Test gain,Test AUC,AUC Standard Deviation,#Background points,Forest_Productivity contribution,Forest_Type contribution,bio10_16 contribution,bio12_16 contribution,bio15_16 contribution,moose2015 contribution,red_deer2015 contribution,roe_deer2015 contribution,Forest_Productivity permutation importance,Forest_Type permutation importance,bio10_16 permutation importance,bio12_16 permutation importance,bio15_16 permutation importance,moose2015 permutation importance,red_deer2015 permutation importance,roe_deer2015 permutation importance,Training gain without Forest_Productivity,Training gain without Forest_Type,Training gain without bio10_16,Training gain without bio12_16,Training gain without bio15_16,Training gain without moose2015,Training gain without red_deer2015,Training gain without roe_deer2015,Training gain with only Forest_Productivity,Training gain with only Forest_Type,Training gain with only bio10_16,Training gain with only bio12_16,Training gain with only bio15_16,Training gain with only moose2015,Training gain with only red_deer2015,Training gain with only roe_deer2015,Test gain without Forest_Productivity,Test gain without Forest_Type,Test gain without bio10_16,Test gain without bio12_16,Test gain without bio15_16,Test gain without moose2015,Test gain without red_deer2015,Test gain without roe_deer2015,Test gain with only Forest_Productivity,Test gain with only Forest_Type,Test gain with only bio10_16,Test gain with only bio12_16,Test gain with only bio15_16,Test gain with only moose2015,Test gain with only red_deer2015,Test gain with only roe_deer2015,AUC without Forest_Productivity,AUC without Forest_Type,AUC without bio10_16,AUC without bio12_16,AUC without bio15_16,AUC without moose2015,AUC without red_deer2015,AUC without roe_deer2015,AUC with only Forest_Productivity,AUC with only Forest_Type,AUC with only bio10_16,AUC with only bio12_16,AUC with only bio15_16,AUC with only moose2015,AUC with only red_deer2015,AUC with only roe_deer2015,Entropy,Prevalence (average of logistic output over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 logistic threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 1 test omission,Fixed cumulative value 1 binomial probability,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 logistic threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 5 test omission,Fixed cumulative value 5 binomial probability,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 logistic threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Fixed cumulative value 10 test omission,Fixed cumulative value 10 binomial probability,Minimum training presence cumulative threshold,Minimum training presence logistic threshold,Minimum training presence area,Minimum training presence training omission,Minimum training presence test omission,Minimum training presence binomial probability,10 percentile training presence cumulative threshold,10 percentile training presence logistic threshold,10 percentile training presence area,10 percentile training presence training omission,10 percentile training presence test omission,10 percentile training presence binomial probability,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity logistic threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Equal training sensitivity and specificity test omission,Equal training sensitivity and specificity binomial probability,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity logistic threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,Maximum training sensitivity plus specificity test omission,Maximum training sensitivity plus specificity binomial probability,Equal test sensitivity and specificity cumulative threshold,Equal test sensitivity and specificity logistic threshold,Equal test sensitivity and specificity area,Equal test sensitivity and specificity training omission,Equal test sensitivity and specificity test omission,Equal test sensitivity and specificity binomial probability,Maximum test sensitivity plus specificity cumulative threshold,Maximum test sensitivity plus specificity logistic threshold,Maximum test sensitivity plus specificity area,Maximum test sensitivity plus specificity training omission,Maximum test sensitivity plus specificity test omission,Maximum test sensitivity plus specificity binomial probability,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value logistic threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission","Balance training omission, predicted area and threshold value test omission","Balance training omission, predicted area and threshold value binomial probability",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions logistic threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission,Equate entropy of thresholded and original distributions test omission,Equate entropy of thresholded and original distributions binomial probability
species_0,17,1.3310,1.8728,120,0.9183,5,1.2437,0.8071,0.1654,4109,0.2706,30.6896,1.9915,29.8360,1.7110,29.0714,1.3598,5.0701,0.6165,0.0000,1.6818,0.0000,0.0000,75.8559,2.1427,19.7031,1.3264,1.2340,1.2820,1.2857,1.3115,1.1530,1.3105,1.2685,0.2494,0.5167,0.0181,0.7927,0.0516,0.9994,0.0150,0.4631,1.2502,0.7460,0.9379,1.0930,1.1992,1.2693,1.1774,1.3134,0.1537,0.7324,-0.0745,0.9845,0.0807,0.4425,0.0828,-0.5030,0.8068,0.7948,0.8001,0.8083,0.8074,0.8062,0.8060,0.8120,0.6086,0.7926,0.4232,0.8751,0.6797,0.7807,0.8911,0.6193,6.9901,0.1275,1.0000,0.0216,0.6807,0.0000,0.2000,4.889E-1,5.0000,0.0691,0.4381,0.0588,0.2000,1.196E-1,10.0000,0.1209,0.3074,0.1176,0.2000,3.366E-2,1.5214,0.0285,0.6276,0.0000,0.2000,3.863E-1,9.5594,0.1168,0.3159,0.0588,0.2000,3.721E-2,20.4312,0.2363,0.1764,0.1765,0.2000,4.162E-3,45.7041,0.5545,0.0572,0.1765,0.2000,5.105E-5,17.8897,0.2095,0.2000,0.1765,0.2000,6.726E-3,77.2473,0.7720,0.0131,0.5882,0.2000,1.476E-7,1.5214,0.0285,0.6276,0.0000,0.2000,3.863E-1,12.5429,0.1494,0.2641,0.1176,0.2000,1.917E-2
species_1,17,1.0422,1.4295,120,0.8442,5,1.7781,0.9580,0.0154,4108,2.2649,41.1695,0.2081,51.5162,0.8320,4.0066,0.0000,0.0028,19.5619,27.5210,0.0000,35.4801,0.0000,15.4144,0.0000,2.0226,1.0361,0.8874,1.0331,0.8774,1.0325,1.0215,1.0422,1.0421,0.2299,0.5075,0.0040,0.7798,0.0300,0.5903,0.0434,0.1502,1.7522,1.5589,1.6376,2.0553,1.7210,1.6356,1.7775,1.7717,0.4855,0.7911,-0.0050,1.0525,0.1157,1.3367,-0.0048,0.3574,0.9572,0.9420,0.9511,0.9700,0.9535,0.9478,0.9580,0.9577,0.7421,0.8007,0.5080,0.8166,0.7907,0.9383,0.8494,0.7811,7.2785,0.1730,1.0000,0.0499,0.9085,0.0588,0.0000,6.188E-1,5.0000,0.0758,0.7013,0.0588,0.0000,1.697E-1,10.0000,0.0974,0.5134,0.1176,0.0000,3.566E-2,0.5058,0.0419,0.9447,0.0000,0.0000,7.526E-1,6.2948,0.0815,0.6478,0.0588,0.0000,1.14E-1,22.9967,0.2235,0.2354,0.2353,0.0000,7.227E-4,45.4768,0.4868,0.0750,0.2353,0.2000,1.485E-4,40.4893,0.4148,0.0966,0.2353,0.0000,8.429E-6,40.4893,0.4148,0.0966,0.2353,0.0000,8.429E-6,0.5058,0.0419,0.9447,0.0000,0.0000,7.526E-1,15.8229,0.1374,0.3525,0.1765,0.0000,5.441E-3
species_2,18,1.3840,1.9431,120,0.8587,4,0.8745,0.8618,0.0801,4109,0.6927,44.4136,7.4197,38.8549,2.5389,5.0488,0.8415,0.1899,1.0716,87.9346,0.0000,8.5331,0.0000,1.7542,0.7065,0.0000,1.3771,1.0484,1.2450,1.2615,1.3552,1.3477,1.3683,1.3745,0.2443,0.6790,0.0000,0.8625,0.0542,0.6823,0.0239,0.1572,0.8580,1.3035,0.9839,0.8844,0.8453,0.6195,0.7939,0.8370,0.4960,0.0940,0.0036,0.7314,0.0692,1.2633,0.0879,0.4125,0.8402,0.9336,0.8820,0.8637,0.8711,0.8069,0.8540,0.8480,0.7420,0.6505,0.6486,0.8852,0.6911,0.9277,0.7441,0.8250,6.9369,0.1208,1.0000,0.0264,0.8406,0.0556,0.0000,4.993E-1,5.0000,0.0523,0.5938,0.1667,0.0000,1.243E-1,10.0000,0.0779,0.4115,0.1667,0.2500,1.927E-1,0.2039,0.0136,0.9360,0.0000,0.0000,7.675E-1,2.1137,0.0348,0.7525,0.0556,0.0000,3.206E-1,23.0178,0.1869,0.1667,0.1667,0.2500,1.621E-2,39.7535,0.4091,0.0616,0.1667,0.5000,2.092E-2,17.0006,0.1251,0.2499,0.1667,0.2500,5.075E-2,38.1222,0.3833,0.0677,0.1667,0.2500,1.176E-3,0.2039,0.0136,0.9360,0.0000,0.0000,7.675E-1,16.9728,0.1251,0.2504,0.1667,0.2500,5.102E-2
species_3,18,1.0931,1.6938,120,0.8592,4,2.2954,0.9822,0.0044,4109,7.0652,34.6771,6.3797,29.9643,2.3828,13.6124,4.4819,1.4366,1.8395,16.8403,19.6801,0.0000,5.1381,51.9221,1.6906,2.8894,1.0768,0.9324,0.9812,1.0268,1.0661,0.9800,1.0217,1.0671,0.2447,0.4386,0.0000,0.5973,0.0410,0.6295,0.0167,0.1600,2.3056,2.0182,2.3190,1.9418,2.2819,2.3342,2.2836,2.3529,0.4902,1.0717,0.0000,1.9645,0.1035,1.4620,0.2046,0.4015,0.9826,0.9744,0.9846,0.9763,0.9825,0.9845,0.9830,0.9832,0.7190,0.8906,0.5000,0.9801,0.7728,0.9589,0.9074,0.8087,7.2279,0.1653,1.0000,0.0387,0.8279,0.0556,0.0000,4.699E-1,5.0000,0.0800,0.6118,0.1111,0.0000,1.401E-1,10.0000,0.1164,0.4563,0.1667,0.0000,4.336E-2,0.0842,0.0114,0.9399,0.0000,0.0000,7.804E-1,4.4187,0.0747,0.6352,0.0556,0.0000,1.628E-1,23.9867,0.2336,0.2222,0.2222,0.0000,2.437E-3,48.3705,0.4874,0.0635,0.2222,0.0000,1.628E-5,61.8212,0.6721,0.0314,0.2778,0.0000,9.714E-7,61.8212,0.6721,0.0314,0.2778,0.0000,9.714E-7,0.0842,0.0114,0.9399,0.0000,0.0000,7.804E-1,15.7912,0.1621,0.3351,0.1667,0.0000,1.261E-2
species_4,18,1.5053,2.0555,120,0.9120,4,0.5467,0.6753,0.1600,4109,4.8790,40.2386,3.7633,36.2832,3.1495,10.6773,0.9396,0.0695,1.6102,29.1584,11.0930,8.5230,6.6193,41.1557,1.6380,0.2023,1.5043,1.2366,1.4187,1.4038,1.4639,1.3935,1.4864,1.5035,0.2702,0.6790,0.0004,0.9618,0.0705,0.9562,0.0558,0.1866,0.5246,0.5955,0.4457,0.4094,0.5744,0.4714,0.4428,0.5131,0.0078,0.0940,0.0084,0.4386,0.0000,0.2662,-0.0579,0.3109,0.6696,0.7424,0.7049,0.6917,0.7016,0.6082,0.6668,0.6729,0.5674,0.6505,0.5995,0.7641,0.6432,0.7418,0.6936,0.7094,6.8156,0.1058,1.0000,0.0185,0.7727,0.0556,0.0000,3.565E-1,5.0000,0.0475,0.4953,0.0556,0.5000,6.803E-1,10.0000,0.0780,0.3266,0.1111,0.5000,3.954E-1,0.0858,0.0067,0.9255,0.0000,0.0000,7.338E-1,8.6688,0.0699,0.3636,0.0556,0.5000,4.611E-1,25.8489,0.2512,0.1112,0.1111,0.5000,6.367E-2,40.0910,0.4613,0.0533,0.1111,0.5000,1.586E-2,4.8930,0.0468,0.5001,0.0556,0.5000,6.877E-1,80.5529,0.8215,0.0075,0.6667,0.5000,3.381E-4,8.6688,0.0699,0.3636,0.0556,0.5000,4.611E-1,15.1896,0.1257,0.2217,0.1111,0.5000,2.15E-1
species (average),17.6000,1.2711,1.7989,120.0000,0.8785,4.4000,1.3477,0.8569,0.0851,4108.8000,3.0345,38.2377,3.9525,37.2909,2.1228,12.4833,1.5246,1.3538,4.9399,32.2909,6.4910,10.5072,2.3515,37.2205,1.2356,4.9635,1.2641,1.0678,1.1920,1.1710,1.2458,1.1791,1.2458,1.2511,0.2477,0.5642,0.0045,0.7988,0.0495,0.7715,0.0310,0.2234,1.3381,1.2444,1.2648,1.2768,1.3244,1.2660,1.2950,1.3576,0.3266,0.5566,-0.0135,1.0343,0.0738,0.9541,0.0625,0.1959,0.8513,0.8774,0.8645,0.8620,0.8632,0.8307,0.8536,0.8548,0.6758,0.7570,0.5359,0.8642,0.7155,0.8695,0.8171,0.7487,7.0498,0.1385,1.0000,0.0310,0.8061,0.0451,0.0400,0.4867,5.0000,0.0649,0.5681,0.0902,0.1400,0.2468,10.0000,0.0981,0.4030,0.1359,0.1900,0.1402,0.4802,0.0204,0.8747,0.0000,0.0400,0.6841,6.2111,0.0755,0.5430,0.0569,0.1400,0.2191,23.2563,0.2263,0.1824,0.1824,0.1900,0.0174,43.8792,0.4798,0.0621,0.1824,0.2800,0.0074,28.4188,0.2937,0.2156,0.1824,0.1900,0.1490,59.6466,0.6127,0.0433,0.3869,0.1900,0.0003,2.1968,0.0331,0.7624,0.0111,0.1400,0.6296,15.2639,0.1399,0.2848,0.1477,0.1900,0.0606
