x,y,species min
1.0,1.0,0.47943267
2.0,2.0,0.4694328
3.0,3.0,0.50574726
4.0,4.0,0.55138147
5.0,5.0,0.59085864
6.0,6.0,0.046865713
7.0,7.0,0.56426907
8.0,8.0,0.66156816
9.0,9.0,0.41688892
10.0,10.0,0.112829246
11.0,11.0,0.5412158
12.0,12.0,0.3321096
13.0,13.0,0.6133242
14.0,14.0,0.20236968
15.0,15.0,0.092163764
16.0,16.0,0.1220961
17.0,17.0,0.26958856
18.0,18.0,0.09703496
19.0,19.0,0.38363788
20.0,20.0,0.23307326
21.0,21.0,0.322375
22.0,22.0,0.40052265
23.0,23.0,0.05255035
24.0,24.0,0.34329703
25.0,25.0,0.54221183
26.0,26.0,0.7052097
27.0,27.0,0.25452402
28.0,28.0,0.14993834
29.0,29.0,0.19321723
30.0,30.0,0.32322022
31.0,31.0,0.31567302
32.0,32.0,0.18177629
33.0,33.0,0.025388833
34.0,34.0,0.056740053
35.0,35.0,0.33030945
36.0,36.0,0.30278563
37.0,37.0,0.6359415
38.0,38.0,0.37103176
39.0,39.0,0.07212915
40.0,40.0,0.19280721
41.0,41.0,0.44768253
42.0,42.0,0.39580944
43.0,43.0,0.078966305
44.0,44.0,0.48974195
45.0,45.0,0.27519232
46.0,46.0,0.5404737
47.0,47.0,0.074481286
48.0,48.0,0.49258494
49.0,49.0,0.040999617
50.0,50.0,0.26208004
51.0,51.0,0.018300883
52.0,52.0,4.1476984E-8
53.0,53.0,0.068321444
54.0,54.0,0.16322622
55.0,55.0,0.2666894
56.0,56.0,0.3523381
57.0,57.0,0.093454696
58.0,58.0,0.32634428
59.0,59.0,0.24644944
60.0,60.0,0.62521935
61.0,61.0,0.046772517
62.0,62.0,0.43530107
63.0,63.0,0.40536663
64.0,64.0,0.24781306
65.0,65.0,0.2185062
66.0,66.0,0.44917375
67.0,67.0,0.31630093
68.0,68.0,0.15398759
69.0,69.0,0.038844045
70.0,70.0,0.03715691
71.0,71.0,0.28041062
72.0,72.0,0.2657151
73.0,73.0,0.048540115
74.0,74.0,0.06333014
75.0,75.0,0.3172904
76.0,76.0,0.4359231
77.0,77.0,0.1414469
78.0,78.0,0.44903275
79.0,79.0,0.05032024
80.0,80.0,0.036948342
81.0,81.0,0.21376589
82.0,82.0,0.5752289
83.0,83.0,0.17994744
84.0,84.0,0.4495587
85.0,85.0,0.6870324
86.0,86.0,0.44113627
87.0,87.0,0.18711048
88.0,88.0,0.112955056
89.0,89.0,0.38708597
90.0,90.0,0.13383357
91.0,91.0,0.32215393
92.0,92.0,0.6245394
93.0,93.0,0.0176114
94.0,94.0,0.3138751
95.0,95.0,0.044088837
96.0,96.0,0.22351816
97.0,97.0,0.10402028
98.0,98.0,0.417785
99.0,99.0,0.031138958
100.0,100.0,0.07900441
101.0,101.0,0.09012181
102.0,102.0,0.5366269
103.0,103.0,0.49659353
104.0,104.0,0.36130863
105.0,105.0,0.11308593
106.0,106.0,0.25609514
107.0,107.0,0.025584348
108.0,108.0,0.35975513
109.0,109.0,0.41045454
110.0,110.0,0.30889207
111.0,111.0,0.17393339
112.0,112.0,0.23734824
113.0,113.0,0.13672148
114.0,114.0,0.43534747
115.0,115.0,0.4549915
116.0,116.0,0.38279018
117.0,117.0,0.011842972
118.0,118.0,0.006144622
119.0,119.0,0.03858076
120.0,120.0,0.29655167
121.0,121.0,0.017623637
122.0,122.0,0.41745836
123.0,123.0,0.7144812
124.0,124.0,0.2642006
125.0,125.0,0.34245735
126.0,126.0,0.15578869
127.0,127.0,0.45528483
128.0,128.0,1.8228834E-8
129.0,129.0,0.09733549
130.0,130.0,0.28272146
131.0,131.0,0.38036197
132.0,132.0,0.03202287
133.0,133.0,0.37896508
134.0,134.0,0.31991103
135.0,135.0,0.37187108
136.0,136.0,2.396979E-8
137.0,137.0,0.10281533
138.0,138.0,0.33588603
139.0,139.0,0.5069517
140.0,140.0,0.06035034
141.0,141.0,0.5646288
142.0,142.0,0.45801824
143.0,143.0,0.083273
144.0,144.0,0.30867866
145.0,145.0,0.17995013
146.0,146.0,0.16258347
147.0,147.0,2.707901E-8
148.0,148.0,0.069412224
149.0,149.0,0.07098111
150.0,150.0,0.41872823
151.0,151.0,0.3851948
152.0,152.0,0.41851187
153.0,153.0,0.4818102
154.0,154.0,0.1360789
155.0,155.0,0.29229653
156.0,156.0,0.075426504
157.0,157.0,0.36517122
158.0,158.0,0.20637827
159.0,159.0,0.040224638
160.0,160.0,0.5779686
161.0,161.0,0.3466534
162.0,162.0,0.16315618
163.0,163.0,0.31704953
164.0,164.0,0.35441077
165.0,165.0,0.30718824
166.0,166.0,0.07870237
167.0,167.0,0.29666445
168.0,168.0,0.06755751
169.0,169.0,0.27839148
170.0,170.0,0.08269159
171.0,171.0,0.084047556
172.0,172.0,0.4415631
173.0,173.0,0.35581395
174.0,174.0,0.46890506
175.0,175.0,0.5481579
176.0,176.0,0.049780525
177.0,177.0,0.30851337
178.0,178.0,0.31384924
179.0,179.0,0.22013356
180.0,180.0,0.34474772
181.0,181.0,0.5228453
182.0,182.0,0.07882613
183.0,183.0,0.42874417
184.0,184.0,0.31040418
185.0,185.0,0.07907356
186.0,186.0,0.47727403
187.0,187.0,0.16046849
188.0,188.0,0.01571893
189.0,189.0,0.28164014
190.0,190.0,0.2620348
191.0,191.0,0.35682082
192.0,192.0,0.10451763
193.0,193.0,0.41920793
194.0,194.0,0.026060898
195.0,195.0,0.24356918
196.0,196.0,0.22020665
197.0,197.0,0.0884482
198.0,198.0,0.45599893
199.0,199.0,0.61283565
200.0,200.0,0.08201756
201.0,201.0,0.47893918
202.0,202.0,0.0883589
203.0,203.0,0.2714102
204.0,204.0,0.09757281
205.0,205.0,0.3820452
206.0,206.0,0.18680865
207.0,207.0,0.3587509
208.0,208.0,0.44302076
209.0,209.0,0.26734018
210.0,210.0,0.07721783
211.0,211.0,0.6694371
212.0,212.0,0.5476114
213.0,213.0,0.10069305
214.0,214.0,0.2871475
215.0,215.0,0.5858724
216.0,216.0,0.4809816
217.0,217.0,0.10926142
218.0,218.0,0.36992964
219.0,219.0,0.24376097
220.0,220.0,0.10262033
221.0,221.0,0.018955642
222.0,222.0,0.341349
223.0,223.0,0.36560923
224.0,224.0,0.47003767
225.0,225.0,0.36310613
226.0,226.0,0.40531036
227.0,227.0,0.36478937
228.0,228.0,0.036582313
229.0,229.0,0.23239587
230.0,230.0,0.53144926
231.0,231.0,0.102417625
232.0,232.0,0.27628368
233.0,233.0,0.05976059
234.0,234.0,0.032233775
235.0,235.0,0.032154467
236.0,236.0,0.40857777
237.0,237.0,0.15486589
238.0,238.0,0.56715894
239.0,239.0,0.36763847
240.0,240.0,0.34326494
241.0,241.0,0.35370782
242.0,242.0,0.0626101
243.0,243.0,0.06732112
244.0,244.0,0.23661792
245.0,245.0,0.31099185
246.0,246.0,0.39763194
247.0,247.0,0.43631044
248.0,248.0,0.064846285
249.0,249.0,0.10063374
250.0,250.0,0.04355969
251.0,251.0,0.37378293
252.0,252.0,0.32170808
253.0,253.0,0.64508516
254.0,254.0,0.09661359
255.0,255.0,0.44470772
256.0,256.0,0.13134532
257.0,257.0,0.53093886
258.0,258.0,0.20330916
259.0,259.0,0.58263
260.0,260.0,0.1458477
261.0,261.0,0.29667145
262.0,262.0,0.51124185
263.0,263.0,0.2791232
264.0,264.0,0.7530979
265.0,265.0,0.058505233
266.0,266.0,0.070384756
267.0,267.0,0.42810312
268.0,268.0,0.6351795
269.0,269.0,0.122511506
270.0,270.0,0.2747866
271.0,271.0,0.5006073
272.0,272.0,0.3647246
273.0,273.0,0.23812023
274.0,274.0,0.4901462
275.0,275.0,0.30294684
276.0,276.0,0.33516678
277.0,277.0,0.42358148
278.0,278.0,0.06924064
279.0,279.0,0.1191455
280.0,280.0,0.14444616
281.0,281.0,0.25708404
282.0,282.0,0.22503778
283.0,283.0,0.47207618
284.0,284.0,0.08371633
285.0,285.0,0.50959
286.0,286.0,0.028065939
287.0,287.0,0.27424425
288.0,288.0,0.38821092
289.0,289.0,0.0029615941
290.0,290.0,0.3422088
291.0,291.0,0.46834823
292.0,292.0,0.4922582
293.0,293.0,0.23623928
294.0,294.0,0.14603084
295.0,295.0,0.07445242
296.0,296.0,0.18266204
297.0,297.0,0.53322816
298.0,298.0,0.585098
299.0,299.0,0.05443221
300.0,300.0,0.049534168
301.0,301.0,0.40773
302.0,302.0,0.11832108
303.0,303.0,2.5408537E-5
304.0,304.0,0.13729489
305.0,305.0,0.55807394
306.0,306.0,0.18394762
307.0,307.0,0.44567004
308.0,308.0,0.41746646
309.0,309.0,0.0048395875
310.0,310.0,0.040274043
311.0,311.0,0.22889243
312.0,312.0,0.36050966
313.0,313.0,0.33198848
314.0,314.0,0.004056104
315.0,315.0,0.29717556
316.0,316.0,0.46992505
317.0,317.0,0.13621846
318.0,318.0,0.37589803
319.0,319.0,0.0071386397
320.0,320.0,0.47250375
321.0,321.0,0.30671528
322.0,322.0,0.36266392
323.0,323.0,0.6190683
324.0,324.0,0.2891619
325.0,325.0,0.50710785
326.0,326.0,0.20448907
327.0,327.0,0.15885912
328.0,328.0,0.24844307
329.0,329.0,0.031378623
330.0,330.0,0.15355505
331.0,331.0,0.46514416
332.0,332.0,0.37355834
333.0,333.0,0.1049456
334.0,334.0,0.6311358
335.0,335.0,0.10362279
