Predictor variable,Categorical,Sample average
Forest_Productivity,true,18.0
Forest_Type,true,31.0
bio10_16,false,136.3671902938628
bio12_16,false,1024.9306993081536
bio15_16,false,27.999646083849697
moose2015,false,38.09634610317962
red_deer2015,false,18.95118152213768
roe_deer2015,false,26.29282740542027
