X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.0015289474425804915,26.86269841310722,0.3089056212606256
2.0,2.0,train,0.010285220074084053,69.21994729625688,0.7504264096139015
3.0,3.0,train,0.012296640960064087,74.991583472971,0.7823656715423809
4.0,4.0,train,0.009384959978804206,65.26171253884813,0.7328808361386824
5.0,5.0,train,0.009296606566242982,64.32318012846063,0.7310250148117767
6.0,6.0,train,0.008516382365753269,55.38002952035333,0.7134443118269639
8.0,8.0,train,0.0015877077603252362,27.332890600941788,0.31701391079597735
9.0,9.0,train,0.01271484989122128,76.2630568206365,0.7880064525483693
10.0,10.0,train,0.004913535636933328,41.05585937256232,0.589566503944249
11.0,11.0,train,0.022006135576069816,95.19077537248376,0.8654718235824023
12.0,12.0,train,0.014125690500798364,81.71082016973487,0.805052155860001
13.0,13.0,train,0.0015194114773181026,26.737670263565658,0.30757156911262745
14.0,14.0,train,0.005481189674273934,42.64914205023269,0.6157392024196636
15.0,15.0,train,0.0045109248259315345,40.10630584362654,0.5687325951337565
16.0,16.0,train,0.005618164835776543,43.766965829324846,0.6215623544254573
17.0,17.0,train,0.0066312061132259015,49.36924483374099,0.6597020087819383
18.0,18.0,train,0.0011839627538750915,24.284901203761084,0.2571273630750313
22.0,22.0,train,0.009140961707503118,62.4726306638286,0.7276922663114358
23.0,23.0,train,0.01337843551853238,78.93122674002386,0.796380489934913
24.0,24.0,train,0.011292546963057822,71.39410972742627,0.7675133010042652
26.0,26.0,train,0.008806370277339264,58.87475008903513,0.7202405652364053
27.0,27.0,train,0.00643589389609733,48.05430607926802,0.652958813942448
28.0,28.0,train,0.005559643305644985,43.20513955557484,0.6190961946480052
29.0,29.0,train,0.01612631603203852,89.41063497643236,0.8250050399078651
31.0,31.0,train,0.009209483949786388,63.39359825247536,0.7291696211305552
32.0,32.0,train,0.014224671953416576,83.13291397071838,0.8061457182159422
33.0,33.0,train,0.006176767036956044,46.14581613758822,0.6435887900313754
35.0,35.0,train,0.01854529179294298,92.99001704862147,0.8442762033694069
7.0,7.0,test,0.0018584784745482457,28.163745217326166,0.3520450495459732
19.0,19.0,test,0.0061241669175824505,45.68054521728624,0.6416246515373818
20.0,20.0,test,0.010006206873584752,68.43677596092837,0.7452401987189249
21.0,21.0,test,0.005663790283694999,44.15876581374449,0.623463016922897
25.0,25.0,test,0.014943644312021059,84.19997536390571,0.8137352361597561
30.0,30.0,test,0.005034452379035772,41.39630510423122,0.5954361538386654
34.0,34.0,test,0.0019421005831496293,28.377683243578115,0.36214876762485354
