x,y,species max
1.0,1.0,4.582767E-4
2.0,2.0,4.5363943E-4
3.0,3.0,4.5239182E-7
4.0,4.0,0.0022217575
5.0,5.0,0.051858816
6.0,6.0,0.00282436
7.0,7.0,0.0374121
8.0,8.0,0.016425183
9.0,9.0,0.01817436
10.0,10.0,5.7736732E-5
11.0,11.0,0.03373078
12.0,12.0,0.0014652932
13.0,13.0,0.0069069997
14.0,14.0,0.0021362258
15.0,15.0,3.635581E-5
16.0,16.0,1.5762638E-5
17.0,17.0,0.0015766522
18.0,18.0,0.0012144658
19.0,19.0,0.19595401
20.0,20.0,3.469704E-4
21.0,21.0,0.012145797
22.0,22.0,0.0028198117
23.0,23.0,0.009899325
24.0,24.0,0.007477659
25.0,25.0,0.013531764
26.0,26.0,0.0012917893
27.0,27.0,0.0017653336
28.0,28.0,0.014492845
29.0,29.0,0.038518284
30.0,30.0,0.007948135
31.0,31.0,6.1452336E-4
32.0,32.0,0.0038359622
33.0,33.0,3.363036E-6
34.0,34.0,0.019008553
35.0,35.0,0.0046066716
36.0,36.0,0.015334459
37.0,37.0,0.0022870712
38.0,38.0,0.0037109926
39.0,39.0,8.222075E-6
40.0,40.0,0.060879678
41.0,41.0,0.0050296444
42.0,42.0,0.0065949867
43.0,43.0,0.028649274
44.0,44.0,0.01727201
45.0,45.0,1.393192E-4
46.0,46.0,0.01755574
47.0,47.0,2.249069E-5
48.0,48.0,0.007795938
49.0,49.0,1.8981787E-5
50.0,50.0,0.05346362
51.0,51.0,8.8473584E-8
52.0,52.0,0.1574001
53.0,53.0,1.6884249E-5
54.0,54.0,1.5131177E-7
55.0,55.0,8.30154E-4
56.0,56.0,0.0043129125
57.0,57.0,7.299154E-5
58.0,58.0,0.011221049
59.0,59.0,1.380596E-5
60.0,60.0,0.005852161
61.0,61.0,1.2439616E-4
62.0,62.0,0.0061173225
63.0,63.0,0.015895203
64.0,64.0,0.0012631579
65.0,65.0,1.523546E-4
66.0,66.0,0.0014582181
67.0,67.0,0.0036770175
68.0,68.0,0.008986823
69.0,69.0,0.0011676461
70.0,70.0,0.25823355
71.0,71.0,0.009145636
72.0,72.0,2.5574168E-6
73.0,73.0,7.005021E-5
74.0,74.0,1.18008775E-5
75.0,75.0,6.5808237E-4
76.0,76.0,3.0623167E-4
77.0,77.0,9.261099E-6
78.0,78.0,2.3072466E-4
79.0,79.0,0.0013258717
80.0,80.0,0.18851307
81.0,81.0,6.069089E-8
82.0,82.0,0.0027263334
83.0,83.0,1.4107753E-4
84.0,84.0,0.010195787
85.0,85.0,0.001544574
86.0,86.0,0.018168792
87.0,87.0,0.004038207
88.0,88.0,2.6150183E-5
89.0,89.0,0.023898236
90.0,90.0,8.838753E-4
91.0,91.0,0.004777014
92.0,92.0,0.0081876265
93.0,93.0,2.4450148E-7
94.0,94.0,0.0051749838
95.0,95.0,1.26821315E-5
96.0,96.0,6.436296E-7
97.0,97.0,3.7336074E-5
98.0,98.0,5.326807E-5
99.0,99.0,0.5176662
100.0,100.0,7.4875293E-6
101.0,101.0,4.0450295E-6
102.0,102.0,0.014436027
103.0,103.0,1.1519931E-4
104.0,104.0,0.025979893
105.0,105.0,1.4445412E-5
106.0,106.0,1.2958436E-5
107.0,107.0,4.5956983E-7
108.0,108.0,0.021789065
109.0,109.0,0.013988854
110.0,110.0,0.001410982
111.0,111.0,0.057235662
112.0,112.0,0.022851204
113.0,113.0,0.33616555
114.0,114.0,0.0090609845
115.0,115.0,0.024575353
116.0,116.0,1.1961335E-4
117.0,117.0,1.4008079E-7
118.0,118.0,0.089544006
119.0,119.0,5.309562E-7
120.0,120.0,0.01963614
121.0,121.0,1.929342E-7
122.0,122.0,0.021658842
