x,y,species min
1.0,1.0,0.61551255
2.0,2.0,0.5548023
3.0,3.0,0.12059857
4.0,4.0,0.05556603
5.0,5.0,0.25979692
6.0,6.0,0.009604446
7.0,7.0,0.20960352
8.0,8.0,0.15084048
9.0,9.0,0.040462174
10.0,10.0,0.0013616717
11.0,11.0,0.27195984
12.0,12.0,0.018771332
13.0,13.0,0.3164569
14.0,14.0,0.0012486114
15.0,15.0,2.1386177E-4
16.0,16.0,0.0034890745
17.0,17.0,0.04171907
18.0,18.0,0.0015770941
19.0,19.0,0.03830495
20.0,20.0,0.005405732
21.0,21.0,0.022682175
22.0,22.0,0.031218324
23.0,23.0,0.0011491454
24.0,24.0,0.04699229
25.0,25.0,0.74283093
26.0,26.0,0.20749688
27.0,27.0,0.014644988
28.0,28.0,0.0054171183
29.0,29.0,0.0022061868
30.0,30.0,0.031670634
31.0,31.0,0.0078117275
32.0,32.0,0.10910521
33.0,33.0,1.0911765E-4
34.0,34.0,0.038130533
35.0,35.0,0.01911473
36.0,36.0,0.015327732
37.0,37.0,0.48922887
38.0,38.0,0.53264093
39.0,39.0,5.429927E-6
40.0,40.0,0.018011412
41.0,41.0,0.027089303
42.0,42.0,0.017581692
43.0,43.0,0.0132662775
44.0,44.0,0.07468734
45.0,45.0,0.0015720967
46.0,46.0,0.11644654
47.0,47.0,0.0027675491
48.0,48.0,0.020143867
49.0,49.0,1.8491797E-4
50.0,50.0,0.04757742
51.0,51.0,2.0693413E-5
52.0,52.0,0.009123259
53.0,53.0,8.1115915E-4
54.0,54.0,0.08957901
55.0,55.0,0.0056098625
56.0,56.0,0.0032238062
57.0,57.0,0.33960292
58.0,58.0,0.03184215
59.0,59.0,0.018584073
60.0,60.0,0.7125853
61.0,61.0,0.104581125
62.0,62.0,0.16450472
63.0,63.0,0.14590181
64.0,64.0,0.0063751503
65.0,65.0,0.008283209
66.0,66.0,0.02855449
67.0,67.0,0.030328339
68.0,68.0,0.0842696
69.0,69.0,3.193144E-4
70.0,70.0,0.0026347733
71.0,71.0,0.0064079035
72.0,72.0,0.26457256
73.0,73.0,4.6845683E-4
74.0,74.0,8.3478313E-4
75.0,75.0,0.14834918
76.0,76.0,0.08358172
77.0,77.0,1.7435456E-4
78.0,78.0,0.4132232
79.0,79.0,3.0727216E-4
80.0,80.0,0.098121144
81.0,81.0,0.10855508
82.0,82.0,0.5582905
83.0,83.0,0.009218124
84.0,84.0,0.07165611
85.0,85.0,0.62025726
86.0,86.0,0.15594581
87.0,87.0,0.027732851
88.0,88.0,0.0020046781
89.0,89.0,0.100421354
90.0,90.0,0.0012622185
91.0,91.0,0.27508453
92.0,92.0,0.18645088
93.0,93.0,1.14207905E-4
94.0,94.0,0.010915797
95.0,95.0,2.284537E-4
96.0,96.0,0.42366737
97.0,97.0,0.0019159167
98.0,98.0,0.1843894
99.0,99.0,0.02903566
100.0,100.0,8.3469145E-4
101.0,101.0,0.0018401657
102.0,102.0,0.3660567
103.0,103.0,0.27276218
104.0,104.0,0.0318481
105.0,105.0,0.001400341
106.0,106.0,0.02504745
107.0,107.0,3.4182E-6
108.0,108.0,0.02759108
109.0,109.0,0.047940414
110.0,110.0,0.17711072
111.0,111.0,0.0034391836
112.0,112.0,0.15965852
113.0,113.0,0.07235332
114.0,114.0,0.14267741
115.0,115.0,0.107037865
116.0,116.0,0.096722774
117.0,117.0,1.3378124E-4
118.0,118.0,0.0024261298
119.0,119.0,2.1343546E-4
120.0,120.0,0.010991268
121.0,121.0,5.5870783E-5
122.0,122.0,0.15321498
123.0,123.0,0.15616389
124.0,124.0,0.036554176
125.0,125.0,0.06932837
126.0,126.0,0.002257476
127.0,127.0,0.19907132
128.0,128.0,0.0031471222
129.0,129.0,7.7448E-4
130.0,130.0,0.016547166
131.0,131.0,0.014675853
132.0,132.0,6.59621E-4
133.0,133.0,0.15935661
134.0,134.0,0.096248165
135.0,135.0,0.0582325
136.0,136.0,0.0051908083
137.0,137.0,6.561909E-4
138.0,138.0,0.03575643
139.0,139.0,0.10616586
140.0,140.0,0.15978086
141.0,141.0,0.15647605
142.0,142.0,0.27057743
143.0,143.0,0.0019312671
144.0,144.0,0.037022088
145.0,145.0,0.1894251
146.0,146.0,0.0028859074
147.0,147.0,0.0062053907
148.0,148.0,7.9267076E-4
149.0,149.0,4.866578E-6
150.0,150.0,0.035029218
151.0,151.0,0.013544449
152.0,152.0,0.013881469
153.0,153.0,0.19191284
154.0,154.0,9.945902E-4
155.0,155.0,0.09858207
156.0,156.0,0.07981238
157.0,157.0,0.023471868
158.0,158.0,0.015632594
159.0,159.0,6.703835E-4
160.0,160.0,0.037102904
161.0,161.0,0.016855104
162.0,162.0,0.12956098
163.0,163.0,0.14519471
164.0,164.0,0.07380242
165.0,165.0,0.04175302
166.0,166.0,0.18720515
167.0,167.0,0.023664515
168.0,168.0,9.780889E-4
169.0,169.0,0.044531625
170.0,170.0,3.6134847E-4
171.0,171.0,0.0012972577
172.0,172.0,0.40565366
173.0,173.0,0.020511894
174.0,174.0,0.025857847
175.0,175.0,0.09090098
176.0,176.0,0.0069941105
177.0,177.0,0.09441962
178.0,178.0,0.01306653
179.0,179.0,0.085142255
180.0,180.0,0.05196529
181.0,181.0,0.5393274
182.0,182.0,8.570582E-5
183.0,183.0,0.10573694
184.0,184.0,0.03030516
185.0,185.0,0.012614884
186.0,186.0,0.08853193
187.0,187.0,1.2431659E-4
188.0,188.0,0.0014981676
