Predictor variable,Categorical,Sample average
Forest_Productivity,true,18.0
Forest_Type,true,31.0
bio10_16,false,139.5033130645752
bio12_16,false,1042.6364116668701
bio15_16,false,27.594426333904266
moose2015,false,31.681676015257835
red_deer2015,false,21.930234018713236
roe_deer2015,false,26.859808281064034
