Predictor variable,Categorical,Sample average
Forest_Productivity,true,18.0
Forest_Type,true,31.0
bio10_16,false,146.13732616718
bio12_16,false,944.4256028395432
bio15_16,false,27.7006494815533
moose2015,false,25.278849014869103
red_deer2015,false,11.866453198286203
roe_deer2015,false,35.56720840013944
