x,y,species max
1.0,1.0,0.18745765
2.0,2.0,0.0017470242
3.0,3.0,0.011489037
4.0,4.0,0.12997341
5.0,5.0,3.3318854E-4
6.0,6.0,8.335858E-5
7.0,7.0,0.0025143013
8.0,8.0,0.0015953833
9.0,9.0,0.002506125
10.0,10.0,2.5413782E-4
11.0,11.0,0.0071563413
12.0,12.0,7.967655E-5
13.0,13.0,0.019733418
14.0,14.0,1.47044775E-5
15.0,15.0,1.2428395E-5
16.0,16.0,2.3241466E-4
17.0,17.0,2.4811967E-5
18.0,18.0,3.2389742E-8
19.0,19.0,0.022385033
20.0,20.0,0.0012127111
21.0,21.0,4.886919E-5
22.0,22.0,0.35703826
23.0,23.0,1.1963101E-4
24.0,24.0,0.33858332
25.0,25.0,0.0013508224
26.0,26.0,7.558208E-5
27.0,27.0,2.1464723E-5
28.0,28.0,2.319421E-4
29.0,29.0,5.380548E-5
30.0,30.0,0.06496405
31.0,31.0,0.002238945
32.0,32.0,0.037878625
33.0,33.0,9.938495E-6
34.0,34.0,1.0042972E-6
35.0,35.0,5.6524557E-5
36.0,36.0,0.030977583
37.0,37.0,2.5402056E-4
38.0,38.0,0.0019770765
39.0,39.0,1.347907E-9
40.0,40.0,1.688747E-8
41.0,41.0,1.3103863E-4
42.0,42.0,0.23652261
43.0,43.0,0.06463451
44.0,44.0,0.0033521855
45.0,45.0,0.0031139315
46.0,46.0,7.669935E-5
47.0,47.0,2.2345516E-6
48.0,48.0,0.07328951
49.0,49.0,3.667759E-5
50.0,50.0,0.02292714
51.0,51.0,1.1576588E-5
52.0,52.0,3.9730465E-5
53.0,53.0,6.3398643E-4
54.0,54.0,4.7441208E-7
55.0,55.0,0.096761286
56.0,56.0,0.06766798
57.0,57.0,0.0316726
58.0,58.0,3.5081748E-6
59.0,59.0,0.21333209
60.0,60.0,0.04938229
61.0,61.0,0.0071831844
62.0,62.0,0.16144365
63.0,63.0,1.0437347E-4
64.0,64.0,0.0013628309
65.0,65.0,0.26186615
66.0,66.0,2.1737392E-6
67.0,67.0,0.022452733
68.0,68.0,0.15574679
69.0,69.0,4.7499475E-9
70.0,70.0,0.003106924
71.0,71.0,2.9268888E-6
72.0,72.0,0.0039066956
73.0,73.0,9.343464E-5
74.0,74.0,2.7028218E-5
75.0,75.0,2.6423777E-5
76.0,76.0,1.8924908E-6
77.0,77.0,2.5479618E-4
78.0,78.0,0.010402879
79.0,79.0,8.706055E-9
80.0,80.0,1.1879765E-5
81.0,81.0,0.003732576
82.0,82.0,0.7604566
83.0,83.0,4.7640962E-4
84.0,84.0,0.42382973
85.0,85.0,8.233207E-4
86.0,86.0,0.009670543
87.0,87.0,3.5612E-4
88.0,88.0,9.148729E-5
89.0,89.0,0.0059472173
90.0,90.0,1.9834099E-5
91.0,91.0,0.0068270257
92.0,92.0,0.017312955
93.0,93.0,2.7026448E-5
94.0,94.0,1.6613481E-7
95.0,95.0,2.3427922E-6
96.0,96.0,1.5571362E-5
97.0,97.0,1.3426931E-4
98.0,98.0,0.5920988
99.0,99.0,0.0014194046
100.0,100.0,2.703532E-5
101.0,101.0,1.420789E-6
102.0,102.0,0.0036396652
103.0,103.0,0.011316623
104.0,104.0,9.377396E-5
105.0,105.0,2.5221988E-4
106.0,106.0,0.18322587
107.0,107.0,1.7231487E-9
108.0,108.0,0.05834948
109.0,109.0,0.03659357
110.0,110.0,2.6237773E-4
111.0,111.0,1.5586126E-4
112.0,112.0,9.808283E-4
113.0,113.0,9.5559204E-5
114.0,114.0,9.455657E-4
115.0,115.0,0.103974015
116.0,116.0,0.18670507
117.0,117.0,5.828791E-6
118.0,118.0,3.290555E-5
119.0,119.0,1.7903089E-4
120.0,120.0,3.5599954E-4
121.0,121.0,3.8685575E-5
122.0,122.0,1.2503954E-5
123.0,123.0,1.8520033E-4
