Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
1.22208E-12,0.000000001,0,0.989790958,0,0
2.74793E-12,0.000000003,0.000000001,0.987846378,0,0
8.67081E-12,0.000000011,0.000000003,0.984200292,0,0
1.68572E-11,0.000000025,0.000000005,0.981283422,0,0
4.67511E-11,0.000000104,0.000000015,0.975206612,0,0
1.07248E-10,0.000000252,0.000000033,0.970345163,0,0
2.96883E-10,0.000001003,0.000000093,0.96110841,0,0
5.10893E-10,0.000002525,0.000000159,0.95211473,0,0
1.04476E-9,0.000010046,0.000000326,0.929022849,0,0
1.90723E-9,0.000025102,0.000000595,0.903986388,0,0
3.41641E-9,0.000050032,0.000001066,0.880165289,0,0
5.482E-9,0.000100453,0.000001711,0.852211959,0,0
1.11295E-8,0.000250804,0.000003473,0.807243559,0,0
1.83436E-8,0.000501405,0.000005724,0.765678172,0,0
3.45501E-8,0.001000465,0.000010781,0.718035975,0,0
7.65202E-8,0.002505194,0.000023877,0.64973262,0,0
1.52676E-7,0.005006472,0.00004764,0.594069033,0,0
3.11475E-7,0.010007911,0.000097185,0.539134662,0,0
9.195E-7,0.02500701,0.000286844,0.473991249,0,0
1.9E-6,0.050142594,0.000592535,0.429022849,0,0
3.92381E-6,0.100059382,0.00122291,0.385999028,0,0
7.32235E-6,0.200481525,0.0022797,0.342245989,0,0
1.11586E-5,0.300386108,0.003469898,0.315264949,0,0
1.64146E-5,0.401531573,0.005096018,0.297034516,0,0
1.95726E-5,0.501461134,0.006070464,0.283665532,0,0
2.22499E-5,0.601234731,0.006895098,0.271998055,0,0
2.53447E-5,0.701366149,0.007846656,0.261789013,0,0
2.67587E-5,0.751313733,0.008280786,0.257170637,0,0
2.89655E-5,0.801456144,0.008957589,0.252795333,0,0
3.21345E-5,0.901544238,0.009927888,0.244773943,0,0
3.58436E-5,1.003210035,0.01106112,0.23748177,0,0
3.9698E-5,1.101286099,0.01223601,0.231161886,0,0
4.21766E-5,1.203377532,0.012990065,0.225085075,0,0
4.50956E-5,1.3039833,0.013876623,0.219494409,0,0
4.68763E-5,1.400648854,0.014416661,0.214389888,0,0
4.95401E-5,1.502179838,0.015223455,0.209285367,0,0
5.65985E-5,1.750872507,0.017354801,0.197860963,0,0
6.47992E-5,2.005325687,0.019819543,0.18765192,0,0
7.34797E-5,2.254833429,0.022415085,0.178901313,0,0
8.33984E-5,2.505915215,0.025364033,0.171122995,0,0
9.16655E-5,2.752151234,0.027808411,0.164316966,0,0
9.98665E-5,3.008145119,0.030221127,0.157754011,0,0
1.09316E-4,3.25084474,0.032986257,0.152163345,0,0
1.24006E-4,3.507416544,0.037254022,0.146815751,0,0
1.33584E-4,3.751982944,0.040016254,0.142197375,0,0
1.41658E-4,4.000976451,0.042332396,0.137822071,0,0
1.4933E-4,4.261727702,0.04452317,0.133446767,0,0
1.63971E-4,4.511047596,0.048675934,0.129557608,0,0
1.73795E-4,4.764146523,0.051442182,0.125911522,0,0
1.82792E-4,5.013219218,0.05396141,0.122508508,0,0
1.92107E-4,5.257779343,0.056555892,0.119348566,0,0
2.00337E-4,5.514910394,0.058836281,0.116188624,0,0
2.06261E-4,5.758985572,0.060470788,0.113271755,0,0
2.14146E-4,6.010165245,0.062637592,0.110354886,0,0
2.2265E-4,6.25150876,0.064963622,0.107681089,0,0
2.28984E-4,6.500356076,0.06668825,0.105007292,0,0
2.34521E-4,6.755615307,0.068191004,0.102333495,0,0
2.46021E-4,7.018721353,0.071296368,0.099659699,0,0
2.56739E-4,7.269808197,0.074172189,0.097228974,0,0
2.61548E-4,7.503172387,0.075456426,0.095041322,0,0
2.77378E-4,7.774305621,0.079659635,0.092610598,0,0
2.89612E-4,8.00183282,0.082881885,0.090666018,0,0
3.11374E-4,8.270562423,0.088558338,0.088478367,0,0
3.21456E-4,8.52422514,0.091164254,0.086533787,0,0
3.27905E-4,8.751870698,0.092823618,0.08483228,0,0
3.56504E-4,9.027718047,0.100108884,0.082887701,0,0
3.70245E-4,9.283895227,0.10356779,0.081186193,0,0
3.86286E-4,9.511149512,0.10757232,0.079727759,0,0
4.07579E-4,9.790499369,0.112832854,0.078026252,0,0
4.14357E-4,10.037996482,0.114494333,0.076567817,0,0.166666667
4.1696E-4,10.287644731,0.115130781,0.075109383,0,0.166666667
4.32662E-4,10.543034444,0.118950655,0.073650948,0,0.166666667
4.59417E-4,10.767606412,0.125384147,0.072435586,0,0.166666667
4.78226E-4,11.003115852,0.129850818,0.071220224,0,0.166666667
4.97399E-4,11.297270538,0.134357509,0.069761789,0,0.166666667
5.21113E-4,11.502401272,0.13986715,0.068789499,0,0.166666667
5.64551E-4,11.773311338,0.14977977,0.067574137,0,0.166666667
5.7283E-4,12.000987252,0.151643161,0.066601847,0,0.166666667
5.81844E-4,12.290058653,0.153662661,0.065386485,0,0.166666667
6.02779E-4,12.526692208,0.158316228,0.064414195,0,0.166666667
6.20959E-4,12.772986677,0.162315914,0.063441906,0,0.166666667
6.52424E-4,13.027988285,0.16914971,0.062469616,0,0.166666667
6.70366E-4,13.292644068,0.172996601,0.061497326,0,0.166666667
6.84668E-4,13.563876602,0.176037709,0.060525036,0,0.166666667
6.9446E-4,13.771322986,0.178106894,0.059795819,0,0.166666667
7.14688E-4,14.053581032,0.182348864,0.058823529,0,0.166666667
7.36127E-4,14.27335973,0.186796991,0.058094312,0,0.166666667
7.60015E-4,14.57402512,0.191696682,0.057122022,0.038461538,0.166666667
7.82268E-4,14.808156222,0.19620837,0.056392805,0.038461538,0.166666667
8.04258E-4,15.048003848,0.200617279,0.055663588,0.038461538,0.166666667
8.43332E-4,15.298188194,0.208333577,0.05493437,0.038461538,0.166666667
8.55981E-4,15.554263465,0.210799523,0.054205153,0.038461538,0.166666667
8.6748E-4,15.813218949,0.21302807,0.053475936,0.038461538,0.166666667
9.19984E-4,16.084820108,0.223045755,0.052746719,0.038461538,0.166666667
9.54465E-4,16.275246919,0.229487131,0.052260574,0.038461538,0.166666667
1.01554E-3,16.571085486,0.240638777,0.051531356,0.038461538,0.166666667
1.04515E-3,16.778614668,0.24592804,0.051045211,0.038461538,0.166666667
