Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Test samples,Test gain,Test AUC,AUC Standard Deviation,#Background points,Forest_Productivity contribution,Forest_Type contribution,bio10_16 contribution,bio12_16 contribution,bio15_16 contribution,moose2015 contribution,red_deer2015 contribution,roe_deer2015 contribution,Forest_Productivity permutation importance,Forest_Type permutation importance,bio10_16 permutation importance,bio12_16 permutation importance,bio15_16 permutation importance,moose2015 permutation importance,red_deer2015 permutation importance,roe_deer2015 permutation importance,Training gain without Forest_Productivity,Training gain without Forest_Type,Training gain without bio10_16,Training gain without bio12_16,Training gain without bio15_16,Training gain without moose2015,Training gain without red_deer2015,Training gain without roe_deer2015,Training gain with only Forest_Productivity,Training gain with only Forest_Type,Training gain with only bio10_16,Training gain with only bio12_16,Training gain with only bio15_16,Training gain with only moose2015,Training gain with only red_deer2015,Training gain with only roe_deer2015,Test gain without Forest_Productivity,Test gain without Forest_Type,Test gain without bio10_16,Test gain without bio12_16,Test gain without bio15_16,Test gain without moose2015,Test gain without red_deer2015,Test gain without roe_deer2015,Test gain with only Forest_Productivity,Test gain with only Forest_Type,Test gain with only bio10_16,Test gain with only bio12_16,Test gain with only bio15_16,Test gain with only moose2015,Test gain with only red_deer2015,Test gain with only roe_deer2015,AUC without Forest_Productivity,AUC without Forest_Type,AUC without bio10_16,AUC without bio12_16,AUC without bio15_16,AUC without moose2015,AUC without red_deer2015,AUC without roe_deer2015,AUC with only Forest_Productivity,AUC with only Forest_Type,AUC with only bio10_16,AUC with only bio12_16,AUC with only bio15_16,AUC with only moose2015,AUC with only red_deer2015,AUC with only roe_deer2015,Entropy,Prevalence (average of logistic output over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 logistic threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 1 test omission,Fixed cumulative value 1 binomial probability,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 logistic threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 5 test omission,Fixed cumulative value 5 binomial probability,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 logistic threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Fixed cumulative value 10 test omission,Fixed cumulative value 10 binomial probability,Minimum training presence cumulative threshold,Minimum training presence logistic threshold,Minimum training presence area,Minimum training presence training omission,Minimum training presence test omission,Minimum training presence binomial probability,10 percentile training presence cumulative threshold,10 percentile training presence logistic threshold,10 percentile training presence area,10 percentile training presence training omission,10 percentile training presence test omission,10 percentile training presence binomial probability,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity logistic threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Equal training sensitivity and specificity test omission,Equal training sensitivity and specificity binomial probability,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity logistic threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,Maximum training sensitivity plus specificity test omission,Maximum training sensitivity plus specificity binomial probability,Equal test sensitivity and specificity cumulative threshold,Equal test sensitivity and specificity logistic threshold,Equal test sensitivity and specificity area,Equal test sensitivity and specificity training omission,Equal test sensitivity and specificity test omission,Equal test sensitivity and specificity binomial probability,Maximum test sensitivity plus specificity cumulative threshold,Maximum test sensitivity plus specificity logistic threshold,Maximum test sensitivity plus specificity area,Maximum test sensitivity plus specificity training omission,Maximum test sensitivity plus specificity test omission,Maximum test sensitivity plus specificity binomial probability,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value logistic threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission","Balance training omission, predicted area and threshold value test omission","Balance training omission, predicted area and threshold value binomial probability",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions logistic threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission,Equate entropy of thresholded and original distributions test omission,Equate entropy of thresholded and original distributions binomial probability
species_0,25,2.4939,2.8387,500,0.9799,7,2.5859,0.9776,0.0046,4113,0.9427,0.0551,18.0268,11.4022,1.1935,6.9341,19.6850,41.7607,0.0000,0.0000,36.3264,31.1336,4.0716,9.4671,8.2790,10.7223,2.4817,2.4939,2.3418,2.3397,2.4805,2.4624,2.4088,2.4249,0.1154,0.1420,1.0934,0.5988,0.7737,0.6991,0.8629,1.2088,2.5126,2.5736,2.3858,2.3937,2.5506,2.5466,2.5263,2.3967,0.3306,0.1721,1.0253,0.7716,0.8564,0.7971,0.8861,0.7152,0.9765,0.9775,0.9771,0.9709,0.9776,0.9768,0.9773,0.9739,0.6478,0.5980,0.8641,0.8278,0.8309,0.8267,0.8745,0.8195,5.8304,0.0394,1.0000,0.0105,0.2572,0.0000,0.0000,7.452E-5,5.0000,0.0547,0.1320,0.0000,0.0000,6.99E-7,10.0000,0.1237,0.0868,0.0400,0.0000,3.712E-8,8.4139,0.1028,0.0970,0.0000,0.0000,8.085E-8,19.9572,0.2760,0.0491,0.0800,0.0000,6.892E-10,19.1883,0.2649,0.0508,0.0400,0.0000,8.748E-10,19.1883,0.2649,0.0508,0.0400,0.0000,8.748E-10,24.5366,0.3471,0.0406,0.1200,0.0000,1.819E-10,24.5366,0.3471,0.0406,0.1200,0.0000,1.819E-10,3.0936,0.0320,0.1682,0.0000,0.0000,3.816E-6,10.7299,0.1283,0.0827,0.0400,0.0000,2.638E-8
species_1,25,2.5441,2.8809,500,0.9816,7,2.4804,0.9724,0.0068,4112,3.4380,0.1009,13.6265,12.9695,0.5112,5.3083,21.1451,42.9004,0.5112,0.0000,34.8394,28.7937,6.5006,7.8309,9.0022,12.5221,2.5063,2.5423,2.4078,2.3860,2.5236,2.5177,2.4435,2.4557,0.1831,0.1420,1.0892,0.6216,0.6895,0.6053,0.8899,1.2360,2.5553,2.4720,2.2220,2.2739,2.4739,2.3875,2.4162,2.3809,0.1062,0.1721,1.0042,0.6883,1.1387,1.0478,0.8219,0.7331,0.9731,0.9723,0.9672,0.9636,0.9721,0.9709,0.9729,0.9681,0.6825,0.5980,0.8673,0.8216,0.9076,0.9379,0.8487,0.8354,5.7789,0.0373,1.0000,0.0104,0.2468,0.0000,0.0000,5.583E-5,5.0000,0.0542,0.1272,0.0000,0.0000,5.384E-7,10.0000,0.1119,0.0815,0.0000,0.0000,2.382E-8,11.5747,0.1351,0.0730,0.0000,0.0000,1.1E-8,20.6238,0.2873,0.0443,0.0800,0.1429,5.063E-8,17.7007,0.2358,0.0508,0.0400,0.1429,1.154E-7,11.5747,0.1351,0.0730,0.0000,0.0000,1.1E-8,14.7979,0.1815,0.0593,0.0400,0.0000,2.59E-9,14.7979,0.1815,0.0593,0.0400,0.0000,2.59E-9,2.9893,0.0302,0.1642,0.0000,0.0000,3.212E-6,10.5107,0.1218,0.0786,0.0000,0.0000,1.845E-8
species_2,26,2.5810,2.9910,500,0.9842,6,2.2168,0.9656,0.0105,4114,5.2899,0.0011,17.5033,10.1341,0.1046,8.2986,23.2453,35.4230,2.7282,0.0000,18.4943,35.2135,8.9920,10.0199,10.9019,13.6502,2.4951,2.5792,2.3590,2.4247,2.5622,2.5264,2.4816,2.4725,0.2525,0.1431,1.0707,0.5737,0.7278,0.7230,0.8584,1.0910,2.5623,2.2144,2.4014,1.9928,2.1971,2.2265,2.1652,2.2164,-0.2049,0.1738,1.1048,0.8664,1.0228,0.6538,0.9976,1.2744,0.9761,0.9657,0.9660,0.9556,0.9646,0.9661,0.9639,0.9653,0.5143,0.5980,0.8722,0.8555,0.8932,0.7907,0.8486,0.8982,5.7431,0.0361,1.0000,0.0111,0.2375,0.0000,0.0000,1.794E-4,5.0000,0.0540,0.1225,0.0000,0.0000,3.381E-6,10.0000,0.1145,0.0766,0.0000,0.1667,1.478E-5,14.4980,0.1909,0.0574,0.0000,0.1667,3.549E-6,17.4152,0.2512,0.0496,0.0769,0.1667,1.724E-6,17.0945,0.2488,0.0501,0.0385,0.1667,1.81E-6,14.4980,0.1909,0.0574,0.0000,0.1667,3.549E-6,9.8559,0.1136,0.0775,0.0000,0.0000,2.173E-7,9.8559,0.1136,0.0775,0.0000,0.0000,2.173E-7,2.9489,0.0293,0.1592,0.0000,0.0000,1.629E-5,10.1626,0.1149,0.0758,0.0000,0.1667,1.41E-5
species_3,26,2.6333,2.9778,500,0.9842,6,1.8412,0.9511,0.0195,4114,3.9935,0.3281,16.7765,11.7571,0.0115,8.3273,22.1371,36.6689,1.7624,0.0000,32.9261,31.3024,0.0388,3.9939,22.8006,7.1759,2.5893,2.6307,2.4547,2.4381,2.6328,2.5858,2.5136,2.5679,0.1618,0.1499,1.0975,0.6462,0.8269,0.7361,0.9369,1.1480,2.0298,1.9209,1.8587,1.9407,1.8542,1.8539,2.0259,1.7749,0.1129,-0.2214,1.0304,0.5673,0.5903,0.5692,0.6279,1.0690,0.9543,0.9528,0.9503,0.9537,0.9514,0.9466,0.9540,0.9483,0.6366,0.5145,0.8626,0.7744,0.8139,0.7746,0.8192,0.8644,5.6873,0.0342,1.0000,0.0098,0.2054,0.0000,0.0000,7.509E-5,5.0000,0.0657,0.1033,0.0000,0.3333,1.438E-3,10.0000,0.1387,0.0688,0.0000,0.3333,3E-4,15.9835,0.2266,0.0496,0.0000,0.3333,8.364E-5,21.0428,0.3239,0.0399,0.0769,0.3333,3.55E-5,19.9880,0.2946,0.0413,0.0385,0.3333,4.089E-5,15.9835,0.2266,0.0496,0.0000,0.3333,8.364E-5,3.7158,0.0434,0.1196,0.0000,0.1667,1.321E-4,3.7158,0.0434,0.1196,0.0000,0.0000,2.926E-6,2.4517,0.0278,0.1437,0.0000,0.0000,8.789E-6,9.4107,0.1261,0.0717,0.0000,0.3333,3.524E-4
species_4,26,2.4871,2.8315,500,0.9809,6,2.5783,0.9749,0.0074,4115,1.6004,0.0026,20.0504,16.1730,0.2187,7.0725,20.7925,34.0898,0.6076,0.0000,17.5994,36.9611,9.5006,8.0525,12.4288,14.8498,2.4671,2.4871,2.3104,2.2683,2.4725,2.4450,2.3869,2.3568,0.2326,0.1431,0.9888,0.6569,0.7120,0.6361,0.7196,1.0067,2.6147,2.5741,2.3413,2.7167,2.5535,2.5041,2.5593,2.7519,-0.2256,0.1738,1.4422,0.5084,1.1136,1.0648,1.3726,1.5769,0.9737,0.9747,0.9695,0.9793,0.9752,0.9729,0.9761,0.9802,0.5687,0.5979,0.9411,0.7637,0.9064,0.9111,0.9712,0.9665,5.8347,0.0395,1.0000,0.0113,0.2491,0.0000,0.0000,2.388E-4,5.0000,0.0545,0.1298,0.0000,0.0000,4.776E-6,10.0000,0.1168,0.0838,0.0000,0.0000,3.473E-7,14.0782,0.1858,0.0642,0.0000,0.0000,6.973E-8,26.9445,0.3781,0.0367,0.0769,0.3333,2.562E-5,18.6103,0.2683,0.0513,0.0385,0.1667,2.036E-6,14.0782,0.1858,0.0642,0.0000,0.0000,6.973E-8,17.8937,0.2514,0.0527,0.0385,0.0000,2.15E-8,17.8937,0.2514,0.0527,0.0385,0.0000,2.15E-8,2.8705,0.0322,0.1694,0.0000,0.0000,2.361E-5,10.1580,0.1190,0.0829,0.0000,0.0000,3.238E-7
species (average),25.6000,2.5479,2.9040,500.0000,0.9822,6.4000,2.3405,0.9683,0.0098,4113.6000,3.0529,0.0976,17.1967,12.4872,0.4079,7.1882,21.4010,38.1686,1.1219,0.0000,28.0371,32.6809,5.8207,7.8729,12.6825,11.7841,2.5079,2.5466,2.3747,2.3714,2.5343,2.5075,2.4469,2.4556,0.1891,0.1440,1.0679,0.6194,0.7460,0.6799,0.8535,1.1381,2.4549,2.3510,2.2418,2.2636,2.3259,2.3037,2.3386,2.3042,0.0238,0.0941,1.1214,0.6804,0.9444,0.8265,0.9412,1.0737,0.9707,0.9686,0.9660,0.9646,0.9682,0.9667,0.9688,0.9672,0.6100,0.5813,0.8815,0.8086,0.8704,0.8482,0.8724,0.8768,5.7749,0.0373,1.0000,0.0106,0.2392,0.0000,0.0000,0.0001,5.0000,0.0566,0.1230,0.0000,0.0667,0.0003,10.0000,0.1211,0.0795,0.0080,0.1000,0.0001,12.9097,0.1682,0.0682,0.0000,0.1000,0.0000,21.1967,0.3033,0.0439,0.0781,0.1952,0.0000,18.5164,0.2625,0.0489,0.0391,0.1619,0.0000,15.0645,0.2007,0.0590,0.0080,0.1000,0.0000,14.1600,0.1874,0.0699,0.0397,0.0333,0.0000,14.1600,0.1874,0.0699,0.0397,0.0000,0.0000,2.8708,0.0303,0.1609,0.0000,0.0000,0.0000,10.1944,0.1220,0.0783,0.0080,0.1000,0.0001
