x,y,species avg
1.0,1.0,0.0026255806
2.0,2.0,0.083111405
3.0,3.0,8.128027E-5
4.0,4.0,0.011346004
5.0,5.0,0.0020612644
6.0,6.0,0.0077938484
7.0,7.0,7.5073144E-4
8.0,8.0,6.7775615E-4
9.0,9.0,0.0053324355
10.0,10.0,0.64155835
11.0,11.0,7.775923E-4
12.0,12.0,0.062454447
13.0,13.0,4.5512922E-4
14.0,14.0,0.10263419
15.0,15.0,0.39724803
16.0,16.0,0.21104948
17.0,17.0,0.01278984
18.0,18.0,0.008803874
19.0,19.0,0.009258777
20.0,20.0,0.25905246
21.0,21.0,0.28291008
22.0,22.0,0.022631984
23.0,23.0,0.18191335
24.0,24.0,9.334604E-4
25.0,25.0,0.008097275
26.0,26.0,0.001139126
27.0,27.0,0.025625262
28.0,28.0,0.1563396
29.0,29.0,0.13902214
30.0,30.0,0.052645497
31.0,31.0,0.19137844
32.0,32.0,0.039435808
33.0,33.0,0.4975683
34.0,34.0,0.0036705914
35.0,35.0,0.38991946
36.0,36.0,0.09123793
37.0,37.0,0.018345198
38.0,38.0,0.0023797336
39.0,39.0,0.03454949
40.0,40.0,2.1745081E-4
41.0,41.0,0.10602639
42.0,42.0,0.025620168
43.0,43.0,0.023298321
44.0,44.0,0.08609371
45.0,45.0,0.12904987
46.0,46.0,0.10666266
47.0,47.0,0.2688842
48.0,48.0,0.031102126
49.0,49.0,0.68985844
50.0,50.0,0.052388713
51.0,51.0,0.29336098
52.0,52.0,0.007474446
53.0,53.0,0.55532855
54.0,54.0,7.0038787E-4
55.0,55.0,0.1811698
56.0,56.0,0.049050324
57.0,57.0,0.0013547613
58.0,58.0,0.0019224993
59.0,59.0,0.0022911495
60.0,60.0,0.0037504816
61.0,61.0,0.0013111207
62.0,62.0,0.0013415567
63.0,63.0,0.026711604
64.0,64.0,0.34760594
65.0,65.0,0.002558294
66.0,66.0,0.0065291454
67.0,67.0,0.0085039195
68.0,68.0,0.06816587
69.0,69.0,0.009996307
70.0,70.0,0.021183696
71.0,71.0,0.038134962
72.0,72.0,5.2052106E-5
73.0,73.0,0.66255486
74.0,74.0,0.55445504
75.0,75.0,0.020009978
76.0,76.0,0.0035356404
77.0,77.0,0.7373315
78.0,78.0,2.701197E-4
79.0,79.0,0.010198545
80.0,80.0,0.010158623
81.0,81.0,2.3691216E-5
82.0,82.0,0.017411055
83.0,83.0,0.6001853
84.0,84.0,0.0018584658
85.0,85.0,0.023534998
86.0,86.0,0.011889489
87.0,87.0,0.3385929
88.0,88.0,0.81283617
89.0,89.0,0.13068888
90.0,90.0,0.08966699
91.0,91.0,4.9168634E-4
92.0,92.0,5.173342E-4
93.0,93.0,0.3286107
94.0,94.0,0.001315148
95.0,95.0,0.5358704
96.0,96.0,0.0014476683
97.0,97.0,0.20244913
98.0,98.0,5.069608E-4
99.0,99.0,0.15807156
100.0,100.0,0.33081776
101.0,101.0,0.5467969
102.0,102.0,0.14885482
103.0,103.0,0.002317552
104.0,104.0,0.0464498
105.0,105.0,0.18465051
106.0,106.0,0.0022811783
107.0,107.0,0.024889413
108.0,108.0,0.104194134
109.0,109.0,0.072769664
110.0,110.0,0.033633254
111.0,111.0,0.39287972
112.0,112.0,0.013415442
113.0,113.0,0.009085798
114.0,114.0,3.9389348E-4
115.0,115.0,0.06591018
116.0,116.0,6.597365E-5
117.0,117.0,0.0328492
118.0,118.0,0.055452235
