Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Test samples,Test gain,Test AUC,AUC Standard Deviation,#Background points,Forest_Productivity contribution,Forest_Type contribution,bio10_16 contribution,bio12_16 contribution,bio15_16 contribution,moose2015 contribution,red_deer2015 contribution,roe_deer2015 contribution,Forest_Productivity permutation importance,Forest_Type permutation importance,bio10_16 permutation importance,bio12_16 permutation importance,bio15_16 permutation importance,moose2015 permutation importance,red_deer2015 permutation importance,roe_deer2015 permutation importance,Training gain without Forest_Productivity,Training gain without Forest_Type,Training gain without bio10_16,Training gain without bio12_16,Training gain without bio15_16,Training gain without moose2015,Training gain without red_deer2015,Training gain without roe_deer2015,Training gain with only Forest_Productivity,Training gain with only Forest_Type,Training gain with only bio10_16,Training gain with only bio12_16,Training gain with only bio15_16,Training gain with only moose2015,Training gain with only red_deer2015,Training gain with only roe_deer2015,Test gain without Forest_Productivity,Test gain without Forest_Type,Test gain without bio10_16,Test gain without bio12_16,Test gain without bio15_16,Test gain without moose2015,Test gain without red_deer2015,Test gain without roe_deer2015,Test gain with only Forest_Productivity,Test gain with only Forest_Type,Test gain with only bio10_16,Test gain with only bio12_16,Test gain with only bio15_16,Test gain with only moose2015,Test gain with only red_deer2015,Test gain with only roe_deer2015,AUC without Forest_Productivity,AUC without Forest_Type,AUC without bio10_16,AUC without bio12_16,AUC without bio15_16,AUC without moose2015,AUC without red_deer2015,AUC without roe_deer2015,AUC with only Forest_Productivity,AUC with only Forest_Type,AUC with only bio10_16,AUC with only bio12_16,AUC with only bio15_16,AUC with only moose2015,AUC with only red_deer2015,AUC with only roe_deer2015,Entropy,Prevalence (average of logistic output over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 logistic threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 1 test omission,Fixed cumulative value 1 binomial probability,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 logistic threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 5 test omission,Fixed cumulative value 5 binomial probability,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 logistic threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Fixed cumulative value 10 test omission,Fixed cumulative value 10 binomial probability,Minimum training presence cumulative threshold,Minimum training presence logistic threshold,Minimum training presence area,Minimum training presence training omission,Minimum training presence test omission,Minimum training presence binomial probability,10 percentile training presence cumulative threshold,10 percentile training presence logistic threshold,10 percentile training presence area,10 percentile training presence training omission,10 percentile training presence test omission,10 percentile training presence binomial probability,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity logistic threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Equal training sensitivity and specificity test omission,Equal training sensitivity and specificity binomial probability,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity logistic threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,Maximum training sensitivity plus specificity test omission,Maximum training sensitivity plus specificity binomial probability,Equal test sensitivity and specificity cumulative threshold,Equal test sensitivity and specificity logistic threshold,Equal test sensitivity and specificity area,Equal test sensitivity and specificity training omission,Equal test sensitivity and specificity test omission,Equal test sensitivity and specificity binomial probability,Maximum test sensitivity plus specificity cumulative threshold,Maximum test sensitivity plus specificity logistic threshold,Maximum test sensitivity plus specificity area,Maximum test sensitivity plus specificity training omission,Maximum test sensitivity plus specificity test omission,Maximum test sensitivity plus specificity binomial probability,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value logistic threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission","Balance training omission, predicted area and threshold value test omission","Balance training omission, predicted area and threshold value binomial probability",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions logistic threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission,Equate entropy of thresholded and original distributions test omission,Equate entropy of thresholded and original distributions binomial probability
species_0,17,0.2855,0.7065,100,0.8407,5,0.2159,0.6872,0.0766,4107,20.9062,0.0000,1.8477,0.6305,38.5060,0.0000,38.1096,0.0000,31.7369,0.0000,5.5203,2.3851,26.5195,0.0000,33.8382,0.0000,0.2353,0.2855,0.2792,0.2836,0.2061,0.2855,0.1860,0.2855,0.0640,0.0000,0.0260,0.0002,0.1131,0.0132,0.1057,0.0000,0.3242,0.2159,0.1715,0.2218,0.1121,0.2159,0.0651,0.2159,-0.1025,0.0000,0.0953,-0.0025,0.0986,0.0887,0.1161,0.0000,0.7198,0.6872,0.6648,0.6927,0.6153,0.6872,0.5983,0.6872,0.4708,0.5000,0.6533,0.4433,0.5490,0.6734,0.5505,0.5000,8.0349,0.3738,1.0000,0.1389,0.8556,0.0000,0.0000,4.585E-1,5.0000,0.2517,0.7339,0.0000,0.0000,2.129E-1,10.0000,0.3342,0.6435,0.0000,0.0000,1.104E-1,17.0714,0.3894,0.5510,0.0000,0.2000,2.577E-1,21.5824,0.4144,0.5009,0.0588,0.2000,1.886E-1,53.3914,0.5111,0.2267,0.2353,0.4000,8.047E-2,53.3914,0.5111,0.2267,0.1765,0.4000,8.047E-2,33.2196,0.4566,0.3876,0.1765,0.4000,2.963E-1,33.1973,0.4564,0.3876,0.1765,0.2000,7.788E-2,4.1107,0.2310,0.7551,0.0000,0.0000,2.454E-1,4.2587,0.2351,0.7514,0.0000,0.0000,2.395E-1
species_1,17,0.3160,0.7092,120,0.8097,5,0.0205,0.6022,0.0622,4108,28.3341,0.0011,0.0000,17.9441,18.4447,0.0000,35.2760,0.0000,40.7682,0.0050,0.0000,17.3640,4.5773,0.0000,37.2854,0.0000,0.2304,0.3160,0.3160,0.2794,0.2801,0.3160,0.1866,0.3160,0.0773,0.0000,0.0002,0.0156,0.0938,0.0132,0.1174,0.0000,0.0478,0.0207,0.0205,0.2236,-0.1547,0.0205,0.0783,0.0205,-0.0048,0.0000,0.0260,-0.1173,0.1509,0.0886,0.0768,0.0000,0.5648,0.6026,0.6022,0.6848,0.5076,0.6022,0.5999,0.6022,0.5552,0.5000,0.8631,0.3078,0.6134,0.6733,0.4915,0.5000,8.0047,0.3628,1.0000,0.1396,0.8695,0.0000,0.0000,4.971E-1,5.0000,0.2331,0.7420,0.0000,0.0000,2.249E-1,10.0000,0.2976,0.6422,0.0000,0.0000,1.092E-1,14.2083,0.3356,0.5762,0.0000,0.2000,2.971E-1,21.5824,0.3861,0.4805,0.0588,0.4000,4.635E-1,36.5384,0.4647,0.3362,0.3529,0.6000,5.447E-1,87.8535,0.6705,0.0326,0.4706,1.0000,1E0,29.3440,0.4357,0.4000,0.2353,0.4000,3.174E-1,12.4419,0.3218,0.6022,0.0000,0.0000,7.922E-2,4.5878,0.2256,0.7522,0.0000,0.0000,2.408E-1,5.5595,0.2437,0.7291,0.0000,0.0000,2.06E-1
species_2,18,0.2175,0.4346,80,0.7828,4,0.5482,0.8431,0.0606,4109,20.5547,0.5814,0.0000,0.0000,32.7128,0.2675,45.8836,0.0000,31.7315,11.0156,0.0000,0.0000,28.7686,0.9746,27.5097,0.0000,0.1734,0.2156,0.2175,0.2175,0.1533,0.2171,0.1331,0.2175,0.0405,0.0000,0.0166,0.0000,0.0724,0.0258,0.0973,0.0000,0.4456,0.5725,0.5482,0.5482,0.3563,0.5581,0.3852,0.5482,0.1290,0.0000,0.1326,0.0000,0.2961,0.0015,0.1438,0.0000,0.8197,0.8550,0.8431,0.8431,0.7888,0.8591,0.7708,0.8431,0.6207,0.5000,0.7233,0.5000,0.7758,0.5110,0.5795,0.5000,8.1034,0.4000,1.0000,0.1665,0.8837,0.0000,0.0000,6.098E-1,5.0000,0.2778,0.7759,0.0000,0.0000,3.624E-1,10.0000,0.3296,0.6839,0.0000,0.0000,2.187E-1,12.7580,0.3567,0.6418,0.0000,0.0000,1.696E-1,35.5366,0.4809,0.3896,0.0556,0.0000,2.305E-2,49.7583,0.5299,0.2777,0.2778,0.2500,6.781E-2,35.5366,0.4809,0.3896,0.0556,0.0000,2.305E-2,53.7798,0.5458,0.2499,0.3889,0.2500,5.075E-2,40.5685,0.4989,0.3478,0.2222,0.0000,1.463E-2,3.2086,0.2421,0.8165,0.0000,0.0000,4.445E-1,3.7116,0.2570,0.8043,0.0000,0.0000,4.185E-1
species_3,18,0.2801,0.6252,100,0.8262,4,0.4512,0.7779,0.0420,4108,27.3110,0.0000,0.3895,0.0000,34.7401,0.0000,37.5594,0.0000,32.6288,0.0000,1.4509,0.0000,28.3138,0.0000,37.6064,0.0000,0.2206,0.2801,0.2795,0.2801,0.1725,0.2801,0.1932,0.2801,0.0716,0.0000,0.0483,0.0001,0.0997,0.0345,0.0904,0.0015,0.4867,0.4512,0.4541,0.4512,0.1875,0.4512,0.2216,0.4512,-0.0021,0.0000,0.0378,-0.0016,0.2313,0.0432,0.1736,-0.0018,0.7753,0.7779,0.7770,0.7779,0.6383,0.7779,0.6861,0.7779,0.5276,0.5000,0.5729,0.3366,0.6743,0.5124,0.6967,0.4401,8.0406,0.3753,1.0000,0.1416,0.8595,0.0000,0.0000,5.458E-1,5.0000,0.2515,0.7420,0.0556,0.0000,3.031E-1,10.0000,0.3179,0.6475,0.0556,0.0000,1.758E-1,4.8537,0.2490,0.7454,0.0000,0.0000,3.087E-1,24.5429,0.4200,0.4603,0.0556,0.0000,4.49E-2,45.5692,0.5204,0.2778,0.2778,0.5000,3.093E-1,37.7837,0.4794,0.3357,0.1111,0.0000,1.27E-2,44.0396,0.5138,0.2885,0.2778,0.2500,7.524E-2,39.9573,0.4945,0.3186,0.2222,0.0000,1.031E-2,3.9099,0.2319,0.7678,0.0000,0.0000,3.475E-1,4.4112,0.2421,0.7556,0.0000,0.0000,3.26E-1
species_4,18,0.3157,0.7351,120,0.8628,4,0.2923,0.6628,0.1652,4108,10.2244,0.0000,14.3657,0.0000,36.2018,0.0000,39.2081,0.0000,2.6406,0.0000,19.8763,0.0000,27.7752,0.0000,49.7079,0.0000,0.3061,0.3157,0.2914,0.3157,0.1906,0.3157,0.1868,0.3157,0.0401,0.0011,0.0862,0.0010,0.1138,0.0345,0.1002,0.0244,0.1725,0.2923,0.4837,0.2923,0.0098,0.2923,0.2029,0.2923,0.1267,-0.0384,-0.1677,-0.0130,0.2009,0.0432,0.1375,-0.1618,0.6294,0.6628,0.6944,0.6628,0.5735,0.6628,0.6718,0.6628,0.6054,0.3482,0.4355,0.2035,0.6566,0.5124,0.6252,0.2793,8.0050,0.3619,1.0000,0.1346,0.8415,0.0000,0.0000,5.015E-1,5.0000,0.2380,0.7171,0.0556,0.0000,2.645E-1,10.0000,0.3111,0.6190,0.1111,0.5000,8.42E-1,1.9885,0.1704,0.8016,0.0000,0.0000,4.129E-1,7.6561,0.2735,0.6607,0.0556,0.2500,5.819E-1,61.8893,0.5487,0.1667,0.1667,0.5000,1.321E-1,59.6437,0.5419,0.1804,0.1111,0.5000,1.514E-1,19.0474,0.3942,0.5000,0.1111,0.5000,6.875E-1,95.8251,0.7110,0.0117,0.6667,0.5000,8.065E-4,1.9885,0.1704,0.8016,0.0000,0.0000,4.129E-1,4.5005,0.2312,0.7291,0.0556,0.0000,2.825E-1
species (average),17.6000,0.2830,0.6421,104.0000,0.8244,4.4000,0.3056,0.7146,0.0813,4108.0000,21.4661,0.1165,3.3206,3.7149,32.1211,0.0535,39.2073,0.0000,27.9012,2.2041,5.3695,3.9498,23.1909,0.1949,37.1895,0.0000,0.2332,0.2826,0.2767,0.2753,0.2005,0.2829,0.1771,0.2830,0.0587,0.0002,0.0355,0.0034,0.0986,0.0242,0.1022,0.0052,0.2954,0.3105,0.3356,0.3474,0.1022,0.3076,0.1906,0.3056,0.0293,-0.0077,0.0248,-0.0269,0.1956,0.0530,0.1296,-0.0327,0.7018,0.7171,0.7163,0.7323,0.6247,0.7178,0.6654,0.7146,0.5559,0.4696,0.6496,0.3582,0.6538,0.5765,0.5887,0.4439,8.0377,0.3748,1.0000,0.1442,0.8620,0.0000,0.0000,0.5225,5.0000,0.2504,0.7422,0.0222,0.0000,0.2736,10.0000,0.3181,0.6472,0.0333,0.1000,0.2912,10.1760,0.3002,0.6632,0.0000,0.0800,0.2892,22.1801,0.3950,0.4984,0.0569,0.1700,0.2604,49.4293,0.5150,0.2570,0.2621,0.4500,0.2269,54.8418,0.5368,0.2330,0.1850,0.3800,0.2535,35.8861,0.4692,0.3652,0.2379,0.3600,0.2854,44.3980,0.4965,0.3336,0.2575,0.1400,0.0366,3.5611,0.2202,0.7786,0.0000,0.0000,0.3382,4.4883,0.2418,0.7539,0.0111,0.0000,0.2945
