X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,2.8388885156240234E-4,35.12018575379966,0.3338640581734411
2.0,2.0,train,0.0020415391662612237,82.57038116112031,0.7828098589333706
3.0,3.0,train,2.5279514754339606E-4,32.25091703192381,0.3085806678964435
4.0,4.0,train,6.617590231992923E-4,55.7946240675198,0.538811470119091
5.0,5.0,train,2.648230097801761E-4,33.393268539643266,0.3185852727951551
6.0,6.0,train,1.2558706858040305E-4,14.025056779654706,0.18148133787617368
7.0,7.0,train,0.0012827184635200036,71.11164946260104,0.6936829303822145
8.0,8.0,train,0.0016178385333946753,77.8026317364083,0.7406795724662509
10.0,10.0,train,0.012788446815267399,100.0,0.9575867209199765
11.0,11.0,train,0.0010577391634881855,67.28879824662347,0.6512518449274417
12.0,12.0,train,8.601900487360677E-4,62.72889294205727,0.6029592487078013
13.0,13.0,train,1.8625983868367075E-4,23.515705730311826,0.24746097169037604
15.0,15.0,train,3.559205015367643E-4,41.07129081786351,0.38588678760013795
16.0,16.0,train,7.842252587350439E-4,60.5278626194374,0.5806284175950389
17.0,17.0,train,0.0025892962504560856,84.58656120345893,0.8205088418404283
18.0,18.0,train,9.169266669984298E-4,64.52485502378255,0.6181456454345325
19.0,19.0,train,0.0018240936992391147,80.05075872475875,0.7630538811805095
20.0,20.0,train,0.002120956211442152,82.93041857278106,0.7892282287981911
21.0,21.0,train,9.70764511355913E-4,65.66547034732702,0.6315195531044822
22.0,22.0,train,2.048824922055867E-4,25.920256359597975,0.2656305013490539
26.0,26.0,train,0.001533624803451155,76.06205413383529,0.7302806036873302
27.0,27.0,train,2.2725134272788775E-4,29.254363934109758,0.28632788681762195
28.0,28.0,train,7.339909460613023E-4,58.445274554541434,0.56442832271062
30.0,30.0,train,5.432033249462794E-4,49.77246453419563,0.48953678662086475
31.0,31.0,train,5.407747092569029E-4,49.69320807734532,0.4884170967957871
32.0,32.0,train,5.921006784732684E-4,52.39370981952581,0.5110816908892621
33.0,33.0,train,6.605706887891504E-4,55.58599708985553,0.5383648127141764
34.0,34.0,train,0.0013083271903636133,71.47137928135395,0.697867160696337
36.0,36.0,train,0.006499747727391735,93.99619458877736,0.9198400647168579
37.0,37.0,train,0.0038925004608259283,88.6608183103663,0.87296849721247
38.0,38.0,train,0.0017558448032024992,79.50632269615741,0.7560902979795443
39.0,39.0,train,0.004107589902585918,89.46719108674355,0.8788142512959005
41.0,41.0,train,3.7372705365623817E-4,41.92331917483035,0.397518153161898
9.0,9.0,test,4.022993582247995E-4,43.04998091639891,0.4152882391433095
14.0,14.0,test,9.544878522459366E-5,8.975229522111022,0.1442101986853082
23.0,23.0,test,4.2466086622916364E-4,44.2235879374927,0.4284808920170338
24.0,24.0,test,0.004122526431191791,89.57220582556323,0.8792002853314376
25.0,25.0,test,1.843030502129314E-4,23.358590456239266,0.24549945988037797
29.0,29.0,test,7.794670133249688E-4,60.300996155886374,0.5791457766534546
35.0,35.0,test,1.1621689188461305E-4,12.579906685465538,0.17024605122415204
40.0,40.0,test,2.735472236740186E-4,34.26181114907902,0.3256626686342053
