X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,2.4167447844023143E-4,26.22928260472002,0.38474031439099027
2.0,2.0,train,0.0010698105558121342,98.65022586487179,0.7346158553097192
3.0,3.0,train,1.1432355908917612E-4,6.00108516633399,0.22828246403461963
8.0,8.0,train,2.4223305063232094E-4,26.31376648684127,0.38528693834312433
9.0,9.0,train,6.923518541057823E-4,75.23203667764152,0.6417635666311785
10.0,10.0,train,6.788853623712045E-4,73.01277622412937,0.6372353454361768
11.0,11.0,train,7.76619797200284E-4,80.76843167220959,0.6677183246090133
12.0,12.0,train,7.149283035879237E-4,77.19651473650774,0.6491066586194907
13.0,13.0,train,6.529494982577717E-4,69.47450739238396,0.6281835926530286
14.0,14.0,train,6.951540148048679E-4,75.70977334368597,0.642691644482936
15.0,15.0,train,6.957309739096028E-4,75.7791756203863,0.6428821371329677
16.0,16.0,train,9.171177277140448E-4,84.83581216840656,0.7035308004196659
19.0,19.0,train,7.772990904402654E-4,80.81232877037705,0.6679122769165947
20.0,20.0,train,3.5476971041415454E-4,42.37077948936708,0.4786133950883451
22.0,22.0,train,1.0991224455522804E-4,5.426223432155432,0.22142433478670298
23.0,23.0,train,1.1502266238102013E-4,6.260501635323093,0.22935826192700073
24.0,24.0,train,1.1459710828839439E-4,6.098030439203443,0.228703765989095
25.0,25.0,train,5.028289174642095E-4,58.118345958742744,0.5654184505398568
26.0,26.0,train,5.206759438721931E-4,60.01550144247346,0.5739682815433089
27.0,27.0,train,9.332929157954967E-4,86.47587824763728,0.7071643518404167
29.0,29.0,train,4.890785268728277E-4,55.96757243682913,0.558593436457331
30.0,30.0,train,8.280997080772005E-4,83.29258568230586,0.6818021261803662
32.0,32.0,train,6.928780190744948E-4,75.30129004767332,0.6419382003566116
33.0,33.0,train,2.382640487886337E-4,25.693442153640103,0.3813816329744888
34.0,34.0,train,4.7480383120611315E-4,54.80981833925961,0.5512776367778098
35.0,35.0,train,6.306305557760173E-4,67.18958825907822,0.6200246086727141
36.0,36.0,train,7.953576233494259E-4,81.83669490663732,0.6729866134088461
38.0,38.0,train,6.875971274492774E-4,74.54164977197888,0.640177717723188
39.0,39.0,train,6.365681954965462E-4,67.73656549100056,0.6222299473095789
40.0,40.0,train,6.90773786369935E-4,75.02432101861343,0.641238784152506
41.0,41.0,train,3.1219716849178353E-6,0.026483305826717627,0.008013333925813328
42.0,42.0,train,1.156143119335731E-4,6.379639830058533,0.23026636673861986
44.0,44.0,train,5.27981704799262E-4,60.67995419967384,0.5773719259348231
45.0,45.0,train,4.4849109058809836E-4,52.72461180883727,0.5371368070776105
46.0,46.0,train,6.258899235918135E-4,66.82075043906836,0.6182452865199536
47.0,47.0,train,1.0483317473055582E-4,5.011993700321584,0.21337553911870705
49.0,49.0,train,2.266982370613626E-4,23.764525065591346,0.36971311648296323
51.0,51.0,train,9.599431742509504E-4,88.39389950335206,0.7129605785217378
52.0,52.0,train,4.896936843569894E-4,56.00243034608346,0.5589033476824112
53.0,53.0,train,6.972683285192886E-4,75.90183821165904,0.6433887300794516
54.0,54.0,train,4.961863003625418E-4,56.88995862647415,0.5621479339770223
55.0,55.0,train,2.9911505895639003E-4,33.46683557975748,0.4362884170299645
56.0,56.0,train,3.5642908305004494E-4,42.62883273911498,0.4797779794962445
57.0,57.0,train,9.92730644105399E-4,91.80470100219142,0.7197842857195579
58.0,58.0,train,9.070671658144969E-5,4.008580916238967,0.190088363446097
59.0,59.0,train,9.99283112725604E-4,92.68797780186641,0.7211092676796277
60.0,60.0,train,3.1283732492531994E-4,34.95165614428003,0.44734985344429495
61.0,61.0,train,9.552347879218509E-4,88.02471371704902,0.71195328740138
