Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Test samples,Test gain,Test AUC,AUC Standard Deviation,#Background points,Forest_Productivity contribution,Forest_Type contribution,bio10_16 contribution,bio12_16 contribution,bio15_16 contribution,moose2015 contribution,red_deer2015 contribution,roe_deer2015 contribution,Forest_Productivity permutation importance,Forest_Type permutation importance,bio10_16 permutation importance,bio12_16 permutation importance,bio15_16 permutation importance,moose2015 permutation importance,red_deer2015 permutation importance,roe_deer2015 permutation importance,Training gain without Forest_Productivity,Training gain without Forest_Type,Training gain without bio10_16,Training gain without bio12_16,Training gain without bio15_16,Training gain without moose2015,Training gain without red_deer2015,Training gain without roe_deer2015,Training gain with only Forest_Productivity,Training gain with only Forest_Type,Training gain with only bio10_16,Training gain with only bio12_16,Training gain with only bio15_16,Training gain with only moose2015,Training gain with only red_deer2015,Training gain with only roe_deer2015,Test gain without Forest_Productivity,Test gain without Forest_Type,Test gain without bio10_16,Test gain without bio12_16,Test gain without bio15_16,Test gain without moose2015,Test gain without red_deer2015,Test gain without roe_deer2015,Test gain with only Forest_Productivity,Test gain with only Forest_Type,Test gain with only bio10_16,Test gain with only bio12_16,Test gain with only bio15_16,Test gain with only moose2015,Test gain with only red_deer2015,Test gain with only roe_deer2015,AUC without Forest_Productivity,AUC without Forest_Type,AUC without bio10_16,AUC without bio12_16,AUC without bio15_16,AUC without moose2015,AUC without red_deer2015,AUC without roe_deer2015,AUC with only Forest_Productivity,AUC with only Forest_Type,AUC with only bio10_16,AUC with only bio12_16,AUC with only bio15_16,AUC with only moose2015,AUC with only red_deer2015,AUC with only roe_deer2015,Entropy,Prevalence (average of logistic output over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 logistic threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 1 test omission,Fixed cumulative value 1 binomial probability,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 logistic threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 5 test omission,Fixed cumulative value 5 binomial probability,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 logistic threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Fixed cumulative value 10 test omission,Fixed cumulative value 10 binomial probability,Minimum training presence cumulative threshold,Minimum training presence logistic threshold,Minimum training presence area,Minimum training presence training omission,Minimum training presence test omission,Minimum training presence binomial probability,10 percentile training presence cumulative threshold,10 percentile training presence logistic threshold,10 percentile training presence area,10 percentile training presence training omission,10 percentile training presence test omission,10 percentile training presence binomial probability,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity logistic threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Equal training sensitivity and specificity test omission,Equal training sensitivity and specificity binomial probability,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity logistic threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,Maximum training sensitivity plus specificity test omission,Maximum training sensitivity plus specificity binomial probability,Equal test sensitivity and specificity cumulative threshold,Equal test sensitivity and specificity logistic threshold,Equal test sensitivity and specificity area,Equal test sensitivity and specificity training omission,Equal test sensitivity and specificity test omission,Equal test sensitivity and specificity binomial probability,Maximum test sensitivity plus specificity cumulative threshold,Maximum test sensitivity plus specificity logistic threshold,Maximum test sensitivity plus specificity area,Maximum test sensitivity plus specificity training omission,Maximum test sensitivity plus specificity test omission,Maximum test sensitivity plus specificity binomial probability,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value logistic threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission","Balance training omission, predicted area and threshold value test omission","Balance training omission, predicted area and threshold value binomial probability",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions logistic threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission,Equate entropy of thresholded and original distributions test omission,Equate entropy of thresholded and original distributions binomial probability
species_0,77,0.4074,0.5470,120,0.7873,20,0.8305,0.8600,0.0365,4165,23.2708,0.0607,0.0000,0.0000,0.6019,0.7776,22.9593,52.3297,19.8897,0.2652,0.0000,0.0000,0.6080,2.2437,23.8174,53.1761,0.3031,0.4073,0.4074,0.4074,0.4048,0.4038,0.3178,0.2553,0.0666,0.0076,0.0303,0.0087,0.0055,0.0000,0.0919,0.1807,0.5781,0.8288,0.8305,0.8305,0.8184,0.8141,0.6094,0.6909,0.1795,0.0509,0.1156,-0.0071,0.0177,0.0000,0.2221,0.3208,0.8349,0.8593,0.8600,0.8600,0.8646,0.8575,0.7980,0.8380,0.6836,0.6001,0.6719,0.5647,0.4507,0.5000,0.7385,0.7611,7.9270,0.3292,1.0000,0.0969,0.8221,0.0130,0.0000,1.988E-2,5.0000,0.2224,0.6752,0.0260,0.0000,3.873E-4,10.0000,0.2950,0.5844,0.1688,0.0500,3.286E-4,0.0504,0.0135,0.9493,0.0000,0.0000,3.535E-1,8.7162,0.2879,0.6050,0.0909,0.0500,6.075E-4,39.6227,0.4722,0.2641,0.2597,0.2500,7.966E-6,38.5305,0.4658,0.2723,0.2468,0.2000,1.355E-6,41.5204,0.4789,0.2499,0.2987,0.2500,3.801E-6,65.1653,0.5974,0.1172,0.4935,0.3000,1.78E-9,2.0995,0.1334,0.7640,0.0130,0.0000,4.589E-3,5.5036,0.2405,0.6643,0.0260,0.0000,2.805E-4
species_1,77,0.4475,0.6021,120,0.7966,20,0.6927,0.8136,0.0477,4165,25.3906,1.4480,0.0000,0.1050,0.2887,1.4931,18.7025,52.5720,18.3863,0.1725,0.0034,0.0000,0.0489,3.2379,23.5740,54.5770,0.3257,0.4455,0.4475,0.4472,0.4459,0.4383,0.3606,0.3159,0.0883,0.0221,0.0589,0.0021,0.0046,0.0000,0.0940,0.2042,0.5065,0.6979,0.6931,0.6930,0.6869,0.6928,0.4722,0.4803,0.1028,-0.0024,0.0145,0.0150,0.0206,-0.0003,0.2173,0.2436,0.8127,0.8163,0.8136,0.8137,0.8101,0.8096,0.7575,0.7747,0.6410,0.5270,0.5602,0.6025,0.4687,0.4617,0.7324,0.7430,7.8870,0.3164,1.0000,0.0881,0.8125,0.0130,0.0000,1.571E-2,5.0000,0.2147,0.6631,0.0519,0.0000,2.705E-4,10.0000,0.2822,0.5688,0.1299,0.1500,7.814E-3,0.0391,0.0126,0.9486,0.0000,0.0000,3.482E-1,6.1244,0.2362,0.6389,0.0909,0.0500,1.58E-3,37.8473,0.4645,0.2643,0.2597,0.3000,5.805E-5,32.0937,0.4223,0.3100,0.2078,0.2000,8.885E-6,35.5159,0.4500,0.2819,0.2468,0.3000,1.252E-4,34.2068,0.4426,0.2922,0.2338,0.2000,3.791E-6,1.7527,0.1103,0.7683,0.0130,0.0000,5.137E-3,6.1063,0.2361,0.6391,0.0909,0.0000,1.294E-4
species_2,78,0.5144,0.6774,120,0.8073,19,0.4410,0.7617,0.0498,4167,30.2915,2.2180,0.0000,0.0000,0.1901,0.2596,19.7217,47.3191,35.0808,0.0000,0.0000,0.0000,0.5302,1.9872,16.7736,45.6282,0.3257,0.5111,0.5144,0.5144,0.5130,0.5121,0.4106,0.3763,0.1136,0.0206,0.0422,0.0052,0.0068,0.0000,0.1006,0.2001,0.5260,0.4548,0.4410,0.4410,0.4309,0.4179,0.2818,0.2623,-0.0093,0.0041,0.0812,0.0083,0.0147,0.0000,0.2079,0.2608,0.8151,0.7697,0.7617,0.7617,0.7591,0.7571,0.6996,0.6845,0.5633,0.5321,0.6175,0.5893,0.4291,0.5000,0.7028,0.7164,7.8206,0.2954,1.0000,0.0745,0.8044,0.0128,0.0526,8.992E-2,5.0000,0.2035,0.6520,0.0128,0.0526,3.296E-3,10.0000,0.2587,0.5546,0.1154,0.1053,1.729E-3,0.0461,0.0118,0.9422,0.0000,0.0000,3.224E-1,9.4552,0.2555,0.5642,0.0897,0.1053,2.228E-3,32.3222,0.4082,0.2760,0.2821,0.4211,5.313E-3,31.6052,0.4057,0.2822,0.2436,0.3684,1.582E-3,28.7238,0.3898,0.3081,0.2436,0.3158,8.214E-4,25.3638,0.3475,0.3429,0.2051,0.1579,1.104E-5,4.3957,0.1929,0.6667,0.0128,0.0526,4.736E-3,7.6140,0.2374,0.5978,0.0385,0.1053,5.181E-3
species_3,78,0.4768,0.6295,140,0.8072,19,0.5938,0.7869,0.0500,4168,22.5695,0.3438,0.0249,0.0000,0.3141,1.3296,21.3058,54.1124,26.6798,0.0126,0.0071,0.0000,0.4654,4.1914,16.2511,52.3924,0.3529,0.4767,0.4766,0.4768,0.4750,0.4679,0.3780,0.3289,0.0776,0.0149,0.0592,0.0069,0.0091,0.0000,0.1052,0.2210,0.4058,0.5924,0.5957,0.5937,0.5855,0.5939,0.4182,0.4494,0.1491,0.0259,0.0132,0.0012,0.0049,0.0000,0.1927,0.1750,0.7621,0.7865,0.7872,0.7869,0.7863,0.7868,0.7323,0.7409,0.6587,0.5469,0.5603,0.5761,0.4442,0.5000,0.6736,0.6776,7.8584,0.3068,1.0000,0.0741,0.7949,0.0128,0.0000,1.275E-2,5.0000,0.2132,0.6425,0.0385,0.0526,2.589E-3,10.0000,0.2811,0.5482,0.1282,0.1579,7.405E-3,0.0264,0.0080,0.9491,0.0000,0.0000,3.709E-1,6.2606,0.2294,0.6154,0.0897,0.1053,7.857E-3,36.0776,0.4535,0.2678,0.2692,0.2105,3.188E-6,33.3221,0.4353,0.2889,0.2051,0.2105,8.947E-6,36.7920,0.4589,0.2625,0.2821,0.2632,2.112E-5,36.7806,0.4587,0.2625,0.2821,0.2105,2.428E-6,1.5470,0.0978,0.7591,0.0128,0.0000,5.319E-3,6.0083,0.2283,0.6207,0.0769,0.1053,8.872E-3
species_4,78,0.6533,0.8069,120,0.8400,19,-0.6833,0.7042,0.0645,4167,15.9769,0.0030,0.0000,1.0796,0.0476,1.4145,39.3057,42.1727,16.2956,0.0317,0.0000,0.3968,0.0000,4.1429,35.9795,43.1535,0.5666,0.6533,0.6533,0.6484,0.6531,0.6421,0.3799,0.4894,0.0842,0.0068,0.0528,0.0027,0.0082,0.0000,0.2987,0.2359,-1.0161,-0.6847,-0.6833,-0.6858,-0.6905,-0.6437,0.3369,-0.7365,0.0890,0.0542,0.0426,0.0152,0.0070,0.0000,-1.1103,0.1093,0.6621,0.7041,0.7042,0.7088,0.7033,0.7008,0.7358,0.6422,0.6451,0.6091,0.5861,0.6194,0.5105,0.5000,0.5598,0.6468,7.6816,0.2570,1.0000,0.0702,0.7034,0.0128,0.1053,4.925E-2,5.0000,0.1906,0.5563,0.1154,0.2632,8.598E-2,10.0000,0.2585,0.4656,0.1154,0.2632,1.555E-2,0.3318,0.0331,0.7684,0.0000,0.0526,4.509E-2,4.5278,0.1732,0.5673,0.0897,0.2105,3.902E-2,36.9346,0.4582,0.2179,0.2179,0.4737,3.118E-3,33.1590,0.4437,0.2419,0.1795,0.4211,1.717E-3,23.2105,0.3801,0.3158,0.1538,0.3158,1.066E-3,20.9727,0.3567,0.3357,0.1410,0.2632,4.143E-4,1.1818,0.0776,0.6916,0.0128,0.1053,3.942E-2,6.7460,0.2093,0.5203,0.1154,0.2632,4.658E-2
species (average),77.6000,0.4999,0.6526,124.0000,0.8077,19.4000,0.3749,0.7853,0.0497,4166.4000,23.4999,0.8147,0.0050,0.2369,0.2885,1.0549,24.3990,49.7012,23.2664,0.0964,0.0021,0.0794,0.3305,3.1606,23.2791,49.7854,0.3748,0.4988,0.4998,0.4988,0.4984,0.4928,0.3694,0.3532,0.0861,0.0144,0.0487,0.0051,0.0068,0.0000,0.1381,0.2084,0.2001,0.3778,0.3754,0.3745,0.3662,0.3750,0.4237,0.2293,0.1022,0.0265,0.0534,0.0065,0.0130,-0.0001,-0.0541,0.2219,0.7774,0.7872,0.7853,0.7862,0.7847,0.7824,0.7446,0.7361,0.6383,0.5630,0.5992,0.5904,0.4606,0.4923,0.6814,0.7090,7.8349,0.3010,1.0000,0.0808,0.7875,0.0129,0.0316,0.0375,5.0000,0.2089,0.6378,0.0489,0.0737,0.0185,10.0000,0.2751,0.5443,0.1315,0.1453,0.0066,0.0988,0.0158,0.9115,0.0000,0.0105,0.2880,7.0168,0.2364,0.5982,0.0902,0.1042,0.0103,36.5609,0.4513,0.2580,0.2577,0.3311,0.0017,33.7421,0.4346,0.2791,0.2166,0.2800,0.0007,33.1525,0.4315,0.2836,0.2450,0.2890,0.0004,36.4978,0.4406,0.2701,0.2711,0.2263,0.0001,2.1953,0.1224,0.7299,0.0129,0.0316,0.0118,6.3956,0.2303,0.6084,0.0695,0.0948,0.0122
