x,y,species_2 logistic values
1.0,1.0,0.12150936
2.0,2.0,0.5613796
3.0,3.0,0.0050525037
4.0,4.0,0.15344948
5.0,5.0,0.51749885
6.0,6.0,0.0093998555
7.0,7.0,0.16849396
8.0,8.0,0.24729607
9.0,9.0,0.18186377
10.0,10.0,0.6149404
11.0,11.0,0.29124245
12.0,12.0,0.580555
13.0,13.0,0.15442543
14.0,14.0,0.3429078
15.0,15.0,0.31240493
16.0,16.0,0.431798
17.0,17.0,0.40904197
18.0,18.0,0.4079116
19.0,19.0,0.08342905
20.0,20.0,0.29904246
21.0,21.0,0.2753831
22.0,22.0,0.16241454
23.0,23.0,0.40947232
24.0,24.0,0.088462576
25.0,25.0,0.5529753
26.0,26.0,0.07373862
27.0,27.0,0.61827284
28.0,28.0,0.29247433
29.0,29.0,0.28827015
30.0,30.0,0.041771814
31.0,31.0,0.30111408
32.0,32.0,0.046325345
33.0,33.0,0.2724059
34.0,34.0,0.41067463
35.0,35.0,0.3148967
36.0,36.0,0.24045557
37.0,37.0,0.044161838
38.0,38.0,0.111351684
39.0,39.0,0.39136344
40.0,40.0,0.40562928
41.0,41.0,0.5749296
42.0,42.0,0.07338925
43.0,43.0,0.14398777
44.0,44.0,0.5559185
45.0,45.0,0.29697907
46.0,46.0,0.579416
47.0,47.0,0.33369437
48.0,48.0,0.1855419
49.0,49.0,0.26623926
50.0,50.0,0.34062207
51.0,51.0,0.28804824
52.0,52.0,0.108502574
53.0,53.0,0.5204333
54.0,54.0,0.051542375
55.0,55.0,0.3589172
56.0,56.0,0.23736255
57.0,57.0,0.005071659
58.0,58.0,0.40792975
59.0,59.0,0.008255026
60.0,60.0,0.042829044
61.0,61.0,0.0011409345
62.0,62.0,0.12209612
63.0,63.0,0.036736574
64.0,64.0,0.2634759
65.0,65.0,0.0070176465
66.0,66.0,0.0796842
67.0,67.0,0.024257686
68.0,68.0,0.068356015
69.0,69.0,0.409347
70.0,70.0,0.06298116
71.0,71.0,0.37207195
72.0,72.0,0.002464768
73.0,73.0,0.5757113
74.0,74.0,0.232477
75.0,75.0,0.74639887
76.0,76.0,0.06285144
77.0,77.0,0.29424033
78.0,78.0,0.0785332
79.0,79.0,0.757576
80.0,80.0,0.71652347
81.0,81.0,0.0010740146
82.0,82.0,0.2593315
83.0,83.0,0.6542965
84.0,84.0,0.11029477
85.0,85.0,0.044088144
86.0,86.0,0.38276875
87.0,87.0,0.33233598
88.0,88.0,0.6102389
89.0,89.0,0.21507101
90.0,90.0,0.36364576
91.0,91.0,0.15377396
92.0,92.0,0.15480678
93.0,93.0,0.31570816
94.0,94.0,0.10052276
95.0,95.0,0.2990503
96.0,96.0,0.040595867
97.0,97.0,0.4340591
98.0,98.0,0.022902371
99.0,99.0,0.37213737
100.0,100.0,0.60931724
101.0,101.0,0.304936
102.0,102.0,0.54966587
103.0,103.0,0.0020535167
104.0,104.0,0.120154716
105.0,105.0,0.43163776
106.0,106.0,0.008237005
107.0,107.0,0.38063493
108.0,108.0,0.28922975
109.0,109.0,0.2590936
110.0,110.0,0.56263256
111.0,111.0,0.6106447
112.0,112.0,0.02313633
113.0,113.0,0.50707936
114.0,114.0,0.04565212
115.0,115.0,0.2286299
116.0,116.0,0.028429303
117.0,117.0,0.25086734
118.0,118.0,0.122613624
119.0,119.0,0.6315888
120.0,120.0,0.24658102
121.0,121.0,0.58330125
122.0,122.0,0.0875816
123.0,123.0,0.0043567983
124.0,124.0,0.4012818
125.0,125.0,0.3749052
126.0,126.0,0.33975604
127.0,127.0,0.28484067
128.0,128.0,0.03223851
129.0,129.0,0.30629236
130.0,130.0,0.418612
131.0,131.0,0.5809633
132.0,132.0,0.2879786
133.0,133.0,0.0024829158
134.0,134.0,0.03864448
135.0,135.0,0.37042537
136.0,136.0,0.10929669
137.0,137.0,0.21696341
138.0,138.0,0.757554
139.0,139.0,0.2611308
140.0,140.0,0.0011136536
141.0,141.0,0.052749258
142.0,142.0,0.29256466
143.0,143.0,0.30696768
144.0,144.0,0.025154391
145.0,145.0,0.68042886
146.0,146.0,0.34801152
147.0,147.0,0.10918607
148.0,148.0,0.61109465
149.0,149.0,0.39360893
150.0,150.0,0.28922975
151.0,151.0,0.2412559
152.0,152.0,0.4019876
153.0,153.0,0.2492441
154.0,154.0,0.39589837
155.0,155.0,0.34759462
156.0,156.0,0.005331169
157.0,157.0,0.025201358
158.0,158.0,0.14038274
159.0,159.0,0.22897573
160.0,160.0,0.55392647
161.0,161.0,0.07275616
162.0,162.0,0.2236968
163.0,163.0,0.702035
164.0,164.0,0.032594983
165.0,165.0,0.4040787
166.0,166.0,0.005071659
167.0,167.0,0.025377927
168.0,168.0,0.5188951
169.0,169.0,0.13801906
170.0,170.0,0.31108725
171.0,171.0,0.27479094
172.0,172.0,0.3147806
173.0,173.0,0.7559309
174.0,174.0,0.5753908
175.0,175.0,0.114993095
176.0,176.0,0.017116979
177.0,177.0,0.03844313
178.0,178.0,0.057941996
179.0,179.0,0.05850672
180.0,180.0,0.4061531
181.0,181.0,0.19285178
182.0,182.0,0.29713765
183.0,183.0,0.50335306
184.0,184.0,0.33997965
185.0,185.0,0.4088686
186.0,186.0,0.22016934
187.0,187.0,0.29684502
188.0,188.0,0.18809904
189.0,189.0,0.13757807
190.0,190.0,0.3611467
191.0,191.0,0.07460298
192.0,192.0,0.31422338
193.0,193.0,0.2339681
194.0,194.0,0.718092
195.0,195.0,0.75533766
196.0,196.0,0.022994557
197.0,197.0,0.26130196
198.0,198.0,0.29256466
199.0,199.0,0.28847227
200.0,200.0,0.08912706
201.0,201.0,0.3147806
202.0,202.0,0.3142635
203.0,203.0,0.049551908
204.0,204.0,0.546381
205.0,205.0,0.22068594
206.0,206.0,0.2939691
207.0,207.0,0.7495058
208.0,208.0,0.09215713
209.0,209.0,0.0039688684
210.0,210.0,0.21852434
211.0,211.0,0.013533885
212.0,212.0,0.0892405
213.0,213.0,0.032059766
214.0,214.0,0.025375295
215.0,215.0,0.080068424
216.0,216.0,0.16932817
217.0,217.0,0.25363573
218.0,218.0,0.57887256
219.0,219.0,0.29287705
220.0,220.0,0.43409446
221.0,221.0,0.32630858
222.0,222.0,0.27735353
223.0,223.0,0.2143009
224.0,224.0,0.070333585
225.0,225.0,0.3148967
226.0,226.0,0.23816584
227.0,227.0,0.031461325
228.0,228.0,0.27660573
229.0,229.0,0.023124823
230.0,230.0,0.003936664
231.0,231.0,0.5427069
232.0,232.0,0.2670373
233.0,233.0,0.41047734
234.0,234.0,0.51848257
235.0,235.0,0.6640002
236.0,236.0,0.7607655
237.0,237.0,0.06926159
238.0,238.0,0.16849396
239.0,239.0,0.14323752
240.0,240.0,0.088471204
241.0,241.0,0.39876395
242.0,242.0,0.41095722
243.0,243.0,0.23125887
244.0,244.0,0.19975866
245.0,245.0,0.34060743
246.0,246.0,0.54397637
247.0,247.0,0.04710243
248.0,248.0,0.6153902
249.0,249.0,0.30355003
250.0,250.0,0.5687653
251.0,251.0,0.10978635
252.0,252.0,0.18306087
253.0,253.0,0.51257163
254.0,254.0,0.3195023
255.0,255.0,0.024025321
256.0,256.0,0.35011315
257.0,257.0,0.038173713
258.0,258.0,0.0010889929
259.0,259.0,0.004912759
260.0,260.0,0.55723065
261.0,261.0,0.57629704
262.0,262.0,0.2256543
263.0,263.0,0.6793494
264.0,264.0,0.014430036
265.0,265.0,0.3530948
266.0,266.0,0.61016583
267.0,267.0,0.07845984
268.0,268.0,0.42712355
269.0,269.0,0.27902976
270.0,270.0,0.23228331
271.0,271.0,0.07159032
272.0,272.0,0.09465448
273.0,273.0,0.05140565
274.0,274.0,0.38297653
275.0,275.0,0.10904203
276.0,276.0,0.30113968
277.0,277.0,0.06426921
278.0,278.0,0.14418977
279.0,279.0,0.6176612
280.0,280.0,0.33911887
281.0,281.0,0.1581089
282.0,282.0,0.6106447
283.0,283.0,0.05013006
284.0,284.0,0.6057341
285.0,285.0,0.28836823
286.0,286.0,0.010168195
287.0,287.0,0.017927065
288.0,288.0,0.07338925
289.0,289.0,0.41965288
290.0,290.0,0.7526663
291.0,291.0,0.19334868
292.0,292.0,0.20173185
293.0,293.0,0.005025532
294.0,294.0,0.43648362
295.0,295.0,0.30497766
296.0,296.0,0.47116825
297.0,297.0,0.05013006
298.0,298.0,0.45051202
299.0,299.0,0.27555984
300.0,300.0,0.5190529
301.0,301.0,0.0944068
302.0,302.0,0.54473877
303.0,303.0,0.039651867
304.0,304.0,0.35525888
305.0,305.0,0.36771068
306.0,306.0,0.34662446
307.0,307.0,0.04791
308.0,308.0,0.12246137
309.0,309.0,0.41726047
310.0,310.0,0.46128938
311.0,311.0,0.6094278
312.0,312.0,0.304853
313.0,313.0,0.15919138
314.0,314.0,0.3428461
315.0,315.0,0.027569791
316.0,316.0,0.5291426
317.0,317.0,0.26774746
318.0,318.0,0.30661392
319.0,319.0,0.27207792
320.0,320.0,0.259772
321.0,321.0,0.6639938
322.0,322.0,0.22604768
323.0,323.0,0.45044276
324.0,324.0,0.49344015
325.0,325.0,0.38231146
326.0,326.0,0.42044657
327.0,327.0,0.4767314
328.0,328.0,0.23897459
329.0,329.0,0.3092854
330.0,330.0,0.12566607
331.0,331.0,0.28824833
332.0,332.0,0.041848358
333.0,333.0,0.0045886794
334.0,334.0,0.39816475
335.0,335.0,0.32596162
336.0,336.0,0.25936872
337.0,337.0,0.02325752
338.0,338.0,0.16248758
339.0,339.0,0.31857857
340.0,340.0,0.0023609654
341.0,341.0,0.60563076
342.0,342.0,0.16343449
343.0,343.0,0.14926288
344.0,344.0,0.31055033
345.0,345.0,0.22210814
346.0,346.0,0.4340591
347.0,347.0,9.209412E-4
348.0,348.0,0.088460855
349.0,349.0,0.32433856
350.0,350.0,0.18306087
351.0,351.0,0.29269955
352.0,352.0,0.575241
353.0,353.0,0.089269854
354.0,354.0,0.27090254
355.0,355.0,0.32425538
356.0,356.0,0.15480626
357.0,357.0,0.25420108
358.0,358.0,0.04653124
359.0,359.0,0.5650582
360.0,360.0,0.27608192
361.0,361.0,0.30679023
362.0,362.0,0.002337847
363.0,363.0,0.40844798
364.0,364.0,0.046159133
365.0,365.0,0.6145886
366.0,366.0,0.023124823
367.0,367.0,0.618238
368.0,368.0,0.008178449
369.0,369.0,0.54501635
370.0,370.0,0.34111983
371.0,371.0,0.032351077
372.0,372.0,0.31802058
373.0,373.0,0.34751877
374.0,374.0,0.5857031
375.0,375.0,0.5436349
376.0,376.0,0.31590232
377.0,377.0,0.2726758
378.0,378.0,0.55247265
379.0,379.0,0.7574064
380.0,380.0,0.397909
381.0,381.0,0.19913618
382.0,382.0,0.2014833
383.0,383.0,0.3574187
384.0,384.0,0.41623998
385.0,385.0,0.2778045
386.0,386.0,0.15480678
387.0,387.0,0.23249558
388.0,388.0,0.0048647756
389.0,389.0,0.29256466
390.0,390.0,0.38244703
391.0,391.0,0.61894584
392.0,392.0,0.43629798
393.0,393.0,0.10427816
394.0,394.0,0.28556156
395.0,395.0,0.41219106
396.0,396.0,0.076038696
397.0,397.0,1.9781642E-4
398.0,398.0,0.24729607
399.0,399.0,0.24729607
400.0,400.0,0.37370014
401.0,401.0,0.64014125
402.0,402.0,6.424607E-4
403.0,403.0,0.19983967
404.0,404.0,0.035498425
405.0,405.0,0.4919534
406.0,406.0,0.54397637
407.0,407.0,0.047410715
408.0,408.0,0.7473874
409.0,409.0,0.25363573
410.0,410.0,0.23567554
411.0,411.0,0.22738242
412.0,412.0,0.29256466
413.0,413.0,0.54985726
414.0,414.0,0.5774587
415.0,415.0,0.54473877
416.0,416.0,0.04994425
417.0,417.0,0.01689323
418.0,418.0,0.43779737
419.0,419.0,0.2771499
420.0,420.0,0.00499511
421.0,421.0,0.087813385
422.0,422.0,0.60112524
423.0,423.0,0.34534296
424.0,424.0,0.23790222
425.0,425.0,0.5202607
426.0,426.0,0.6129201
427.0,427.0,0.42712355
428.0,428.0,0.34590414
429.0,429.0,0.40412498
430.0,430.0,0.03831461
431.0,431.0,0.25732198
432.0,432.0,0.26838446
433.0,433.0,0.34060743
434.0,434.0,0.55491006
435.0,435.0,0.27904218
436.0,436.0,0.3094106
437.0,437.0,0.050127476
438.0,438.0,0.002464768
439.0,439.0,0.34306675
440.0,440.0,0.23740414
441.0,441.0,0.6064278
442.0,442.0,0.079398476
443.0,443.0,0.02517215
444.0,444.0,0.2774539
445.0,445.0,0.46407163
446.0,446.0,0.28348935
447.0,447.0,0.30457795
448.0,448.0,0.3496803
449.0,449.0,0.081314035
450.0,450.0,0.004879881
451.0,451.0,0.17602344
452.0,452.0,0.5673924
453.0,453.0,0.12784958
454.0,454.0,0.12765567
455.0,455.0,0.75850636
456.0,456.0,0.118481144
457.0,457.0,0.6657509
458.0,458.0,9.1512094E-4
459.0,459.0,0.4910249
460.0,460.0,0.3598848
461.0,461.0,0.3258248
462.0,462.0,0.0011150313
463.0,463.0,0.2479362
464.0,464.0,0.40224954
465.0,465.0,0.09215713
466.0,466.0,0.08485549
