X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.00394739419379499,90.14392265918157,0.7861124295930991
2.0,2.0,train,0.001476174034099832,53.124756214076825,0.5788482863372579
3.0,3.0,train,0.005203998144587148,99.45550453495292,0.8289240405612796
4.0,4.0,train,0.0054448991307275525,99.99999803524251,0.8352460062019921
5.0,5.0,train,0.005030090802921636,98.93511267462361,0.8240500501994132
6.0,6.0,train,0.004856441177596281,98.43210460312366,0.8188980637830873
7.0,7.0,train,8.636751314859688E-4,38.08245401081884,0.4457234809538193
8.0,8.0,train,0.0038032346912338657,88.98035719737464,0.7797904425058392
10.0,10.0,train,0.0017556552527473765,63.06842844970498,0.6204446128234986
12.0,12.0,train,0.00301922837008402,78.14335575779899,0.7376122572708809
13.0,13.0,train,0.0032051868475786185,79.40322597165742,0.7490146630695557
14.0,14.0,train,8.303237067536893E-4,36.28863464088204,0.4360162336614483
15.0,15.0,train,0.004772679445459914,97.46900326854983,0.8163035370175464
17.0,17.0,train,7.952880771233205E-4,34.50595806860659,0.4254457170149798
18.0,18.0,train,0.0029227708495849344,77.24948777916731,0.7312798552322715
9.0,9.0,test,0.004394099090952368,94.77746264912483,0.8035854703565047
11.0,11.0,test,0.0012000366641630536,45.44647698976297,0.5277080253366982
16.0,16.0,test,8.659714240582621E-4,38.169282672393166,0.44637955738730145
