Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
2.75193E-13,0.000000001,0,0.981251522,0,0
1.45915E-12,0.000000003,0.000000001,0.976868761,0,0
3.71528E-12,0.00000001,0.000000003,0.970294619,0,0
3.17392E-11,0.000000027,0.00000003,0.968590212,0,0
4.29042E-11,0.000000104,0.00000004,0.963720477,0,0
1.17152E-10,0.000000255,0.000000109,0.958120282,0,0
9.3896E-10,0.000001051,0.000000874,0.949841734,0,0
1.23009E-9,0.000002553,0.000001145,0.946676406,0,0
4.43537E-9,0.000010415,0.00000413,0.938154371,0,0
8.97674E-9,0.000025013,0.000008358,0.933041149,0,0
1.05381E-8,0.000050704,0.000009812,0.926710494,0,0
1.39088E-8,0.000101172,0.00001295,0.916971025,0,0
4.04852E-8,0.000251674,0.000037694,0.901144388,0,0
5.59959E-8,0.000504699,0.000052134,0.888483078,0,0
9.46649E-8,0.001009115,0.000088133,0.869978086,0,0
2.10455E-7,0.002506821,0.000195913,0.84441198,0,0
3.3663E-7,0.005024975,0.000313333,0.8220112,0,0
5.81399E-7,0.010042223,0.000541038,0.794740687,0,0
9.53093E-7,0.025035164,0.000886622,0.746773801,0,0
2.22897E-6,0.050040271,0.002071058,0.704650597,0,0
4.27456E-6,0.1000195,0.003964191,0.667640614,0,0
6.15337E-6,0.200602489,0.005696664,0.620160701,0,0
8.10188E-6,0.300570272,0.007487045,0.585098612,0,0
1.00924E-5,0.400466669,0.009309354,0.558802045,0,0
1.21147E-5,0.500688803,0.011154023,0.537131726,0,0
1.37346E-5,0.600116866,0.012626559,0.518383248,0,0
1.65194E-5,0.700002982,0.015147916,0.502069637,0,0
1.78234E-5,0.75021341,0.016324201,0.495008522,0,0
1.95344E-5,0.800814184,0.017863258,0.48843438,0,0
2.22078E-5,0.900285854,0.020258463,0.476747017,0,0
2.47239E-5,1.002152502,0.022502018,0.466277088,0,0
2.62365E-5,1.101421902,0.023845812,0.456781105,0,0
2.87223E-5,1.200680178,0.026046286,0.448015583,0,0
3.05048E-5,1.301644859,0.027618118,0.439737034,0,0
3.19845E-5,1.401644655,0.028919058,0.431945459,0,0
3.33936E-5,1.503220794,0.030154667,0.42439737,0,0
3.74403E-5,1.752297488,0.033685798,0.407353299,0,0
4.30729E-5,2.002045812,0.038558115,0.392013635,0,0
4.94142E-5,2.250584928,0.043985023,0.378865352,0,0
5.33143E-5,2.50175336,0.047292429,0.366934502,0,0
5.67682E-5,2.750266423,0.050202459,0.355977599,0,0
6.15617E-5,3.00064904,0.054211724,0.345751157,0,0
6.51999E-5,3.254913227,0.057232201,0.336011687,0,0
7.08834E-5,3.500471353,0.06191226,0.327246165,0,0
7.61902E-5,3.751232451,0.066240363,0.318967616,0,0
8.10784E-5,4.00177972,0.0701919,0.311176041,0,0
8.83178E-5,4.255092449,0.075983051,0.303871439,0,0
9.38129E-5,4.50209611,0.080330895,0.297297297,0,0
9.76125E-5,4.751655429,0.083313377,0.290966642,0,0
1.04453E-4,5.003005518,0.088634253,0.284879474,0,0
1.10237E-4,5.250805786,0.093085775,0.279279279,0,0
1.20456E-4,5.502616256,0.100844707,0.273922571,0,0
1.29195E-4,5.750903534,0.107375391,0.269052837,0,0
1.34742E-4,6.001005113,0.11147119,0.264426589,0,0
1.40935E-4,6.263173025,0.116000255,0.259800341,0,0
1.48681E-4,6.510280515,0.12160043,0.255661066,0,0
1.56365E-4,6.754449641,0.127086597,0.251765279,0,0
1.60703E-4,7.008288467,0.130153481,0.247869491,0,0
1.67017E-4,7.254815488,0.134578707,0.24421719,0,0
1.71639E-4,7.508749497,0.137790112,0.240564889,0,0
1.77766E-4,7.752233828,0.14200994,0.237156075,0,0
1.81641E-4,8.004417228,0.14465791,0.233747261,0,0
1.90611E-4,8.266344802,0.150724992,0.230338447,0,0
1.94024E-4,8.516388586,0.153010506,0.227173119,0,0
1.99347E-4,8.752673612,0.156551425,0.224251278,0,0
2.09678E-4,9.016835565,0.163339652,0.221085951,0,0
2.16288E-4,9.251987308,0.167625603,0.218407597,0,0
2.26869E-4,9.517274814,0.174395431,0.215485756,0,0
2.37925E-4,9.77283096,0.181352915,0.212807402,0,0
