Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Test samples,Test gain,Test AUC,AUC Standard Deviation,#Background points,Forest_Productivity contribution,Forest_Type contribution,bio10_16 contribution,bio12_16 contribution,bio15_16 contribution,moose2015 contribution,red_deer2015 contribution,roe_deer2015 contribution,Forest_Productivity permutation importance,Forest_Type permutation importance,bio10_16 permutation importance,bio12_16 permutation importance,bio15_16 permutation importance,moose2015 permutation importance,red_deer2015 permutation importance,roe_deer2015 permutation importance,Training gain without Forest_Productivity,Training gain without Forest_Type,Training gain without bio10_16,Training gain without bio12_16,Training gain without bio15_16,Training gain without moose2015,Training gain without red_deer2015,Training gain without roe_deer2015,Training gain with only Forest_Productivity,Training gain with only Forest_Type,Training gain with only bio10_16,Training gain with only bio12_16,Training gain with only bio15_16,Training gain with only moose2015,Training gain with only red_deer2015,Training gain with only roe_deer2015,Test gain without Forest_Productivity,Test gain without Forest_Type,Test gain without bio10_16,Test gain without bio12_16,Test gain without bio15_16,Test gain without moose2015,Test gain without red_deer2015,Test gain without roe_deer2015,Test gain with only Forest_Productivity,Test gain with only Forest_Type,Test gain with only bio10_16,Test gain with only bio12_16,Test gain with only bio15_16,Test gain with only moose2015,Test gain with only red_deer2015,Test gain with only roe_deer2015,AUC without Forest_Productivity,AUC without Forest_Type,AUC without bio10_16,AUC without bio12_16,AUC without bio15_16,AUC without moose2015,AUC without red_deer2015,AUC without roe_deer2015,AUC with only Forest_Productivity,AUC with only Forest_Type,AUC with only bio10_16,AUC with only bio12_16,AUC with only bio15_16,AUC with only moose2015,AUC with only red_deer2015,AUC with only roe_deer2015,Entropy,Prevalence (average of logistic output over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 logistic threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 1 test omission,Fixed cumulative value 1 binomial probability,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 logistic threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 5 test omission,Fixed cumulative value 5 binomial probability,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 logistic threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Fixed cumulative value 10 test omission,Fixed cumulative value 10 binomial probability,Minimum training presence cumulative threshold,Minimum training presence logistic threshold,Minimum training presence area,Minimum training presence training omission,Minimum training presence test omission,Minimum training presence binomial probability,10 percentile training presence cumulative threshold,10 percentile training presence logistic threshold,10 percentile training presence area,10 percentile training presence training omission,10 percentile training presence test omission,10 percentile training presence binomial probability,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity logistic threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Equal training sensitivity and specificity test omission,Equal training sensitivity and specificity binomial probability,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity logistic threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,Maximum training sensitivity plus specificity test omission,Maximum training sensitivity plus specificity binomial probability,Equal test sensitivity and specificity cumulative threshold,Equal test sensitivity and specificity logistic threshold,Equal test sensitivity and specificity area,Equal test sensitivity and specificity training omission,Equal test sensitivity and specificity test omission,Equal test sensitivity and specificity binomial probability,Maximum test sensitivity plus specificity cumulative threshold,Maximum test sensitivity plus specificity logistic threshold,Maximum test sensitivity plus specificity area,Maximum test sensitivity plus specificity training omission,Maximum test sensitivity plus specificity test omission,Maximum test sensitivity plus specificity binomial probability,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value logistic threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission","Balance training omission, predicted area and threshold value test omission","Balance training omission, predicted area and threshold value binomial probability",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions logistic threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission,Equate entropy of thresholded and original distributions test omission,Equate entropy of thresholded and original distributions binomial probability
species_0,100,1.2729,1.3973,360,0.9032,26,1.3926,0.9026,0.0291,4189,6.3876,9.0238,2.3997,2.4738,0.6921,14.6611,63.7444,0.6175,3.1545,5.3579,6.3004,0.9120,7.3383,21.2366,55.4883,0.2121,1.2538,1.2005,1.2425,1.2654,1.2511,1.2046,1.0419,1.2726,0.3629,0.2644,0.0439,0.5598,0.1561,0.7687,0.9603,0.0374,1.3780,1.3450,1.3544,1.3473,1.3808,1.3157,1.3949,1.3842,0.4995,0.2632,0.0786,1.1024,0.5315,1.1216,0.8869,0.1434,0.8999,0.8988,0.8998,0.8989,0.8994,0.9000,0.9039,0.9015,0.7644,0.6630,0.6128,0.8731,0.8170,0.8587,0.8331,0.6591,7.0668,0.1339,1.0000,0.0179,0.6741,0.0100,0.0385,8.842E-4,5.0000,0.0692,0.3769,0.0500,0.0385,3.851E-10,10.0000,0.1551,0.2588,0.1000,0.0769,5.201E-15,0.6483,0.0134,0.7369,0.0000,0.0385,4.646E-3,11.1438,0.1717,0.2423,0.1000,0.0769,2.715E-16,21.9864,0.3521,0.1521,0.1500,0.1538,3.225E-23,21.0092,0.3344,0.1571,0.1400,0.1154,1.043E-24,21.6665,0.3447,0.1537,0.1500,0.1538,6.31E-23,21.6611,0.3446,0.1537,0.1500,0.1154,2.52E-25,4.1799,0.0561,0.4113,0.0400,0.0385,5.934E-9,8.7259,0.1371,0.2798,0.1000,0.0385,4.81E-15
species_1,101,1.4136,1.5262,340,0.9170,25,0.7578,0.8362,0.0415,4190,9.1160,5.8232,1.3056,5.0461,0.6451,29.9905,47.0683,1.0052,7.8925,2.2920,6.2128,5.2230,2.9672,38.5957,35.6358,1.1809,1.3852,1.3653,1.3903,1.3872,1.3949,1.3179,1.2595,1.4100,0.4534,0.2710,0.0588,0.8074,0.2597,0.9836,1.0012,0.0721,0.7830,0.6131,0.6881,0.8307,0.7467,0.8202,0.4079,0.7719,0.1507,0.2328,0.0131,0.0225,0.1696,0.1411,0.6943,0.0131,0.8345,0.8205,0.8283,0.8371,0.8315,0.8412,0.7735,0.8359,0.6837,0.6529,0.5747,0.6695,0.6374,0.6899,0.8134,0.5572,6.9262,0.1159,1.0000,0.0148,0.5878,0.0198,0.0400,3.156E-5,5.0000,0.0728,0.3126,0.0495,0.2000,7.257E-7,10.0000,0.1606,0.2131,0.0792,0.2400,8.015E-9,0.5970,0.0101,0.6671,0.0000,0.0400,5.418E-4,15.6770,0.2728,0.1616,0.0990,0.3200,1.006E-8,21.0232,0.3651,0.1332,0.1287,0.3600,6.007E-9,15.4945,0.2670,0.1628,0.0891,0.3200,1.128E-8,8.1474,0.1284,0.2401,0.0594,0.2400,6.344E-8,10.4363,0.1687,0.2076,0.0792,0.2400,5.076E-9,2.9558,0.0394,0.4010,0.0198,0.1200,1.001E-6,7.9765,0.1249,0.2430,0.0594,0.2400,7.782E-8
species_2,101,1.2437,1.3830,280,0.9011,25,1.5056,0.9170,0.0194,4189,12.3172,10.1879,1.6688,0.6028,0.5685,21.8226,52.4998,0.3325,8.5968,6.8473,8.9153,1.7317,4.2995,22.9321,43.3618,3.3156,1.2087,1.1688,1.2177,1.2315,1.2207,1.1759,1.0481,1.2395,0.3969,0.2701,0.0160,0.5661,0.1851,0.7291,0.8573,0.0291,1.5525,1.4676,1.4373,1.4800,1.5141,1.4068,1.3938,1.5132,0.3900,0.2404,0.1377,1.1014,0.4592,1.2999,1.2503,0.1727,0.9242,0.9172,0.9133,0.9143,0.9187,0.9109,0.9019,0.9176,0.7331,0.6571,0.7511,0.8786,0.7511,0.8996,0.9061,0.6952,7.0975,0.1380,1.0000,0.0201,0.7047,0.0198,0.0000,1.585E-4,5.0000,0.0635,0.4101,0.0495,0.0000,2.103E-10,10.0000,0.1437,0.2767,0.0792,0.0800,2.371E-11,0.3629,0.0108,0.8226,0.0000,0.0000,7.588E-3,12.2148,0.1769,0.2433,0.0990,0.0800,1.337E-12,21.5708,0.3150,0.1585,0.1584,0.1600,1.043E-13,25.6233,0.3660,0.1356,0.1683,0.1600,4.349E-15,21.3436,0.3129,0.1599,0.1584,0.1600,1.252E-13,16.7374,0.2550,0.1938,0.1188,0.0800,8.127E-15,6.5417,0.0901,0.3562,0.0495,0.0800,6.35E-9,9.3730,0.1271,0.2884,0.0693,0.0800,5.96E-11
species_3,101,1.3036,1.4271,260,0.9076,25,1.2758,0.8906,0.0302,4188,6.6760,6.9223,2.1963,1.5202,0.2228,31.0710,50.9871,0.4044,2.0081,4.2845,14.1917,4.8995,1.6453,23.2273,46.3787,3.3650,1.2920,1.2363,1.2637,1.2769,1.2947,1.2404,1.1271,1.2989,0.3675,0.2421,0.0663,0.7341,0.2516,0.8383,0.9373,0.0591,1.2265,1.1934,1.2907,1.3259,1.2243,1.1679,1.0164,1.2820,0.4880,0.3575,-0.0063,0.3863,0.2012,0.8515,0.9848,0.0769,0.8856,0.8867,0.8894,0.8932,0.8846,0.8811,0.8692,0.8918,0.7614,0.6977,0.5619,0.7435,0.6198,0.8306,0.8510,0.6011,7.0360,0.1296,1.0000,0.0171,0.7044,0.0099,0.0000,1.568E-4,5.0000,0.0630,0.3851,0.0396,0.0800,3.522E-8,10.0000,0.1422,0.2574,0.0891,0.0800,4.734E-12,0.6291,0.0129,0.7713,0.0000,0.0000,1.513E-3,13.1278,0.1948,0.2156,0.0990,0.1200,2.523E-12,20.9488,0.3107,0.1533,0.1485,0.1600,5.291E-14,19.6433,0.2988,0.1612,0.1287,0.1600,1.463E-13,19.8687,0.2999,0.1600,0.1386,0.1600,1.258E-13,26.0818,0.3811,0.1261,0.1980,0.1600,9.831E-16,2.3374,0.0292,0.5482,0.0099,0.0400,6.436E-6,9.2018,0.1329,0.2713,0.0792,0.0800,1.525E-11
species_4,101,1.2530,1.3854,400,0.8983,25,1.4525,0.9218,0.0135,4188,5.4074,6.6230,2.5311,4.9251,0.4548,36.6028,42.5878,0.8680,1.2146,2.6739,13.7906,2.0045,2.5132,33.4939,42.7236,1.5858,1.2405,1.1891,1.2090,1.2403,1.2413,1.1672,1.0800,1.2517,0.3591,0.2421,0.0414,0.6643,0.2288,0.8587,0.8877,0.0960,1.4076,1.3646,1.4769,1.4292,1.4065,1.4345,1.1444,1.4469,0.5269,0.3575,0.0837,0.6627,0.2988,0.7337,1.1331,-0.1220,0.9177,0.9127,0.9227,0.9191,0.9180,0.9223,0.9050,0.9215,0.7732,0.6977,0.6310,0.8178,0.6471,0.8396,0.8754,0.5801,7.0871,0.1364,1.0000,0.0189,0.7352,0.0099,0.0000,4.572E-4,5.0000,0.0609,0.4253,0.0594,0.0000,5.205E-10,10.0000,0.1325,0.2832,0.0990,0.0400,1.288E-12,0.6929,0.0157,0.7853,0.0000,0.0000,2.379E-3,13.1792,0.1801,0.2340,0.0990,0.0400,1.408E-14,20.0673,0.2805,0.1683,0.1683,0.0800,3.362E-16,27.3981,0.3897,0.1244,0.1782,0.2400,5.279E-13,23.2460,0.3138,0.1466,0.1782,0.1600,2.137E-14,19.3472,0.2714,0.1736,0.1584,0.0400,1.168E-17,2.4374,0.0333,0.5809,0.0198,0.0000,1.269E-6,9.8747,0.1293,0.2856,0.0990,0.0000,2.472E-14
species (average),100.8000,1.2974,1.4238,328.0000,0.9054,25.2000,1.2769,0.8936,0.0267,4188.8000,7.9808,7.7160,2.0203,2.9136,0.5167,26.8296,51.3775,0.6455,4.5733,4.2911,9.8822,2.9541,3.7527,27.8971,44.7176,1.9319,1.2760,1.2320,1.2646,1.2803,1.2805,1.2212,1.1113,1.2945,0.3880,0.2579,0.0453,0.6663,0.2163,0.8357,0.9288,0.0587,1.2695,1.1967,1.2495,1.2826,1.2545,1.2290,1.0715,1.2796,0.4110,0.2903,0.0614,0.6551,0.3321,0.8296,0.9899,0.0568,0.8924,0.8872,0.8907,0.8925,0.8904,0.8911,0.8707,0.8937,0.7432,0.6737,0.6263,0.7965,0.6945,0.8237,0.8558,0.6185,7.0427,0.1308,1.0000,0.0178,0.6812,0.0139,0.0157,0.0003,5.0000,0.0659,0.3820,0.0496,0.0637,0.0000,10.0000,0.1468,0.2578,0.0893,0.1034,0.0000,0.5860,0.0126,0.7566,0.0000,0.0157,0.0033,13.0685,0.1993,0.2194,0.0992,0.1274,0.0000,21.1193,0.3247,0.1531,0.1508,0.1828,0.0000,21.8337,0.3312,0.1482,0.1409,0.1991,0.0000,18.8544,0.2799,0.1721,0.1369,0.1748,0.0000,18.8528,0.2842,0.1710,0.1409,0.1271,0.0000,3.6904,0.0496,0.4595,0.0278,0.0557,0.0000,9.0304,0.1303,0.2736,0.0814,0.0877,0.0000
