X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.0044740728276641,66.58679099355601,0.7199021502074394
3.0,3.0,train,0.0035875670920044534,61.37455134684898,0.6733006069501734
4.0,4.0,train,0.008820353279451732,80.50951500023561,0.8351725357128332
5.0,5.0,train,0.014497304231491565,97.04408137203028,0.892797466367131
6.0,6.0,train,0.013512405940441827,91.3547890212044,0.8858753899949432
9.0,9.0,train,0.01168905567313907,87.34648070129603,0.8703808281194871
10.0,10.0,train,7.088572505892132E-4,29.39492310333201,0.28937448211680805
11.0,11.0,train,1.0052138635586349E-4,4.915158081022829,0.054593115217416575
12.0,12.0,train,0.0028061051828040906,54.363832400867786,0.6171513659138796
14.0,14.0,train,0.015023855709022324,99.9998417080972,0.8961645370667218
15.0,15.0,train,6.630810333510107E-5,2.9602107896276166,0.03669371195653233
17.0,17.0,train,1.4379679153710755E-4,7.436589604992094,0.07630263685318539
18.0,18.0,train,0.011677347945107098,86.1867155764235,0.870267731264683
19.0,19.0,train,0.0010251020965298143,36.963156765133256,0.37062636725031634
20.0,20.0,train,1.4948826441080014E-4,7.823811355966438,0.07908385534005266
22.0,22.0,train,0.0013943229996140629,42.368713102038015,0.44474809417773625
23.0,23.0,train,0.0056133116402766695,73.76798537800104,0.7632928429219693
24.0,24.0,train,0.002727686038606411,53.80846902894655,0.6104325536602525
25.0,25.0,train,0.008531652321377663,79.6274845492657,0.8305401439311898
26.0,26.0,train,0.0017671548402714947,47.16607878046423,0.5037619220395604
27.0,27.0,train,0.007106013175575764,76.3860352986243,0.8032320452723282
29.0,29.0,train,0.005463892074100352,73.20665778784289,0.758383699300331
30.0,30.0,train,0.014536876901852243,98.49676581050868,0.8930580871240592
31.0,31.0,train,0.01153562725427301,83.84876891327835,0.8688828858339973
32.0,32.0,train,0.011657237104865603,85.01638700286215,0.8700729988315119
33.0,33.0,train,0.005050293382017027,69.50572127704584,0.74366843297582
35.0,35.0,train,0.013215229009546142,88.6727985250763,0.8836077233640673
36.0,36.0,train,0.002834546206315616,54.928699129808685,0.6195312290696263
37.0,37.0,train,0.0035284900281783616,60.303850288029004,0.6696377642083627
38.0,38.0,train,0.0037786172781103925,63.24539371922121,0.6846091216776139
39.0,39.0,train,0.014364297831421763,94.15368405726186,0.8919121158385714
40.0,40.0,train,0.0026382702716827157,53.00038840424581,0.6024779483420688
41.0,41.0,train,0.0010714429872804873,37.79877084769312,0.3809974947932538
2.0,2.0,test,0.0111129315813063,82.30598184366205,0.8645710794862222
7.0,7.0,test,0.008041777098110568,77.7922354223559,0.8220541889554673
8.0,8.0,test,8.219964400639106E-4,32.799718855905915,0.32074677200279716
13.0,13.0,test,1.7308911818322108E-5,0.4138351549177137,0.009845401258781448
16.0,16.0,test,0.009700732402160323,81.10420196168195,0.8478553772684141
21.0,21.0,test,0.001792649998069005,47.55526589689268,0.5073425032868253
28.0,28.0,test,9.723364579130834E-5,4.73322214412799,0.0529020051906847
34.0,34.0,test,0.003141867057443447,57.13339634946691,0.6434785716571265
