x,y,species min
1.0,1.0,1.2808253E-8
2.0,2.0,3.7299418E-14
3.0,3.0,1.2058381E-9
4.0,4.0,7.143717E-4
5.0,5.0,4.9046084E-4
6.0,6.0,1.7255832E-5
7.0,7.0,6.4077514E-4
8.0,8.0,4.9891234E-5
9.0,9.0,1.9393923E-13
10.0,10.0,0.043195892
11.0,11.0,3.054976E-4
12.0,12.0,0.007758059
13.0,13.0,4.906826E-5
14.0,14.0,0.0015755368
15.0,15.0,0.036002923
16.0,16.0,0.001236119
17.0,17.0,2.0849406E-5
18.0,18.0,0.11033464
19.0,19.0,5.6975857E-8
20.0,20.0,0.0017851245
21.0,21.0,0.0012723024
22.0,22.0,0.00689897
23.0,23.0,0.0062786387
24.0,24.0,1.1440147E-8
25.0,25.0,0.019317947
26.0,26.0,1.5705274E-8
27.0,27.0,1.1467947E-22
28.0,28.0,0.031436518
29.0,29.0,0.0068845022
30.0,30.0,0.0015811388
31.0,31.0,0.0019685384
32.0,32.0,3.732033E-5
33.0,33.0,0.2512435
34.0,34.0,5.719138E-6
35.0,35.0,0.002609159
36.0,36.0,0.005040827
37.0,37.0,1.5885736E-17
38.0,38.0,0.0032351862
39.0,39.0,0.5022443
40.0,40.0,6.841825E-17
41.0,41.0,4.8733928E-4
42.0,42.0,0.005920749
43.0,43.0,0.03837874
44.0,44.0,0.022862917
45.0,45.0,0.0032363615
46.0,46.0,2.2929549E-4
47.0,47.0,0.0045054695
48.0,48.0,0.001834819
49.0,49.0,0.29715198
50.0,50.0,0.071658075
51.0,51.0,0.1618021
52.0,52.0,9.607908E-8
53.0,53.0,0.16696504
54.0,54.0,1.1790548E-25
55.0,55.0,0.05505902
56.0,56.0,0.010340726
57.0,57.0,1.1890229E-5
58.0,58.0,4.812246E-7
59.0,59.0,8.6234905E-7
60.0,60.0,1.742849E-14
61.0,61.0,9.14068E-6
62.0,62.0,1.0796264E-8
63.0,63.0,2.1107903E-20
64.0,64.0,0.09445468
65.0,65.0,2.5438108E-5
66.0,66.0,2.5234095E-25
67.0,67.0,7.283008E-6
68.0,68.0,0.057626363
69.0,69.0,0.22764184
70.0,70.0,2.0398438E-5
71.0,71.0,2.0800238E-7
72.0,72.0,2.353687E-8
73.0,73.0,0.4456686
74.0,74.0,0.17685044
75.0,75.0,5.2110026E-6
76.0,76.0,7.654055E-12
77.0,77.0,0.55206174
78.0,78.0,2.3450752E-5
79.0,79.0,0.2385932
80.0,80.0,8.4426603E-4
81.0,81.0,3.3931593E-9
82.0,82.0,3.021216E-4
83.0,83.0,0.14026624
84.0,84.0,8.277384E-6
85.0,85.0,1.9316597E-15
86.0,86.0,0.003853334
87.0,87.0,0.076784104
88.0,88.0,0.38945904
89.0,89.0,0.018707275
90.0,90.0,0.026438387
91.0,91.0,2.3872072E-4
92.0,92.0,4.7266334E-5
93.0,93.0,0.021046232
94.0,94.0,3.4459287E-35
95.0,95.0,6.041756E-4
96.0,96.0,5.9755855E-21
97.0,97.0,0.0012991097
98.0,98.0,1.0874972E-7
99.0,99.0,1.6480412E-4
100.0,100.0,6.643881E-4
101.0,101.0,0.30658987
102.0,102.0,6.019873E-14
103.0,103.0,1.3720458E-9
104.0,104.0,1.4517616E-20
105.0,105.0,0.0016461792
106.0,106.0,7.6483235E-7
107.0,107.0,0.29753602
108.0,108.0,0.006562064
109.0,109.0,0.0012044136
110.0,110.0,0.09158777
111.0,111.0,0.20879985
112.0,112.0,6.830866E-7
113.0,113.0,1.4129548E-5
114.0,114.0,6.412188E-6
115.0,115.0,0.00388824
116.0,116.0,2.6805159E-11
117.0,117.0,0.07834105
118.0,118.0,1.3797039E-4
119.0,119.0,0.03934984
120.0,120.0,0.02857837
121.0,121.0,0.28504086
122.0,122.0,2.8986377E-28
123.0,123.0,7.2742506E-11
124.0,124.0,2.1863963E-7
125.0,125.0,0.041365944
126.0,126.0,8.1044715E-25
127.0,127.0,6.853575E-8
128.0,128.0,1.4069097E-7
129.0,129.0,0.26571217
130.0,130.0,1.4448476E-5
131.0,131.0,0.13927796
132.0,132.0,0.12584196
133.0,133.0,3.1932004E-16
134.0,134.0,3.742613E-5
135.0,135.0,0.073679425
136.0,136.0,1.03277145E-7
137.0,137.0,0.4982783
138.0,138.0,1.8804882E-5
139.0,139.0,4.2045588E-4
140.0,140.0,2.0959747E-6
141.0,141.0,1.9265843E-5
142.0,142.0,3.0216467E-4
143.0,143.0,0.13637863
144.0,144.0,2.9888499E-5
145.0,145.0,2.3340622E-8
146.0,146.0,0.021753557
147.0,147.0,1.2813958E-7
148.0,148.0,0.21370904
149.0,149.0,0.36451796
150.0,150.0,0.008679203
151.0,151.0,0.006644342
152.0,152.0,7.3139486E-4
153.0,153.0,8.607094E-4
154.0,154.0,2.0528598E-35
155.0,155.0,2.0278515E-6
156.0,156.0,7.04774E-7
157.0,157.0,2.4335597E-5
158.0,158.0,0.03655471
159.0,159.0,0.15365383
160.0,160.0,0.026098402
161.0,161.0,0.0062832907
162.0,162.0,0.007113351
163.0,163.0,1.2057365E-5
164.0,164.0,3.5963046E-7
165.0,165.0,1.0319206E-7
166.0,166.0,8.358499E-6
167.0,167.0,2.481935E-5
168.0,168.0,0.15157177
169.0,169.0,0.059488952
170.0,170.0,0.19183575
171.0,171.0,0.19339332
172.0,172.0,0.005094843
173.0,173.0,7.06763E-8
174.0,174.0,4.7251768E-4
175.0,175.0,3.736823E-5
176.0,176.0,3.405113E-8
177.0,177.0,3.8677E-5
178.0,178.0,0.0016139583
179.0,179.0,7.070328E-5
180.0,180.0,5.6215123E-7
181.0,181.0,2.9719534E-4
182.0,182.0,0.21567093
