Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
2.89287E-13,0.000000001,0,0.9286754,0,0
6.43659E-13,0.000000003,0,0.920669578,0,0
2.18557E-12,0.00000001,0.000000001,0.908054343,0,0
4.00037E-12,0.000000025,0.000000002,0.895681708,0,0
2.38673E-11,0.000000102,0.000000015,0.879184862,0,0
4.81996E-11,0.000000253,0.00000003,0.868510432,0,0
1.86449E-10,0.000001,0.000000115,0.851528384,0,0
5.80882E-10,0.000002551,0.000000359,0.840126152,0,0
1.60345E-9,0.000010117,0.000000991,0.822658903,0,0
3.92576E-9,0.000025079,0.000002425,0.807617661,0,0
8.08089E-9,0.00005033,0.000004992,0.797428433,0,0
1.27945E-8,0.000100312,0.000007904,0.786026201,0,0
2.90973E-8,0.000252637,0.000017974,0.765890344,0,0
4.74887E-8,0.000501539,0.000029335,0.7501213,0,0
6.59921E-8,0.001001827,0.000040764,0.728772441,0,0
1.67425E-7,0.002512955,0.000103415,0.693110141,0,0
3.83871E-7,0.005025757,0.000237077,0.670063076,0,0
6.4312E-7,0.010035935,0.000397125,0.645317807,0,0
1.61894E-6,0.025040521,0.00099909,0.611596312,0,0
2.41524E-6,0.050029533,0.001489777,0.581756429,0,0
4.13864E-6,0.100141012,0.0025501,0.543910723,0,0
7.23454E-6,0.20035757,0.004449205,0.501698205,0,0.111111111
9.68534E-6,0.300241134,0.005947465,0.472828724,0,0.111111111
1.19185E-5,0.400359753,0.007308784,0.45002426,0,0.111111111
1.41002E-5,0.500210222,0.008635098,0.431344008,0,0.111111111
1.80457E-5,0.600853548,0.011024692,0.415817564,0,0.111111111
2.37051E-5,0.702295422,0.014432338,0.404172732,0,0.111111111
2.57584E-5,0.75224762,0.015662839,0.399320718,0,0.111111111
2.80007E-5,0.800787616,0.017003126,0.394953906,0,0.111111111
3.19509E-5,0.902548836,0.019355406,0.386705483,0,0.111111111
3.49828E-5,1.002516398,0.02115325,0.379427462,0,0.111111111
3.82839E-5,1.102577337,0.023103249,0.372877244,0,0.111111111
4.08602E-5,1.201887059,0.024619691,0.366812227,0,0.111111111
