Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Test samples,Test gain,Test AUC,AUC Standard Deviation,#Background points,Forest_Productivity contribution,Forest_Type contribution,bio10_16 contribution,bio12_16 contribution,bio15_16 contribution,moose2015 contribution,red_deer2015 contribution,roe_deer2015 contribution,Forest_Productivity permutation importance,Forest_Type permutation importance,bio10_16 permutation importance,bio12_16 permutation importance,bio15_16 permutation importance,moose2015 permutation importance,red_deer2015 permutation importance,roe_deer2015 permutation importance,Training gain without Forest_Productivity,Training gain without Forest_Type,Training gain without bio10_16,Training gain without bio12_16,Training gain without bio15_16,Training gain without moose2015,Training gain without red_deer2015,Training gain without roe_deer2015,Training gain with only Forest_Productivity,Training gain with only Forest_Type,Training gain with only bio10_16,Training gain with only bio12_16,Training gain with only bio15_16,Training gain with only moose2015,Training gain with only red_deer2015,Training gain with only roe_deer2015,Test gain without Forest_Productivity,Test gain without Forest_Type,Test gain without bio10_16,Test gain without bio12_16,Test gain without bio15_16,Test gain without moose2015,Test gain without red_deer2015,Test gain without roe_deer2015,Test gain with only Forest_Productivity,Test gain with only Forest_Type,Test gain with only bio10_16,Test gain with only bio12_16,Test gain with only bio15_16,Test gain with only moose2015,Test gain with only red_deer2015,Test gain with only roe_deer2015,AUC without Forest_Productivity,AUC without Forest_Type,AUC without bio10_16,AUC without bio12_16,AUC without bio15_16,AUC without moose2015,AUC without red_deer2015,AUC without roe_deer2015,AUC with only Forest_Productivity,AUC with only Forest_Type,AUC with only bio10_16,AUC with only bio12_16,AUC with only bio15_16,AUC with only moose2015,AUC with only red_deer2015,AUC with only roe_deer2015,Entropy,Prevalence (average of logistic output over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 logistic threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 1 test omission,Fixed cumulative value 1 binomial probability,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 logistic threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 5 test omission,Fixed cumulative value 5 binomial probability,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 logistic threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Fixed cumulative value 10 test omission,Fixed cumulative value 10 binomial probability,Minimum training presence cumulative threshold,Minimum training presence logistic threshold,Minimum training presence area,Minimum training presence training omission,Minimum training presence test omission,Minimum training presence binomial probability,10 percentile training presence cumulative threshold,10 percentile training presence logistic threshold,10 percentile training presence area,10 percentile training presence training omission,10 percentile training presence test omission,10 percentile training presence binomial probability,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity logistic threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Equal training sensitivity and specificity test omission,Equal training sensitivity and specificity binomial probability,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity logistic threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,Maximum training sensitivity plus specificity test omission,Maximum training sensitivity plus specificity binomial probability,Equal test sensitivity and specificity cumulative threshold,Equal test sensitivity and specificity logistic threshold,Equal test sensitivity and specificity area,Equal test sensitivity and specificity training omission,Equal test sensitivity and specificity test omission,Equal test sensitivity and specificity binomial probability,Maximum test sensitivity plus specificity cumulative threshold,Maximum test sensitivity plus specificity logistic threshold,Maximum test sensitivity plus specificity area,Maximum test sensitivity plus specificity training omission,Maximum test sensitivity plus specificity test omission,Maximum test sensitivity plus specificity binomial probability,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value logistic threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission","Balance training omission, predicted area and threshold value test omission","Balance training omission, predicted area and threshold value binomial probability",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions logistic threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission,Equate entropy of thresholded and original distributions test omission,Equate entropy of thresholded and original distributions binomial probability
species_0,32,1.8992,2.4455,360,0.9601,9,1.8122,0.9227,0.0549,4122,3.5114,0.5176,0.1900,35.2570,3.8269,12.8197,17.9307,25.9466,0.0000,0.4089,0.3988,35.6514,1.3458,7.5696,8.1355,46.4899,1.8765,1.8946,1.8950,1.3828,1.8096,1.7545,1.7260,1.7626,0.0777,0.0171,0.2144,0.6968,0.2845,0.3174,0.3424,0.7274,1.9175,1.8331,1.7880,0.8727,1.5852,1.6061,1.3313,2.0857,0.0012,0.0087,0.1101,1.0595,0.5612,0.1460,0.6350,-0.3364,0.9244,0.9209,0.9217,0.8362,0.9119,0.9211,0.9027,0.9449,0.5563,0.5270,0.5911,0.8743,0.7974,0.6589,0.8436,0.7754,6.4261,0.0735,1.0000,0.0212,0.3794,0.0000,0.1111,2.562E-3,5.0000,0.0761,0.2479,0.0312,0.1111,1.002E-4,10.0000,0.1378,0.1841,0.0625,0.1111,9.947E-6,3.9932,0.0623,0.2683,0.0000,0.1111,1.841E-4,13.5324,0.1728,0.1553,0.0938,0.1111,2.62E-6,18.3023,0.2087,0.1249,0.1250,0.1111,4.75E-7,36.2157,0.3692,0.0551,0.1562,0.1111,7.241E-10,20.9013,0.2310,0.1111,0.1562,0.1111,1.884E-7,36.6680,0.3715,0.0539,0.1875,0.1111,6.066E-10,3.6145,0.0565,0.2775,0.0000,0.1111,2.386E-4,14.3611,0.1783,0.1497,0.1250,0.1111,1.966E-6
species_1,33,1.8618,2.4130,480,0.9514,8,1.9812,0.9226,0.0407,4122,3.0190,0.3140,0.0000,46.9024,6.4421,6.6674,19.7775,16.8776,0.3772,0.0868,0.0000,64.3633,3.8910,1.0997,17.7961,12.3858,1.8344,1.8611,1.8618,1.1356,1.7316,1.7818,1.5932,1.8045,0.0857,0.0140,0.1769,0.8371,0.3216,0.1715,0.3807,0.5186,2.0155,1.9811,1.9819,1.8600,1.8768,1.6458,1.8895,1.9260,-0.0211,0.0189,0.2556,0.5362,0.4604,0.5838,0.5281,0.8067,0.9283,0.9244,0.9228,0.9214,0.9179,0.8963,0.9229,0.9160,0.5202,0.5298,0.6221,0.7680,0.7605,0.8833,0.8004,0.8507,6.4611,0.0757,1.0000,0.0187,0.4527,0.0000,0.0000,1.764E-3,5.0000,0.0607,0.2877,0.0606,0.1250,9.772E-4,10.0000,0.1112,0.2043,0.1212,0.1250,9.75E-5,4.0313,0.0518,0.3127,0.0000,0.1250,1.699E-3,9.9356,0.1102,0.2052,0.0909,0.1250,1.007E-4,15.1076,0.1550,0.1516,0.1515,0.1250,1.278E-5,37.5026,0.3886,0.0500,0.1515,0.3750,1.537E-5,18.7170,0.1930,0.1249,0.1515,0.1250,3.386E-6,18.8003,0.1940,0.1242,0.1515,0.1250,3.253E-6,4.0313,0.0518,0.3127,0.0000,0.1250,1.699E-3,14.7109,0.1514,0.1550,0.1515,0.1250,1.488E-5
species_2,33,1.6318,2.1233,500,0.9475,8,2.7611,0.9875,0.0038,4123,3.3656,0.8239,0.0925,44.4742,5.7327,5.5973,16.1801,23.7337,0.7212,0.3678,0.0290,57.8416,2.7685,4.1165,17.3135,16.8419,1.6075,1.6219,1.6305,0.9814,1.5343,1.5365,1.4107,1.5649,0.0405,0.0281,0.1534,0.7197,0.2440,0.1626,0.2813,0.4504,2.8661,2.8237,2.7418,2.2585,2.5283,2.4017,2.5206,2.7982,0.1511,-0.0533,0.3232,0.9227,0.6567,0.5926,0.8212,0.8824,0.9901,0.9889,0.9870,0.9819,0.9836,0.9805,0.9835,0.9890,0.6964,0.4654,0.6805,0.8606,0.8547,0.9140,0.9499,0.9555,6.6929,0.0960,1.0000,0.0238,0.4965,0.0000,0.0000,3.692E-3,5.0000,0.0743,0.3260,0.0000,0.0000,1.275E-4,10.0000,0.1297,0.2374,0.0909,0.0000,1.011E-5,6.6586,0.0931,0.2906,0.0000,0.0000,5.081E-5,14.1784,0.1679,0.1906,0.0909,0.0000,1.745E-6,18.8901,0.2161,0.1516,0.1515,0.0000,2.788E-7,45.2811,0.4649,0.0463,0.2121,0.0000,2.121E-11,55.8941,0.5866,0.0276,0.3333,0.0000,3.416E-13,55.8941,0.5866,0.0276,0.3333,0.0000,3.416E-13,4.8386,0.0725,0.3301,0.0000,0.0000,1.41E-4,13.7095,0.1639,0.1955,0.0909,0.0000,2.133E-6
species_3,33,1.9792,2.5593,500,0.9556,8,1.6551,0.8871,0.0616,4122,1.5968,0.0000,0.3367,44.0877,4.4967,10.9521,20.6405,17.8895,0.2027,0.0000,0.0092,65.8568,4.5732,3.7441,12.1316,13.4824,1.9655,1.9794,1.9655,1.2884,1.8403,1.8098,1.7242,1.9125,0.0406,0.0002,0.1527,0.8091,0.3227,0.2669,0.5064,0.5699,1.6788,1.6395,1.6252,1.3750,1.5190,1.4552,1.5746,1.6245,0.1513,0.0193,0.3322,0.6688,0.4334,0.3620,0.0815,0.6484,0.8915,0.8862,0.8848,0.8545,0.8963,0.8839,0.8817,0.8785,0.6965,0.6662,0.7458,0.7959,0.7481,0.7454,0.6704,0.8084,6.3534,0.0676,1.0000,0.0169,0.4444,0.0000,0.1250,1.675E-2,5.0000,0.0554,0.2829,0.0606,0.2500,8.25E-3,10.0000,0.0977,0.1960,0.1212,0.2500,1.1E-3,2.9432,0.0367,0.3426,0.0000,0.1250,3.101E-3,7.8434,0.0791,0.2271,0.0909,0.2500,2.493E-3,17.8892,0.1714,0.1213,0.1212,0.2500,7.163E-5,29.3407,0.2894,0.0660,0.1212,0.2500,2.058E-6,6.5463,0.0676,0.2501,0.0606,0.2500,4.238E-3,32.7951,0.3207,0.0548,0.1515,0.2500,6.908E-7,2.9432,0.0367,0.3426,0.0000,0.1250,3.101E-3,15.4519,0.1452,0.1393,0.1212,0.2500,1.584E-4
species_4,33,2.0102,2.5073,380,0.9594,8,1.3391,0.8720,0.0776,4123,3.4081,0.1807,0.7997,34.9530,5.7635,16.1223,19.2067,19.5661,0.0000,0.0000,0.3520,53.1444,3.0546,17.0594,15.0549,11.3346,2.0031,2.0092,1.9932,1.4493,1.9284,1.6885,1.7655,1.9680,0.0849,0.0140,0.2011,0.7055,0.3419,0.4226,0.4164,0.4899,1.3280,1.3385,1.3712,0.4556,1.0688,2.0377,1.2721,1.2689,-0.0015,0.0189,0.1616,1.0742,0.3773,-0.4628,0.4077,0.8402,0.8721,0.8715,0.8750,0.7677,0.8588,0.9484,0.8732,0.8683,0.5598,0.5299,0.5847,0.8910,0.7424,0.6378,0.7682,0.8573,6.3159,0.0649,1.0000,0.0184,0.4339,0.0000,0.1250,1.437E-2,5.0000,0.0499,0.2792,0.0303,0.1250,7.989E-4,10.0000,0.0936,0.1880,0.0606,0.2500,8.698E-4,1.5116,0.0249,0.4026,0.0000,0.1250,8.887E-3,13.9845,0.1393,0.1467,0.0909,0.2500,2.137E-4,17.3780,0.1641,0.1213,0.1212,0.2500,7.153E-5,30.3889,0.2951,0.0594,0.1212,0.2500,1.11E-6,6.2746,0.0609,0.2501,0.0303,0.2500,4.232E-3,39.5734,0.4030,0.0359,0.2121,0.2500,5.627E-8,1.5116,0.0249,0.4026,0.0000,0.1250,8.887E-3,15.5837,0.1516,0.1341,0.1212,0.2500,1.277E-4
species (average),32.8000,1.8764,2.4097,444.0000,0.9548,8.2000,1.9097,0.9184,0.0477,4122.4000,2.9802,0.3672,0.2838,41.1349,5.2524,10.4318,18.7471,20.8027,0.2602,0.1727,0.1578,55.3715,3.1266,6.7179,14.0863,20.1069,1.8574,1.8732,1.8692,1.2475,1.7688,1.7142,1.6439,1.8025,0.0659,0.0147,0.1797,0.7536,0.3029,0.2682,0.3854,0.5512,1.9612,1.9232,1.9016,1.3644,1.7156,1.8293,1.7176,1.9407,0.0562,0.0025,0.2365,0.8523,0.4978,0.2443,0.4947,0.5683,0.9213,0.9184,0.9183,0.8723,0.9137,0.9260,0.9128,0.9193,0.6058,0.5437,0.6448,0.8380,0.7806,0.7679,0.8065,0.8495,6.4499,0.0755,1.0000,0.0198,0.4414,0.0000,0.0722,0.0078,5.0000,0.0633,0.2847,0.0365,0.1222,0.0021,10.0000,0.1140,0.2020,0.0913,0.1472,0.0004,3.8276,0.0538,0.3234,0.0000,0.0972,0.0028,11.8949,0.1339,0.1850,0.0915,0.1472,0.0006,17.5134,0.1831,0.1341,0.1341,0.1472,0.0000,35.7458,0.3614,0.0554,0.1524,0.1972,0.0000,21.6667,0.2278,0.1528,0.1464,0.1472,0.0017,36.7462,0.3752,0.0593,0.2072,0.1472,0.0000,3.3878,0.0485,0.3331,0.0000,0.0972,0.0028,14.7634,0.1581,0.1547,0.1220,0.1472,0.0001
