Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
2.33034E-10,0.000000023,0.000000323,0.997088085,0,0
2.34978E-10,0.000000047,0.000000326,0.996845426,0,0
2.49269E-10,0.00000012,0.000000346,0.996117447,0,0
2.75103E-10,0.000000251,0.000000381,0.994904149,0,0
9.13215E-10,0.000001065,0.000001266,0.98932298,0,0
3.42776E-9,0.000002651,0.000004753,0.987381703,0,0
5.76651E-9,0.000010166,0.000007996,0.98374181,0,0
9.51044E-9,0.000025098,0.000013188,0.978888619,0,0
2.03049E-8,0.000052028,0.000028155,0.975006066,0,0
2.72419E-8,0.000100822,0.000037774,0.969910216,0,0
4.38605E-8,0.000250292,0.000060816,0.959475855,0,0
1.51146E-7,0.00051383,0.000209545,0.952681388,0,0
2.60427E-7,0.001007907,0.000360994,0.946614899,0,0
5.01774E-7,0.002548317,0.000695309,0.936665858,0,0
8.97422E-7,0.005033072,0.001242877,0.927444795,0,0
1.29789E-6,0.01010778,0.00179651,0.916767775,0,0
2.44251E-6,0.025067902,0.003375513,0.896384373,0,0
3.33506E-6,0.050105645,0.00460332,0.875272992,0,0
5.21502E-6,0.100055427,0.007179567,0.846639165,0,0.125
8.34405E-6,0.200491389,0.011438066,0.811453531,0,0.125
1.04574E-5,0.300385648,0.014293615,0.785488959,0,0.125
1.34663E-5,0.400962105,0.018330968,0.765348216,0,0.125
1.56107E-5,0.500927583,0.021188114,0.748604708,0,0.125
1.73066E-5,0.601216912,0.02343609,0.733802475,0,0.125
1.94794E-5,0.700527963,0.026300993,0.72069886,0,0.125
2.02029E-5,0.750300293,0.027251296,0.714632371,0,0.125
2.08084E-5,0.801580795,0.028045128,0.708565882,0,0.125
2.21958E-5,0.900669922,0.02985915,0.697403543,0,0.125
2.37826E-5,1.001907,0.031925675,0.686726523,0,0.125
2.53754E-5,1.100135664,0.033991199,0.677020141,0,0.125
2.68312E-5,1.202176764,0.035871222,0.667556418,0,0.125
2.8143E-5,1.30127533,0.037559248,0.658820675,0,0.125
2.9405E-5,1.402093019,0.039177394,0.65032759,0,0.125
3.04811E-5,1.500976981,0.040553053,0.642319825,0.032258065,0.125
3.2543E-5,1.752926751,0.043177827,0.622907061,0.032258065,0.125
3.55553E-5,2.001191629,0.046986651,0.605192914,0.032258065,0.125
3.86262E-5,2.253089665,0.050838655,0.588692065,0.064516129,0.125
4.21928E-5,2.501973202,0.055273434,0.573647173,0.064516129,0.125
4.6254E-5,2.754207766,0.06027301,0.559815579,0.064516129,0.125
4.96214E-5,3.002407082,0.064378566,0.547197282,0.064516129,0.125
5.2528E-5,3.252142498,0.06789347,0.535306964,0.064516129,0.125
5.51264E-5,3.500237011,0.071013509,0.524144625,0.064516129,0.125
5.76406E-5,3.754192521,0.074012514,0.513224945,0.064516129,0.125
6.13029E-5,4.004835459,0.078346695,0.503033244,0.064516129,0.125
6.38697E-5,4.255312785,0.081360163,0.493326862,0.064516129,0.125
6.67166E-5,4.504072217,0.084679633,0.4841058,0.064516129,0.125
6.90348E-5,4.755416728,0.087364877,0.475127396,0.064516129,0.125
