Predictor variable,Categorical,Sample average
Forest_Productivity,true,11.0
Forest_Type,true,32.0
bio10_16,false,117.9484167098999
bio12_16,false,894.7165851593018
bio15_16,false,30.210590958595276
moose2015,false,13.672713723033667
red_deer2015,false,15.17024002224207
roe_deer2015,false,6.036645293235779
