X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
2.0,2.0,train,1.5189480112433947E-4,12.453246644825153,0.2141967232756205
3.0,3.0,train,0.0030934368111053554,95.14548018578581,0.8473593225415166
4.0,4.0,train,0.0014878552643824636,78.26702873526298,0.7275229475271185
5.0,5.0,train,8.078500158815645E-4,60.99987675955846,0.5917915757950064
6.0,6.0,train,0.002888920980212764,94.24702974686954,0.8383007161353287
7.0,7.0,train,2.991408942682642E-4,29.226774312571482,0.3493073722551689
8.0,8.0,train,0.0027132589283920846,92.55950376041409,0.8296156774477612
9.0,9.0,train,7.794762624233794E-4,60.053174131382605,0.5831267698857702
10.0,10.0,train,0.0012794325445426753,74.79009531818012,0.6966027143438926
13.0,13.0,train,5.362529174421051E-4,46.196038193826396,0.4904027065784141
14.0,14.0,train,0.005080896364169597,99.4092400789423,0.9011655875686849
15.0,15.0,train,0.0031627391973211307,95.4617605767043,0.8502029828528698
16.0,16.0,train,6.085735291335473E-4,50.758212762936125,0.5220152420209335
17.0,17.0,train,0.0036412663229864945,96.86633712583613,0.8672761738014444
18.0,18.0,train,1.7028308854659234E-4,14.366400045879285,0.2340579963782795
19.0,19.0,train,4.56916598120222E-5,2.265857421749826,0.07578222130370156
20.0,20.0,train,4.4782229938716264E-4,40.27054057782602,0.44556577520484986
21.0,21.0,train,0.004108865942707531,98.45036882585678,0.8805766825029578
22.0,22.0,train,0.005907566979786421,99.99999784168845,0.9138037805188454
23.0,23.0,train,0.0012236427102255084,73.21771835546878,0.6870981780721176
24.0,24.0,train,0.001300745752954365,75.5033759730625,0.7000830221195954
25.0,25.0,train,0.0011555721017702802,71.26688008289825,0.6746628436666378
26.0,26.0,train,4.459249291539837E-4,40.20463298352805,0.44451712930529497
28.0,28.0,train,0.0019664236174220555,85.84697387252515,0.7791933780481761
29.0,29.0,train,1.5091579297228362E-4,12.34852386384764,0.21311037259214707
30.0,30.0,train,5.465506678234663E-4,46.8071814383134,0.49515695562175577
31.0,31.0,train,0.0016757775724721056,80.56263654932432,0.7504535634883448
33.0,33.0,train,7.849193760755843E-4,60.19335464685799,0.5848173923676264
34.0,34.0,train,2.1792021348389923E-4,20.263512080991653,0.2811284926676004
35.0,35.0,train,5.732615228383739E-4,48.62573185834294,0.5070850813355019
38.0,38.0,train,3.870607610877821E-5,1.7485652268610665,0.06494872791596523
1.0,1.0,test,0.004174651253865162,98.52472658600615,0.8822369693076767
11.0,11.0,test,8.863100731858079E-4,64.04971132330868,0.6139785510170923
12.0,12.0,test,0.0011775885099959342,72.2222041154561,0.6787916361798331
27.0,27.0,test,4.7879328204055186E-4,42.123106209616324,0.4621398932453192
32.0,32.0,test,7.520932115346537E-4,58.60806619926286,0.574408406643422
36.0,36.0,test,0.0010948464747944666,70.24785332913483,0.6627044637906425
37.0,37.0,test,6.100520727656625E-4,50.83023226244505,0.5226206775101983
39.0,39.0,test,8.155922051680867E-4,61.42095980744419,0.5940936940264221
