Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Test samples,Test gain,Test AUC,AUC Standard Deviation,#Background points,Forest_Productivity contribution,Forest_Type contribution,bio10_16 contribution,bio12_16 contribution,bio15_16 contribution,moose2015 contribution,red_deer2015 contribution,roe_deer2015 contribution,Forest_Productivity permutation importance,Forest_Type permutation importance,bio10_16 permutation importance,bio12_16 permutation importance,bio15_16 permutation importance,moose2015 permutation importance,red_deer2015 permutation importance,roe_deer2015 permutation importance,Training gain without Forest_Productivity,Training gain without Forest_Type,Training gain without bio10_16,Training gain without bio12_16,Training gain without bio15_16,Training gain without moose2015,Training gain without red_deer2015,Training gain without roe_deer2015,Training gain with only Forest_Productivity,Training gain with only Forest_Type,Training gain with only bio10_16,Training gain with only bio12_16,Training gain with only bio15_16,Training gain with only moose2015,Training gain with only red_deer2015,Training gain with only roe_deer2015,Test gain without Forest_Productivity,Test gain without Forest_Type,Test gain without bio10_16,Test gain without bio12_16,Test gain without bio15_16,Test gain without moose2015,Test gain without red_deer2015,Test gain without roe_deer2015,Test gain with only Forest_Productivity,Test gain with only Forest_Type,Test gain with only bio10_16,Test gain with only bio12_16,Test gain with only bio15_16,Test gain with only moose2015,Test gain with only red_deer2015,Test gain with only roe_deer2015,AUC without Forest_Productivity,AUC without Forest_Type,AUC without bio10_16,AUC without bio12_16,AUC without bio15_16,AUC without moose2015,AUC without red_deer2015,AUC without roe_deer2015,AUC with only Forest_Productivity,AUC with only Forest_Type,AUC with only bio10_16,AUC with only bio12_16,AUC with only bio15_16,AUC with only moose2015,AUC with only red_deer2015,AUC with only roe_deer2015,Entropy,Prevalence (average of logistic output over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 logistic threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 1 test omission,Fixed cumulative value 1 binomial probability,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 logistic threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 5 test omission,Fixed cumulative value 5 binomial probability,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 logistic threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Fixed cumulative value 10 test omission,Fixed cumulative value 10 binomial probability,Minimum training presence cumulative threshold,Minimum training presence logistic threshold,Minimum training presence area,Minimum training presence training omission,Minimum training presence test omission,Minimum training presence binomial probability,10 percentile training presence cumulative threshold,10 percentile training presence logistic threshold,10 percentile training presence area,10 percentile training presence training omission,10 percentile training presence test omission,10 percentile training presence binomial probability,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity logistic threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Equal training sensitivity and specificity test omission,Equal training sensitivity and specificity binomial probability,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity logistic threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,Maximum training sensitivity plus specificity test omission,Maximum training sensitivity plus specificity binomial probability,Equal test sensitivity and specificity cumulative threshold,Equal test sensitivity and specificity logistic threshold,Equal test sensitivity and specificity area,Equal test sensitivity and specificity training omission,Equal test sensitivity and specificity test omission,Equal test sensitivity and specificity binomial probability,Maximum test sensitivity plus specificity cumulative threshold,Maximum test sensitivity plus specificity logistic threshold,Maximum test sensitivity plus specificity area,Maximum test sensitivity plus specificity training omission,Maximum test sensitivity plus specificity test omission,Maximum test sensitivity plus specificity binomial probability,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value logistic threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission","Balance training omission, predicted area and threshold value test omission","Balance training omission, predicted area and threshold value binomial probability",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions logistic threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission,Equate entropy of thresholded and original distributions test omission,Equate entropy of thresholded and original distributions binomial probability
species_0,26,2.9861,3.5103,160,0.9900,7,2.8766,0.9813,0.0061,4117,0.0000,0.6065,4.0100,18.7331,0.0053,70.2390,0.0020,6.4041,0.0000,0.5533,5.8734,14.0321,0.0000,79.5413,0.0000,0.0000,2.9861,2.9520,2.8784,2.6286,2.9859,2.8410,2.9861,2.9861,0.0742,0.0000,0.2206,2.6379,0.2122,2.4320,1.6290,1.1352,2.8766,2.9298,2.6945,3.0929,2.8678,2.7535,2.8766,2.8767,0.2003,0.0000,0.2876,2.1432,0.7329,2.8183,2.3730,1.6293,0.9813,0.9827,0.9772,0.9847,0.9811,0.9811,0.9813,0.9813,0.6871,0.5000,0.7140,0.9702,0.9425,0.9747,0.9690,0.9171,5.3368,0.0240,1.0000,0.0057,0.1630,0.0000,0.0000,3.055E-6,5.0000,0.0806,0.0639,0.0000,0.0000,4.341E-9,10.0000,0.1756,0.0469,0.0769,0.1429,7.131E-8,5.8262,0.1066,0.0598,0.0000,0.0000,2.719E-9,36.3584,0.4530,0.0168,0.0769,0.2857,2.7E-8,6.1299,0.1148,0.0588,0.0769,0.0000,2.425E-9,5.8262,0.1066,0.0598,0.0000,0.0000,2.719E-9,7.9013,0.1409,0.0525,0.0769,0.0000,1.094E-9,7.9013,0.1409,0.0525,0.0769,0.0000,1.094E-9,2.5147,0.0198,0.0913,0.0000,0.0000,5.3E-8,8.7039,0.1531,0.0503,0.0769,0.1429,1.082E-7
species_1,26,2.7844,3.2586,140,0.9877,7,3.7049,0.9947,0.0020,4117,0.0000,0.2306,4.0729,10.0699,0.2162,76.0074,0.0000,9.4029,0.0000,0.2165,4.7905,5.3710,0.5341,89.0879,0.0000,0.0000,2.7844,2.7764,2.6880,2.5901,2.7784,2.6303,2.7844,2.7844,0.0859,0.0001,0.2166,2.3283,0.2123,2.4320,1.7081,1.1352,3.7047,3.6364,3.4628,3.2011,3.7151,3.6589,3.7046,3.7048,0.2537,0.0032,0.2862,3.3205,0.7065,2.8183,2.0823,1.6293,0.9947,0.9944,0.9946,0.9892,0.9947,0.9927,0.9947,0.9947,0.7090,0.5441,0.7149,0.9927,0.9321,0.9747,0.9667,0.9171,5.5383,0.0294,1.0000,0.0075,0.1790,0.0000,0.0000,5.891E-6,5.0000,0.0908,0.0692,0.0000,0.0000,7.618E-9,10.0000,0.2092,0.0532,0.0385,0.0000,1.205E-9,6.0264,0.1355,0.0644,0.0000,0.0000,4.578E-9,16.4212,0.2889,0.0415,0.0769,0.0000,2.133E-10,11.6374,0.2390,0.0496,0.0385,0.0000,7.334E-10,6.0264,0.1355,0.0644,0.0000,0.0000,4.578E-9,50.6530,0.5836,0.0136,0.2692,0.0000,8.615E-14,50.6530,0.5836,0.0136,0.2692,0.0000,8.615E-14,2.7662,0.0240,0.0972,0.0000,0.0000,8.172E-8,6.8514,0.1582,0.0617,0.0385,0.0000,3.402E-9
species_2,26,2.8182,3.2737,100,0.9879,7,3.3899,0.9904,0.0028,4117,0.0004,0.0037,3.7416,12.5450,0.2127,75.0313,0.0000,8.4653,0.0107,0.0214,4.7879,6.5929,0.9168,87.6702,0.0000,0.0000,2.8182,2.8181,2.7351,2.5780,2.8108,2.6458,2.8182,2.8182,0.0859,0.0050,0.2090,2.4159,0.2226,2.4320,1.6135,1.1352,3.3902,3.3755,3.1643,3.1849,3.3882,3.3526,3.3899,3.3899,0.2537,-0.0176,0.3103,2.7680,0.7059,2.8183,2.3819,1.6293,0.9905,0.9902,0.9893,0.9891,0.9909,0.9899,0.9904,0.9904,0.7090,0.4747,0.7258,0.9864,0.9163,0.9747,0.9790,0.9171,5.5047,0.0284,1.0000,0.0067,0.1800,0.0000,0.0000,6.119E-6,5.0000,0.1058,0.0670,0.0000,0.0000,6.086E-9,10.0000,0.2069,0.0517,0.0385,0.0000,9.922E-10,6.3907,0.1471,0.0615,0.0000,0.0000,3.31E-9,17.9219,0.2947,0.0379,0.0769,0.0000,1.122E-10,12.4626,0.2439,0.0469,0.0385,0.0000,4.975E-10,6.3907,0.1471,0.0615,0.0000,0.0000,3.31E-9,32.5946,0.4536,0.0236,0.1154,0.0000,4.03E-12,32.5946,0.4536,0.0236,0.1154,0.0000,4.03E-12,2.7340,0.0231,0.0921,0.0000,0.0000,5.603E-8,7.0884,0.1678,0.0595,0.0385,0.0000,2.643E-9
species_3,27,3.1661,3.6382,140,0.9919,6,1.7034,0.9657,0.0181,4118,0.0000,0.4828,2.9610,7.8624,0.0000,76.6631,0.4739,11.5569,0.0000,0.1771,2.1102,2.2037,0.0000,79.1740,0.0000,16.3350,3.1661,3.1406,3.0691,3.0008,3.1661,2.9744,3.1643,3.1086,0.1156,0.0000,0.2195,2.6239,0.2585,2.6570,1.7817,1.5174,1.7049,1.7157,1.5992,1.3741,1.7020,1.8660,1.7059,2.3784,0.1266,0.0000,0.2679,2.2320,0.7302,2.0356,1.8887,-2.5931,0.9657,0.9670,0.9654,0.9633,0.9656,0.9057,0.9657,0.9724,0.5994,0.5000,0.7062,0.9710,0.8983,0.9616,0.9507,0.8156,5.1572,0.0207,1.0000,0.0805,0.0585,0.0000,0.1667,3.918E-6,5.0000,0.1764,0.0478,0.0000,0.3333,7.267E-5,10.0000,0.2246,0.0393,0.0370,0.3333,3.37E-5,6.5001,0.1838,0.0452,0.0000,0.3333,5.8E-5,36.8796,0.4627,0.0165,0.0741,0.3333,1.086E-6,11.5746,0.2359,0.0372,0.0370,0.3333,2.691E-5,6.5001,0.1838,0.0452,0.0000,0.3333,5.8E-5,0.0038,0.0001,0.1260,0.0000,0.1667,1.708E-4,0.0037,0.0001,0.1260,0.0000,0.0000,4.008E-6,0.5057,0.0166,0.0641,0.0000,0.1667,6.15E-6,8.2859,0.2017,0.0420,0.0370,0.3333,4.364E-5
species_4,27,2.7822,3.1925,120,0.9870,6,3.8426,0.9969,0.0012,4119,0.0000,0.0723,3.0719,10.0014,0.2033,76.4038,0.0000,10.2472,0.0000,0.0976,2.8666,6.2914,1.1406,89.6039,0.0000,0.0000,2.7822,2.7798,2.7016,2.5847,2.7750,2.6236,2.7822,2.7822,0.0992,0.0028,0.2018,2.3734,0.2365,2.4445,1.6711,1.1526,3.8422,3.7790,3.5681,3.2292,3.8555,3.8410,3.8416,3.8415,0.2287,-0.0079,0.3341,3.5100,0.7629,2.8159,2.1880,1.6336,0.9969,0.9960,0.9950,0.9902,0.9968,0.9960,0.9969,0.9969,0.7182,0.4869,0.7382,0.9930,0.9314,0.9745,0.9621,0.9168,5.5410,0.0295,1.0000,0.0076,0.1714,0.0000,0.0000,2.536E-5,5.0000,0.1180,0.0675,0.0000,0.0000,9.452E-8,10.0000,0.2194,0.0529,0.0370,0.0000,2.198E-8,5.3854,0.1369,0.0660,0.0000,0.0000,8.292E-8,18.0161,0.3059,0.0393,0.0741,0.0000,3.701E-9,12.7548,0.2570,0.0473,0.0370,0.0000,1.126E-8,5.3854,0.1369,0.0660,0.0000,0.0000,8.292E-8,67.9849,0.6674,0.0075,0.5556,0.0000,1.817E-13,67.9849,0.6674,0.0075,0.5556,0.0000,1.817E-13,2.6198,0.0241,0.0942,0.0000,0.0000,6.986E-7,6.6163,0.1608,0.0617,0.0370,0.0000,5.499E-8
species (average),26.4000,2.9074,3.3747,132.0000,0.9889,6.6000,3.1035,0.9858,0.0060,4117.6000,0.0001,0.2792,3.5715,11.8424,0.1275,74.8689,0.0952,9.2153,0.0021,0.2132,4.0857,6.8982,0.5183,85.0155,0.0000,3.2670,2.9074,2.8934,2.8144,2.6764,2.9032,2.7430,2.9070,2.8959,0.0922,0.0016,0.2135,2.4759,0.2284,2.4795,1.6807,1.2151,3.1037,3.0873,2.8978,2.8164,3.1057,3.0944,3.1037,3.2383,0.2126,-0.0045,0.2972,2.7947,0.7277,2.6613,2.1828,0.7857,0.9858,0.9861,0.9843,0.9833,0.9858,0.9731,0.9858,0.9871,0.6845,0.5011,0.7198,0.9827,0.9241,0.9720,0.9655,0.8967,5.4156,0.0264,1.0000,0.0216,0.1504,0.0000,0.0333,0.0000,5.0000,0.1143,0.0631,0.0000,0.0667,0.0000,10.0000,0.2071,0.0488,0.0456,0.0952,0.0000,6.0258,0.1420,0.0594,0.0000,0.0667,0.0000,25.1194,0.3610,0.0304,0.0758,0.1238,0.0000,10.9119,0.2181,0.0480,0.0456,0.0667,0.0000,6.0258,0.1420,0.0594,0.0000,0.0667,0.0000,31.8275,0.3691,0.0446,0.2034,0.0333,0.0000,31.8275,0.3691,0.0446,0.2034,0.0000,0.0000,2.2281,0.0215,0.0878,0.0000,0.0333,0.0000,7.5092,0.1683,0.0550,0.0456,0.0952,0.0000
