Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
1.41279E-13,0.000000001,0,0.381010199,0,0
3.62286E-13,0.000000003,0,0.36571151,0,0
1.99397E-12,0.00000001,0,0.344341914,0,0
4.25256E-12,0.000000025,0.000000001,0.333171442,0,0
1.15547E-11,0.0000001,0.000000002,0.30888781,0,0
2.63918E-11,0.00000025,0.000000005,0.287275376,0,0
2.01371E-10,0.000001003,0.000000035,0.264691598,0,0
3.85598E-10,0.000002509,0.000000067,0.251578436,0,0
1.34641E-9,0.000010123,0.000000234,0.230208839,0,0
2.49662E-9,0.000025223,0.000000434,0.211753278,0,0
4.3446E-9,0.000050372,0.000000755,0.192812045,0,0
1.17838E-8,0.000100125,0.000002047,0.176056338,0,0
3.23648E-8,0.00025281,0.000005621,0.160271977,0,0
8.85575E-8,0.000504307,0.000015381,0.146673142,0,0
2.95933E-7,0.001010186,0.000051396,0.139630889,0,0
5.4554E-7,0.00252481,0.000094741,0.130888781,0,0
1.01684E-6,0.005070119,0.000176576,0.122632346,0,0.166666667
1.57339E-6,0.010021612,0.000273194,0.113161729,0,0.166666667
6.27787E-6,0.025140929,0.001089165,0.100777076,0,0.166666667
1.39726E-5,0.050172189,0.002420911,0.094706168,0,0.166666667
1.98742E-5,0.100355191,0.003439905,0.087663915,0,0.166666667
2.93738E-5,0.20260435,0.005075804,0.077707625,0,0.166666667
4.86059E-5,0.303348464,0.008371288,0.071393881,0,0.166666667
6.75339E-5,0.404321095,0.011593431,0.067022827,0,0.166666667
9.70723E-5,0.505720488,0.016580163,0.064108791,0,0.166666667
1.45753E-4,0.60280041,0.024689657,0.0621661,0,0.166666667
2.36264E-4,0.722560902,0.039417302,0.060709082,0,0.166666667
2.77233E-4,0.77447211,0.045938438,0.060223409,0,0.166666667
2.87727E-4,0.803244854,0.047594578,0.059980573,0,0.166666667
4.06004E-4,0.912317166,0.065870626,0.059252064,0,0.166666667
5.04052E-4,1.049682505,0.080497498,0.058523555,0,0.166666667
5.04788E-4,1.100161314,0.080605616,0.058280719,0,0.166666667
5.38383E-4,1.205763815,0.085511452,0.057795046,0,0.166666667
5.67715E-4,1.318303443,0.089752116,0.057309373,0,0.166666667
6.15813E-4,1.44124492,0.09662137,0.056823701,0,0.166666667
6.41241E-4,1.505368973,0.100211125,0.056580864,0,0.166666667
