x,y,species stddev
1.0,1.0,0.057217542
2.0,2.0,0.026880924
3.0,3.0,0.022376204
4.0,4.0,0.052335564
5.0,5.0,0.0154437255
6.0,6.0,0.03951959
7.0,7.0,0.0122477375
8.0,8.0,0.010491487
9.0,9.0,0.054209232
10.0,10.0,0.017977927
11.0,11.0,0.014088454
12.0,12.0,0.011911599
13.0,13.0,0.00895303
14.0,14.0,0.020413937
15.0,15.0,0.012589527
16.0,16.0,0.013537743
17.0,17.0,0.04695207
18.0,18.0,0.011134218
19.0,19.0,0.036029264
20.0,20.0,0.011008225
21.0,21.0,0.028514612
22.0,22.0,0.03753764
23.0,23.0,0.026070124
24.0,24.0,0.029440226
25.0,25.0,0.041829772
26.0,26.0,0.02455502
27.0,27.0,0.014939834
28.0,28.0,0.008545506
29.0,29.0,0.011148448
30.0,30.0,0.009849207
31.0,31.0,0.011316827
32.0,32.0,0.10356454
33.0,33.0,0.03121841
34.0,34.0,0.02766897
35.0,35.0,0.01757799
36.0,36.0,0.030224271
37.0,37.0,0.077682026
38.0,38.0,0.05781527
39.0,39.0,0.01574442
40.0,40.0,0.011722686
41.0,41.0,0.012999605
42.0,42.0,0.03526071
43.0,43.0,0.029239062
44.0,44.0,0.019406887
45.0,45.0,0.009017114
46.0,46.0,0.019083358
47.0,47.0,0.016234547
48.0,48.0,0.025073728
49.0,49.0,0.03241259
50.0,50.0,0.018436382
51.0,51.0,0.0174183
52.0,52.0,0.15093198
53.0,53.0,0.061392568
54.0,54.0,0.023169957
55.0,55.0,0.03386503
56.0,56.0,0.034889173
57.0,57.0,0.09149492
58.0,58.0,0.016990727
59.0,59.0,0.018102814
60.0,60.0,0.07548915
61.0,61.0,0.05405488
62.0,62.0,0.045525044
63.0,63.0,0.0493581
64.0,64.0,0.034502838
65.0,65.0,0.052663155
66.0,66.0,0.04699245
67.0,67.0,0.009218623
68.0,68.0,0.03853279
69.0,69.0,0.0094354
70.0,70.0,0.029784136
71.0,71.0,0.014534497
72.0,72.0,0.0033164802
73.0,73.0,0.044107743
74.0,74.0,0.0261468
75.0,75.0,0.040375896
76.0,76.0,0.067356445
77.0,77.0,0.09620814
78.0,78.0,0.07372142
79.0,79.0,0.015931116
80.0,80.0,0.041212287
81.0,81.0,0.004195868
82.0,82.0,0.032980174
83.0,83.0,0.029694766
84.0,84.0,0.038998276
85.0,85.0,0.08871309
86.0,86.0,0.02756042
87.0,87.0,0.024708087
88.0,88.0,0.11564541
89.0,89.0,0.022380764
90.0,90.0,0.012822982
91.0,91.0,0.04713064
92.0,92.0,0.017161658
93.0,93.0,0.011384643
94.0,94.0,0.05088742
95.0,95.0,0.007971214
96.0,96.0,0.037431907
97.0,97.0,0.007036265
98.0,98.0,0.031455953
99.0,99.0,0.051102936
100.0,100.0,0.005236292
101.0,101.0,0.030333685
102.0,102.0,0.011017314
103.0,103.0,0.06396322
104.0,104.0,0.015761023
105.0,105.0,0.007068984
106.0,106.0,0.019238919
107.0,107.0,0.0115986485
108.0,108.0,0.012106585
109.0,109.0,0.013197695
110.0,110.0,0.04096785
111.0,111.0,0.034609824
112.0,112.0,0.09394199
113.0,113.0,0.031145366
114.0,114.0,0.010974917
115.0,115.0,0.021890264
116.0,116.0,0.05017239
117.0,117.0,0.007930162
118.0,118.0,0.045185607
119.0,119.0,0.009755235
120.0,120.0,0.010437677
121.0,121.0,0.018541189
122.0,122.0,0.0596614
123.0,123.0,0.023715772
124.0,124.0,0.021311836
125.0,125.0,0.016816765
126.0,126.0,0.05678816
127.0,127.0,0.039662372
128.0,128.0,0.13990001
129.0,129.0,0.019337397
130.0,130.0,0.021002758
131.0,131.0,0.053627856
132.0,132.0,0.010917546
133.0,133.0,0.021608116
134.0,134.0,0.03314385
135.0,135.0,0.033822577
136.0,136.0,0.14958298
137.0,137.0,0.026505884
138.0,138.0,0.043123256
139.0,139.0,0.017808462
140.0,140.0,0.06104828
141.0,141.0,0.0095990915
142.0,142.0,0.014971322
143.0,143.0,0.041274685
144.0,144.0,0.04054196
145.0,145.0,0.04744532
146.0,146.0,0.037905417
147.0,147.0,0.15174592
148.0,148.0,0.013632612
149.0,149.0,0.010811819
150.0,150.0,0.011255571
151.0,151.0,0.016084885
152.0,152.0,0.013341543
153.0,153.0,0.020064276
154.0,154.0,0.05479919
155.0,155.0,0.019561525
156.0,156.0,0.05590156
157.0,157.0,0.033460192
158.0,158.0,0.025887609
159.0,159.0,0.025580725
