Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Test samples,Test gain,Test AUC,AUC Standard Deviation,#Background points,Forest_Productivity contribution,Forest_Type contribution,bio10_16 contribution,bio12_16 contribution,bio15_16 contribution,moose2015 contribution,red_deer2015 contribution,roe_deer2015 contribution,Forest_Productivity permutation importance,Forest_Type permutation importance,bio10_16 permutation importance,bio12_16 permutation importance,bio15_16 permutation importance,moose2015 permutation importance,red_deer2015 permutation importance,roe_deer2015 permutation importance,Training gain without Forest_Productivity,Training gain without Forest_Type,Training gain without bio10_16,Training gain without bio12_16,Training gain without bio15_16,Training gain without moose2015,Training gain without red_deer2015,Training gain without roe_deer2015,Training gain with only Forest_Productivity,Training gain with only Forest_Type,Training gain with only bio10_16,Training gain with only bio12_16,Training gain with only bio15_16,Training gain with only moose2015,Training gain with only red_deer2015,Training gain with only roe_deer2015,Test gain without Forest_Productivity,Test gain without Forest_Type,Test gain without bio10_16,Test gain without bio12_16,Test gain without bio15_16,Test gain without moose2015,Test gain without red_deer2015,Test gain without roe_deer2015,Test gain with only Forest_Productivity,Test gain with only Forest_Type,Test gain with only bio10_16,Test gain with only bio12_16,Test gain with only bio15_16,Test gain with only moose2015,Test gain with only red_deer2015,Test gain with only roe_deer2015,AUC without Forest_Productivity,AUC without Forest_Type,AUC without bio10_16,AUC without bio12_16,AUC without bio15_16,AUC without moose2015,AUC without red_deer2015,AUC without roe_deer2015,AUC with only Forest_Productivity,AUC with only Forest_Type,AUC with only bio10_16,AUC with only bio12_16,AUC with only bio15_16,AUC with only moose2015,AUC with only red_deer2015,AUC with only roe_deer2015,Entropy,Prevalence (average of logistic output over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 logistic threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 1 test omission,Fixed cumulative value 1 binomial probability,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 logistic threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 5 test omission,Fixed cumulative value 5 binomial probability,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 logistic threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Fixed cumulative value 10 test omission,Fixed cumulative value 10 binomial probability,Minimum training presence cumulative threshold,Minimum training presence logistic threshold,Minimum training presence area,Minimum training presence training omission,Minimum training presence test omission,Minimum training presence binomial probability,10 percentile training presence cumulative threshold,10 percentile training presence logistic threshold,10 percentile training presence area,10 percentile training presence training omission,10 percentile training presence test omission,10 percentile training presence binomial probability,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity logistic threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Equal training sensitivity and specificity test omission,Equal training sensitivity and specificity binomial probability,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity logistic threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,Maximum training sensitivity plus specificity test omission,Maximum training sensitivity plus specificity binomial probability,Equal test sensitivity and specificity cumulative threshold,Equal test sensitivity and specificity logistic threshold,Equal test sensitivity and specificity area,Equal test sensitivity and specificity training omission,Equal test sensitivity and specificity test omission,Equal test sensitivity and specificity binomial probability,Maximum test sensitivity plus specificity cumulative threshold,Maximum test sensitivity plus specificity logistic threshold,Maximum test sensitivity plus specificity area,Maximum test sensitivity plus specificity training omission,Maximum test sensitivity plus specificity test omission,Maximum test sensitivity plus specificity binomial probability,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value logistic threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission","Balance training omission, predicted area and threshold value test omission","Balance training omission, predicted area and threshold value binomial probability",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions logistic threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission,Equate entropy of thresholded and original distributions test omission,Equate entropy of thresholded and original distributions binomial probability
species_0,21,0.8983,1.8651,140,0.9123,6,1.6659,0.9041,0.0550,4111,1.8005,2.4553,0.1486,25.6154,1.4246,50.3453,0.0000,18.2103,4.7108,0.6350,4.0646,2.3395,0.0000,86.5409,0.0000,1.7092,0.8896,0.8882,0.8959,0.8103,0.8802,0.6293,0.8983,0.8765,0.1131,0.2399,0.0000,0.3971,0.0970,0.5989,0.0152,0.3214,1.6559,1.5993,1.5796,1.2845,1.5814,1.2526,1.6663,1.6003,0.2018,0.4639,0.0000,0.9625,0.1195,0.8087,0.0172,0.5808,0.9082,0.8974,0.8914,0.8937,0.9021,0.7591,0.9041,0.9060,0.7042,0.7338,0.5000,0.8298,0.7083,0.8412,0.6243,0.7515,7.4230,0.2090,1.0000,0.0500,0.7424,0.0000,0.0000,1.674E-1,5.0000,0.1253,0.5643,0.0476,0.0000,3.23E-2,10.0000,0.1864,0.4537,0.0952,0.0000,8.717E-3,3.5910,0.1022,0.6089,0.0000,0.0000,5.094E-2,38.0956,0.3981,0.1793,0.0952,0.1667,9.451E-4,38.5315,0.3993,0.1768,0.1905,0.1667,8.848E-4,38.0956,0.3981,0.1793,0.0952,0.1667,9.451E-4,39.8073,0.4041,0.1691,0.1905,0.1667,7.119E-4,39.8073,0.4041,0.1691,0.1905,0.1667,7.119E-4,3.5910,0.1022,0.6089,0.0000,0.0000,5.094E-2,12.8815,0.2156,0.4072,0.0952,0.0000,4.559E-3
species_1,21,1.1985,2.2719,280,0.9467,6,0.8715,0.8052,0.0993,4111,5.1606,4.3937,0.1676,35.7482,3.1723,40.7665,0.0000,10.5911,2.2647,0.2012,4.2941,0.6966,0.0000,91.5868,0.0000,0.9566,1.1538,1.1895,1.1945,1.1047,1.1387,0.8463,1.1984,1.1548,0.1546,0.3174,0.0000,0.5192,0.1542,0.7233,0.0009,0.4271,0.8966,0.7932,0.7382,0.6457,0.9139,0.5293,0.8720,0.8581,0.0305,0.2170,0.0000,0.5806,-0.0481,0.6201,0.0251,0.2902,0.8035,0.7990,0.7872,0.7961,0.8285,0.5875,0.8055,0.8155,0.6458,0.6504,0.5000,0.6515,0.5588,0.8160,0.6303,0.6680,7.1231,0.1555,1.0000,0.0329,0.6293,0.0000,0.1667,2.816E-1,5.0000,0.0990,0.4576,0.0000,0.1667,7.445E-2,10.0000,0.1626,0.3571,0.0476,0.1667,2.447E-2,5.5378,0.1079,0.4434,0.0000,0.1667,6.486E-2,34.9569,0.3669,0.1506,0.0952,0.5000,4.781E-2,36.5290,0.3761,0.1428,0.1429,0.5000,4.157E-2,56.7390,0.4878,0.0613,0.1429,0.5000,4.002E-3,14.9727,0.2225,0.2958,0.0476,0.3333,6.718E-2,14.9565,0.2225,0.2958,0.0476,0.1667,1.024E-2,5.5183,0.1074,0.4439,0.0000,0.1667,6.518E-2,14.4244,0.2184,0.3016,0.0476,0.1667,1.121E-2
species_2,22,0.9397,1.8606,180,0.9271,5,2.1982,0.9107,0.0753,4113,2.1700,7.5921,0.4238,20.0265,1.6382,62.3215,0.0000,5.8279,2.2447,0.0000,7.9715,2.0061,3.6511,84.1266,0.0000,0.0000,0.9247,0.9291,0.9327,0.8384,0.9161,0.5584,0.9399,0.9302,0.1310,0.2705,0.0000,0.3445,0.0624,0.6756,0.0019,0.2672,2.1507,2.1585,2.0647,1.6109,2.1878,1.9500,2.2098,2.1505,0.1309,0.3746,0.0000,1.8023,0.3185,0.7146,0.0325,0.7640,0.8915,0.9057,0.8966,0.9124,0.9078,0.9010,0.9108,0.9073,0.6705,0.7004,0.5000,0.8250,0.7741,0.8202,0.7350,0.8182,7.3840,0.1995,1.0000,0.0421,0.6625,0.0000,0.0000,1.277E-1,5.0000,0.1403,0.4938,0.0455,0.0000,2.936E-2,10.0000,0.2110,0.4026,0.0455,0.2000,8.907E-2,1.6641,0.0611,0.6137,0.0000,0.0000,8.703E-2,42.7135,0.4405,0.1493,0.0909,0.2000,2.187E-3,43.5008,0.4432,0.1454,0.1364,0.2000,1.974E-3,42.7135,0.4405,0.1493,0.0909,0.2000,2.187E-3,33.4011,0.3925,0.2001,0.0909,0.2000,6.732E-3,84.9875,0.6860,0.0100,0.5909,0.2000,4.898E-8,1.6641,0.0611,0.6137,0.0000,0.0000,8.703E-2,10.7904,0.2207,0.3914,0.0455,0.2000,8.063E-2
species_3,22,0.8901,1.9476,180,0.9281,5,2.1092,0.9425,0.0309,4112,5.1021,1.8913,0.8381,23.0518,0.7228,43.2466,0.0000,25.1473,0.0000,0.0000,17.4597,3.7593,0.2065,78.5744,0.0000,0.0000,0.8574,0.8878,0.8753,0.8050,0.8783,0.6162,0.8901,0.8401,0.1664,0.2038,0.0000,0.3020,0.0523,0.5803,0.0059,0.3564,2.1508,2.0410,1.9630,1.6356,2.0243,1.6330,2.1092,2.2105,0.0337,0.6237,0.0000,1.6734,0.3676,0.9610,0.0335,0.4745,0.9488,0.9273,0.9098,0.9365,0.9259,0.8031,0.9425,0.9604,0.5918,0.8005,0.5000,0.9700,0.8371,0.8874,0.5802,0.7180,7.4308,0.2094,1.0000,0.0483,0.7267,0.0000,0.0000,2.026E-1,5.0000,0.1362,0.5494,0.0455,0.0000,5.004E-2,10.0000,0.2031,0.4475,0.0455,0.0000,1.794E-2,2.9042,0.0918,0.6175,0.0000,0.0000,8.975E-2,29.1890,0.3458,0.2398,0.0909,0.0000,7.927E-4,44.9467,0.4285,0.1364,0.1364,0.2000,1.543E-3,54.5795,0.5067,0.0907,0.1364,0.2000,3.14E-4,37.2518,0.3887,0.1824,0.1364,0.2000,4.726E-3,37.2281,0.3884,0.1824,0.1364,0.0000,2.019E-4,2.9042,0.0918,0.6175,0.0000,0.0000,8.975E-2,12.4941,0.2258,0.4103,0.0455,0.0000,1.162E-2
species_4,22,0.8770,1.9610,400,0.9304,5,1.8531,0.9281,0.0472,4113,0.2572,15.1578,2.4380,32.0243,1.1540,47.2835,1.5706,0.1145,1.3304,4.1291,15.0665,4.0098,0.5038,73.5930,1.3674,0.0000,0.8741,0.8261,0.8429,0.7912,0.8571,0.5308,0.8679,0.8753,0.0613,0.2705,0.0000,0.3021,0.0724,0.5830,0.0059,0.1921,1.8076,1.9771,1.7981,1.4158,1.7718,1.6578,1.9623,1.8007,0.3818,0.3746,0.0000,1.4772,0.2355,0.9510,0.0336,0.9578,0.9125,0.9642,0.9168,0.9342,0.9198,0.9053,0.9562,0.9200,0.8194,0.7004,0.5000,0.9778,0.8100,0.8995,0.5803,0.9182,7.4445,0.2134,1.0000,0.0467,0.7160,0.0000,0.0000,1.882E-1,5.0000,0.1389,0.5376,0.0455,0.0000,4.489E-2,10.0000,0.2189,0.4437,0.0455,0.0000,1.72E-2,2.1240,0.0748,0.6402,0.0000,0.0000,1.075E-1,43.2126,0.4348,0.1580,0.0909,0.2000,2.725E-3,47.3936,0.4558,0.1364,0.1364,0.2000,1.542E-3,67.2362,0.5534,0.0549,0.1818,0.2000,4.358E-5,35.9406,0.4003,0.2001,0.0909,0.2000,6.732E-3,69.1130,0.5640,0.0486,0.2273,0.2000,2.687E-5,2.1240,0.0748,0.6402,0.0000,0.0000,1.075E-1,12.0131,0.2409,0.4158,0.0455,0.0000,1.242E-2
species (average),21.6000,0.9607,1.9812,236.0000,0.9289,5.4000,1.7396,0.8981,0.0615,4112.0000,2.8981,6.2980,0.8032,27.2932,1.6224,48.7927,0.3141,11.9782,2.1101,0.9931,9.7713,2.5623,0.8723,82.8843,0.2735,0.5332,0.9399,0.9441,0.9483,0.8699,0.9341,0.6362,0.9589,0.9354,0.1253,0.2604,0.0000,0.3730,0.0877,0.6322,0.0060,0.3128,1.7323,1.7138,1.6287,1.3185,1.6958,1.4045,1.7639,1.7240,0.1557,0.4108,0.0000,1.2992,0.1986,0.8111,0.0284,0.6135,0.8929,0.8987,0.8804,0.8946,0.8968,0.7912,0.9038,0.9018,0.6863,0.7171,0.5000,0.8508,0.7377,0.8529,0.6300,0.7748,7.3611,0.1974,1.0000,0.0440,0.6954,0.0000,0.0333,0.1935,5.0000,0.1279,0.5205,0.0368,0.0333,0.0462,10.0000,0.1964,0.4209,0.0559,0.0733,0.0315,3.1642,0.0876,0.5847,0.0000,0.0333,0.0800,37.6335,0.3972,0.1754,0.0926,0.2133,0.0109,42.1803,0.4206,0.1476,0.1485,0.2533,0.0095,51.8728,0.4773,0.1071,0.1294,0.2533,0.0015,32.2747,0.3616,0.2095,0.1113,0.2200,0.0172,49.2185,0.4530,0.1412,0.2385,0.1467,0.0022,3.1603,0.0875,0.5848,0.0000,0.0333,0.0801,12.5207,0.2243,0.3853,0.0559,0.0733,0.0241
