Predictor variable,Categorical,Sample average
Forest_Productivity,true,11.0
Forest_Type,true,32.0
bio10_16,false,126.10181392322887
bio12_16,false,1106.0028311989524
bio15_16,false,34.06596244465221
moose2015,false,9.926603582772342
red_deer2015,false,21.135078516873445
roe_deer2015,false,13.35107632116838
