x,y,species_0 logistic values
1.0,1.0,0.47510174
2.0,2.0,0.7009406
3.0,3.0,0.02006776
4.0,4.0,0.24611902
5.0,5.0,0.0055983886
6.0,6.0,0.38979265
7.0,7.0,0.01827378
8.0,8.0,0.0023072888
9.0,9.0,0.3460699
10.0,10.0,0.017445572
11.0,11.0,0.026130281
12.0,12.0,0.015760021
13.0,13.0,0.053899422
14.0,14.0,0.39324605
15.0,15.0,0.11162286
16.0,16.0,0.0102959825
17.0,17.0,0.1898127
18.0,18.0,0.4551304
19.0,19.0,0.20632198
20.0,20.0,0.008834016
21.0,21.0,0.008672243
22.0,22.0,0.22455709
23.0,23.0,0.28943345
24.0,24.0,0.14979553
25.0,25.0,0.22624074
26.0,26.0,2.6689471E-5
27.0,27.0,0.6826558
28.0,28.0,0.30967674
29.0,29.0,0.24319595
30.0,30.0,0.20719486
31.0,31.0,0.008729192
32.0,32.0,0.37165868
33.0,33.0,0.31103042
34.0,34.0,0.48520985
35.0,35.0,0.0090142265
36.0,36.0,0.030108921
37.0,37.0,0.6000259
38.0,38.0,0.33505216
39.0,39.0,0.8127716
40.0,40.0,0.521073
41.0,41.0,0.0016637545
42.0,42.0,0.12838504
43.0,43.0,0.03842643
44.0,44.0,0.042230777
45.0,45.0,0.010097022
46.0,46.0,0.0021185048
47.0,47.0,0.03962449
48.0,48.0,0.050002173
49.0,49.0,0.16091183
50.0,50.0,0.059598964
51.0,51.0,0.40555155
52.0,52.0,2.1601916E-6
53.0,53.0,0.07921272
54.0,54.0,0.65049446
55.0,55.0,0.08291238
56.0,56.0,0.036296234
57.0,57.0,0.37531173
58.0,58.0,0.3405747
59.0,59.0,0.17609546
60.0,60.0,0.47407296
61.0,61.0,0.37020284
62.0,62.0,0.37823427
63.0,63.0,0.48921844
64.0,64.0,0.05928828
65.0,65.0,0.23263364
66.0,66.0,0.6597953
67.0,67.0,0.01213349
68.0,68.0,0.18652074
69.0,69.0,0.44472393
70.0,70.0,0.011039276
71.0,71.0,0.41047525
72.0,72.0,0.109171644
73.0,73.0,0.1672521
74.0,74.0,0.20464736
75.0,75.0,0.52463704
76.0,76.0,9.5340134E-8
77.0,77.0,0.23158462
78.0,78.0,0.3859495
79.0,79.0,0.32839417
80.0,80.0,0.17941555
81.0,81.0,0.16497155
82.0,82.0,0.20506036
83.0,83.0,0.12615366
84.0,84.0,0.24560091
85.0,85.0,0.60660595
86.0,86.0,0.10487779
87.0,87.0,0.33157107
88.0,88.0,0.3301316
89.0,89.0,0.06949143
90.0,90.0,0.44606835
91.0,91.0,0.1957177
92.0,92.0,0.0523133
93.0,93.0,0.06318024
94.0,94.0,0.66508883
95.0,95.0,0.0013733602
96.0,96.0,0.58419645
97.0,97.0,0.0066542197
98.0,98.0,0.27988762
99.0,99.0,0.14427151
100.0,100.0,0.001491212
101.0,101.0,0.44865668
102.0,102.0,0.47233522
103.0,103.0,0.5400119
104.0,104.0,0.48193765
105.0,105.0,0.0070608333
106.0,106.0,0.17683668
107.0,107.0,0.82409626
108.0,108.0,0.042908944
109.0,109.0,0.05065547
110.0,110.0,0.22908889
111.0,111.0,0.06660199
112.0,112.0,0.34796298
113.0,113.0,0.0023828389
114.0,114.0,0.0043181106
115.0,115.0,0.1111267
116.0,116.0,0.5075366
117.0,117.0,0.35620177
118.0,118.0,3.6949673E-4
119.0,119.0,0.046600487
120.0,120.0,0.28316
121.0,121.0,0.23846582
122.0,122.0,0.6024256
123.0,123.0,1.5691596E-4
124.0,124.0,0.42440623
125.0,125.0,0.08929987
126.0,126.0,0.5537707
127.0,127.0,0.23481955
128.0,128.0,2.9440346E-6
129.0,129.0,0.29541007
130.0,130.0,0.15012705
131.0,131.0,0.06932721
132.0,132.0,0.3913201
133.0,133.0,0.48920888
134.0,134.0,0.24512571
135.0,135.0,0.103247665
136.0,136.0,2.0105233E-6
137.0,137.0,0.30372286
138.0,138.0,0.123967975
139.0,139.0,0.101896495
140.0,140.0,0.40954652
141.0,141.0,0.014066139
142.0,142.0,0.02528825
143.0,143.0,0.2915909
144.0,144.0,0.24380742
145.0,145.0,0.08169254
146.0,146.0,0.037280463
147.0,147.0,2.0415084E-6
148.0,148.0,0.22840227
149.0,149.0,0.7085322
150.0,150.0,0.044990905
151.0,151.0,0.031110687
152.0,152.0,0.43863997
153.0,153.0,0.30193973
154.0,154.0,0.6606583
155.0,155.0,0.34400877
156.0,156.0,0.33872446
157.0,157.0,0.2374253
158.0,158.0,0.08510151
159.0,159.0,0.22022282
160.0,160.0,0.06769653
161.0,161.0,0.1327978
162.0,162.0,0.0517218
163.0,163.0,0.3089091
164.0,164.0,0.31996983
165.0,165.0,0.35934183
166.0,166.0,0.36421221
167.0,167.0,0.2301065
168.0,168.0,0.08103884
169.0,169.0,0.10104602
170.0,170.0,0.39145097
171.0,171.0,0.4445364
172.0,172.0,0.26464492
173.0,173.0,0.3801954
174.0,174.0,0.0016606
175.0,175.0,0.054819968
176.0,176.0,5.1323248E-5
177.0,177.0,0.2523738
178.0,178.0,0.04917931
179.0,179.0,0.46972445
180.0,180.0,0.42202166
181.0,181.0,0.25619122
182.0,182.0,0.18543363
183.0,183.0,0.046414483
184.0,184.0,0.061895996
185.0,185.0,0.44022346
186.0,186.0,0.22085252
187.0,187.0,0.18017289
188.0,188.0,1.8223189E-4
189.0,189.0,0.10432886
190.0,190.0,0.39585665
191.0,191.0,0.11098062
192.0,192.0,0.10631037
193.0,193.0,0.21087527
194.0,194.0,0.17367874
195.0,195.0,0.477392
196.0,196.0,0.17760466
197.0,197.0,0.015451956
198.0,198.0,0.025248012
199.0,199.0,0.25101283
200.0,200.0,5.0804083E-4
201.0,201.0,0.271198
202.0,202.0,0.621837
203.0,203.0,0.1408992
204.0,204.0,0.0021172364
205.0,205.0,0.05512909
206.0,206.0,0.37860808
207.0,207.0,0.48922768
208.0,208.0,0.2916961
209.0,209.0,0.11315428
210.0,210.0,0.0022941926
211.0,211.0,0.43362442
212.0,212.0,0.038561285
213.0,213.0,0.3102152
214.0,214.0,0.22822466
215.0,215.0,0.60859555
216.0,216.0,0.017632121
217.0,217.0,0.28105375
218.0,218.0,0.052079927
219.0,219.0,0.016751185
220.0,220.0,0.006640926
221.0,221.0,0.36597055
222.0,222.0,0.008062831
223.0,223.0,0.07084527
224.0,224.0,0.029981267
225.0,225.0,0.009286046
226.0,226.0,0.050764035
227.0,227.0,0.21134552
228.0,228.0,0.13814743
229.0,229.0,0.12164186
230.0,230.0,0.5029953
231.0,231.0,0.0032720168
232.0,232.0,0.051867753
233.0,233.0,0.4321433
234.0,234.0,0.05008888
235.0,235.0,0.11036443
236.0,236.0,0.11468506
237.0,237.0,0.16779967
238.0,238.0,0.018341886
239.0,239.0,0.15294969
240.0,240.0,0.19674318
