X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.02181833214963774,100.0,0.9643621340105647
4.0,4.0,train,0.0012423922929844329,72.51462290094028,0.606433829243164
6.0,6.0,train,0.0078037334140486575,87.45523833974408,0.9063541389112015
7.0,7.0,train,0.008584946744898111,88.31372568487086,0.9141440999970191
9.0,9.0,train,7.925263122983208E-4,58.06580674922274,0.49569461764531264
12.0,12.0,train,0.007518134206363889,86.67487273946725,0.9031412833152089
13.0,13.0,train,0.008839597324213673,89.1976797066145,0.9164106874342016
14.0,14.0,train,0.011729103613064283,91.32597918664545,0.9356786726938099
15.0,15.0,train,0.019400787131262663,97.81815862419087,0.9600984727967345
16.0,16.0,train,0.016275429811020797,94.2446778984165,0.9527978902504446
17.0,17.0,train,0.0033228885573448642,84.35449272054193,0.8047329020296311
18.0,18.0,train,9.982471788927416E-4,67.80796465387492,0.5531863377460267
19.0,19.0,train,9.756725099652814E-5,5.576568431103966,0.10794501770433418
20.0,20.0,train,0.0016950878305054791,77.00487547898584,0.67766073740605
21.0,21.0,train,0.0013518404200945433,73.82508415290869,0.6263932406720182
22.0,22.0,train,2.9510072847686907E-4,20.10943407655233,0.26793381972684327
23.0,23.0,train,7.679033182285711E-4,56.71663547172429,0.48780646204642303
24.0,24.0,train,8.990433693090503E-4,64.42482259158955,0.5271940416879509
25.0,25.0,train,4.6719959167925E-4,35.00020029669359,0.36686468229616737
26.0,26.0,train,0.0018671568261713833,78.60907396480046,0.6984071845280251
27.0,27.0,train,0.001440052187929607,74.38045059626725,0.6410644084999896
2.0,2.0,test,0.008495066315390331,88.21495338393277,0.9133144615971449
3.0,3.0,test,2.3069501114700086E-4,14.966846502912858,0.2224663408034792
5.0,5.0,test,0.0012386292991940426,72.48169982081318,0.6057096028079906
8.0,8.0,test,0.002193612139635443,80.74486915300625,0.7312270772606065
10.0,10.0,test,1.6278996228596083E-5,0.5099600177813002,0.019790351401442956
11.0,11.0,test,4.460954928465132E-4,33.44808691478146,0.3561956715041272
