X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
2.0,2.0,train,4.3727979391297757E-4,45.76958765045047,0.48924204426447154
3.0,3.0,train,5.688371547152022E-4,57.602858456098716,0.5547749080733444
4.0,4.0,train,8.799870003396839E-4,73.6470654780288,0.6584277154080542
6.0,6.0,train,4.595490002352331E-4,47.29374890525069,0.5016584584913063
7.0,7.0,train,0.00199781008213277,94.14689716490709,0.8139971978644235
8.0,8.0,train,1.6756061018654916E-4,13.87777890033604,0.2684960184811705
9.0,9.0,train,0.0012696107664671352,83.1005625355518,0.7355281381772759
10.0,10.0,train,0.0019889055179892748,94.03909898678958,0.8133199004779545
11.0,11.0,train,5.738571530816875E-4,58.086241828418984,0.5569440650849611
12.0,12.0,train,1.0201356676626437E-4,7.221091418959277,0.18264846866281184
13.0,13.0,train,3.5027163775680183E-4,36.77732114372105,0.43415888672928704
14.0,14.0,train,9.008705471054776E-5,6.37031494854167,0.1648142272081894
15.0,15.0,train,0.0017290898397199787,91.15626933999168,0.7911280954886607
16.0,16.0,train,1.5284200422377577E-4,12.027784490377599,0.2508269046798042
18.0,18.0,train,4.914939974681424E-4,50.42587975385468,0.5184511204366917
19.0,19.0,train,6.25814081249235E-4,61.75469726078007,0.5782129391701121
21.0,21.0,train,6.862894952052042E-4,65.38265889111408,0.6005333338655914
23.0,23.0,train,2.825504119080419E-4,29.610380840577232,0.38231004335088675
24.0,24.0,train,3.344693131874331E-4,35.39919191157561,0.42285442016828134
25.0,25.0,train,3.2787219670564005E-4,34.77774793827285,0.4180002888882254
26.0,26.0,train,2.734292859881072E-4,28.194321263967996,0.37459156036232133
27.0,27.0,train,3.6007564876260794E-4,37.79039981877618,0.4409524289214755
28.0,28.0,train,7.611825957405006E-5,5.3148301300700815,0.14291053049593525
29.0,29.0,train,0.0012459673231877404,82.6834450284319,0.7318552413245263
30.0,30.0,train,8.237384746961839E-4,71.82826072472031,0.6434205272085832
33.0,33.0,train,3.431218230437719E-4,36.25397745200832,0.4290994875962005
34.0,34.0,train,2.916077538328949E-5,1.1660496277875723,0.06004220642048184
35.0,35.0,train,0.0010178046428183237,78.13418352381993,0.6903575826467737
37.0,37.0,train,0.0012158431866450472,81.80828877570727,0.7270251450627542
38.0,38.0,train,0.0012328726491618272,82.38570975490514,0.729776809209221
39.0,39.0,train,0.0012481680047213989,82.77507770895238,0.7322014070177886
40.0,40.0,train,0.0010551344521208888,78.75766922407315,0.698004148279008
41.0,41.0,train,5.090037289269083E-4,52.1892885749562,0.527184074599932
43.0,43.0,train,0.001189851569842757,81.51371899574409,0.7227156083415055
45.0,45.0,train,5.016049876888516E-4,51.35789752181652,0.5235329044591418
47.0,47.0,train,3.6909416871565325E-4,38.537664234830686,0.44705920353575446
48.0,48.0,train,6.416595100493192E-4,62.59392230519869,0.5842988791776069
50.0,50.0,train,4.8273129182462227E-4,49.595882472115775,0.5139584848977763
52.0,52.0,train,9.675523590191823E-4,76.95006011994985,0.6794309311586355
53.0,53.0,train,2.1265806169762952E-4,19.914973660971086,0.3177944566996522
54.0,54.0,train,9.84165826328713E-4,77.7891175708659,0.683127641948429
55.0,55.0,train,9.707764841498817E-4,77.05162223649118,0.6801550705906196
56.0,56.0,train,3.575182221010972E-4,37.41552640846857,0.43919607424700924
57.0,57.0,train,7.04318525076686E-4,66.55186364507094,0.6067375174774894
58.0,58.0,train,5.358322206984042E-4,54.76708152252549,0.5399668942964503
60.0,60.0,train,7.312769552889268E-4,68.07283621471021,0.6156631371928614
61.0,61.0,train,4.6188110465692725E-4,47.52426042535076,0.5029239148585497
62.0,62.0,train,1.7013164332661012E-4,14.21123808218819,0.2714972863944357
63.0,63.0,train,2.722379822636482E-4,27.98334055517805,0.37356918925002625
64.0,64.0,train,9.634869934820715E-4,76.82201342385761,0.6785131616242654
65.0,65.0,train,7.958059640322147E-4,71.15006204954271,0.6354671383029076
66.0,66.0,train,7.611718737145751E-4,69.55651571048283,0.6250988647228927
67.0,67.0,train,3.171248170045521E-4,33.14001260779001,0.40991512047879775
69.0,69.0,train,4.6498148090884936E-4,47.89228082065574,0.5045963362253781
70.0,70.0,train,1.1266279124016844E-4,8.180021945051653,0.19794110442024626
71.0,71.0,train,5.066861369294692E-4,51.86522827209194,0.5260464103316955
73.0,73.0,train,7.130213410424447E-4,66.91184923237286,0.6096638944014312
74.0,74.0,train,8.275204956131491E-4,72.06309588743366,0.6444708063856586
76.0,76.0,train,0.001404504752726748,85.32349164186773,0.754698138804753
77.0,77.0,train,1.4035598879228723E-5,0.3224925059798013,0.029828318005134434
78.0,78.0,train,0.0013071665723110896,83.45105407897788,0.7411598119178295
79.0,79.0,train,5.22190308795823E-4,53.577212674565416,0.5335545862656006
80.0,80.0,train,3.8276640580005473E-4,40.08227009999394,0.45606688329973766
82.0,82.0,train,0.0020581425783026395,95.05815017992543,0.8184598465746848
83.0,83.0,train,0.0021415640069545423,95.69767565025502,0.8242889091653353
84.0,84.0,train,0.0011441902725945368,80.73803863145687,0.7148058445730284
85.0,85.0,train,0.00103040751875747,78.54770867880183,0.6929820615380544
87.0,87.0,train,6.011894249371454E-4,59.49071353562491,0.5683931773480682
88.0,88.0,train,1.311191292996171E-4,9.750735651160971,0.22313226090474694
89.0,89.0,train,8.381266031889726E-4,72.41789354473683,0.6473834224727747
90.0,90.0,train,2.563364539828435E-4,26.034286334284214,0.35959535222786065
91.0,91.0,train,7.010524869754269E-4,66.34422747772857,0.605627936177369
92.0,92.0,train,4.92201724939E-4,50.52366992040369,0.5188103498839262
93.0,93.0,train,9.209823486547089E-5,6.508468921660434,0.16787598857661168
96.0,96.0,train,0.0014271633654667564,86.31903687913486,0.7576488618352987
97.0,97.0,train,0.0012227235881850616,82.10171808875305,0.7281436172387264
98.0,98.0,train,4.216939076689572E-4,44.259585361203264,0.4801773945493602
99.0,99.0,train,2.4643615309911476E-4,24.411108156699697,0.3505758930553821
100.0,100.0,train,6.09166041544067E-4,60.39497668778933,0.57162376561076
102.0,102.0,train,1.3416062965923952E-4,10.003140021606791,0.22713253002506573
103.0,103.0,train,0.0031618663110848113,99.66642678406185,0.8738355539340108
105.0,105.0,train,0.001624921724845803,89.79905918780712,0.7806748161499013
106.0,106.0,train,9.88663197530869E-5,7.029987690938323,0.1780166456513545
