x,y,species median
1.0,1.0,0.015501344
2.0,2.0,0.7123073
3.0,3.0,0.030470772
4.0,4.0,0.1296869
5.0,5.0,0.12859523
6.0,6.0,0.038375396
7.0,7.0,0.07850778
8.0,8.0,0.06528101
9.0,9.0,0.023869555
10.0,10.0,0.518987
11.0,11.0,0.070364885
12.0,12.0,0.2276191
13.0,13.0,0.06151347
14.0,14.0,0.358006
15.0,15.0,0.20720813
16.0,16.0,0.22542459
17.0,17.0,0.33387634
18.0,18.0,0.5375304
19.0,19.0,0.02906163
20.0,20.0,0.1168934
21.0,21.0,0.17299822
22.0,22.0,0.18549272
23.0,23.0,0.4522104
24.0,24.0,0.00539292
25.0,25.0,0.24315025
26.0,26.0,0.09276043
27.0,27.0,0.57693005
28.0,28.0,0.4985314
29.0,29.0,0.29616615
30.0,30.0,0.08237086
31.0,31.0,0.1321735
32.0,32.0,0.06751603
33.0,33.0,0.37083384
34.0,34.0,0.49707276
35.0,35.0,0.2002866
36.0,36.0,0.0965186
37.0,37.0,0.25742552
38.0,38.0,0.122583635
39.0,39.0,0.8123577
40.0,40.0,0.2734713
41.0,41.0,0.24007128
42.0,42.0,0.095420495
43.0,43.0,0.11533733
44.0,44.0,0.20499241
45.0,45.0,0.17498298
46.0,46.0,0.21534492
47.0,47.0,0.420367
48.0,48.0,0.103305645
49.0,49.0,0.3927495
50.0,50.0,0.22159223
51.0,51.0,0.33677745
52.0,52.0,0.047177944
53.0,53.0,0.39225683
54.0,54.0,3.820904E-4
55.0,55.0,0.21777168
56.0,56.0,0.15122133
57.0,57.0,0.0026642813
58.0,58.0,0.29180717
59.0,59.0,0.08005914
60.0,60.0,0.025279403
61.0,61.0,0.0016509823
62.0,62.0,0.0155659085
63.0,63.0,0.12366756
64.0,64.0,0.26701292
65.0,65.0,0.059329327
66.0,66.0,0.20457928
67.0,67.0,0.025613435
68.0,68.0,0.11757322
69.0,69.0,0.55822635
70.0,70.0,0.022601036
71.0,71.0,0.29823917
72.0,72.0,0.032822005
73.0,73.0,0.7325326
74.0,74.0,0.2678463
75.0,75.0,0.56013316
76.0,76.0,0.1926262
77.0,77.0,0.53321403
78.0,78.0,0.13109477
79.0,79.0,0.6354949
80.0,80.0,0.5718652
81.0,81.0,0.045875758
82.0,82.0,0.06912445
83.0,83.0,0.5333893
84.0,84.0,0.032430872
85.0,85.0,0.2975785
86.0,86.0,0.11109609
87.0,87.0,0.58794105
88.0,88.0,0.62008137
89.0,89.0,0.121535465
90.0,90.0,0.42491388
91.0,91.0,0.090305045
92.0,92.0,0.058669217
93.0,93.0,0.36474326
94.0,94.0,0.14579725
95.0,95.0,0.4434557
96.0,96.0,6.964649E-4
97.0,97.0,0.1579085
98.0,98.0,0.018674608
99.0,99.0,0.23093471
100.0,100.0,0.6474505
101.0,101.0,0.4136213
102.0,102.0,0.39328694
103.0,103.0,0.00900197
104.0,104.0,0.26693207
105.0,105.0,0.22714369
106.0,106.0,0.07419794
107.0,107.0,0.75600845
108.0,108.0,0.10137884
109.0,109.0,0.07551236
110.0,110.0,0.30253986
111.0,111.0,0.43787616
112.0,112.0,0.07345
113.0,113.0,0.082686365
114.0,114.0,0.02775421
115.0,115.0,0.10956172
116.0,116.0,0.0023311018
117.0,117.0,0.37904492
118.0,118.0,0.102481835
119.0,119.0,0.5575911
120.0,120.0,0.39367568
121.0,121.0,0.5282858
122.0,122.0,0.24472208
123.0,123.0,0.072286576
124.0,124.0,0.30268547
125.0,125.0,0.19317457
126.0,126.0,0.33162442
127.0,127.0,0.049850482
128.0,128.0,0.032783236
129.0,129.0,0.40637583
130.0,130.0,0.2811521
131.0,131.0,0.50640976
132.0,132.0,0.48854613
133.0,133.0,0.002350834
134.0,134.0,0.0413267
135.0,135.0,0.23833242
136.0,136.0,0.04754437
137.0,137.0,0.41019344
138.0,138.0,0.39095896
139.0,139.0,0.063453406
140.0,140.0,0.0013192155
141.0,141.0,0.03750347
142.0,142.0,0.07063199
143.0,143.0,0.5344677
144.0,144.0,0.107453644
145.0,145.0,0.2421782
146.0,146.0,0.13199137
147.0,147.0,0.049299654
148.0,148.0,0.4339842
149.0,149.0,0.7583059
150.0,150.0,0.11930205
151.0,151.0,0.117447875
152.0,152.0,0.56247354
153.0,153.0,0.2449597
154.0,154.0,0.30418265
155.0,155.0,0.40297708
156.0,156.0,0.058286924
157.0,157.0,0.09452762
158.0,158.0,0.11384155
159.0,159.0,0.28935003
160.0,160.0,0.28806296
161.0,161.0,0.09490414
162.0,162.0,0.12159772
163.0,163.0,0.5495867
164.0,164.0,0.014480569
165.0,165.0,0.31019422
166.0,166.0,0.0023827406
167.0,167.0,0.094557054
168.0,168.0,0.41385865
169.0,169.0,0.13849157
170.0,170.0,0.32801664
171.0,171.0,0.5410811
172.0,172.0,0.1916016
173.0,173.0,0.41274193
174.0,174.0,0.24291837
175.0,175.0,0.05937734
176.0,176.0,0.018246308
177.0,177.0,0.04190461
178.0,178.0,0.061001793
179.0,179.0,0.07662474
180.0,180.0,0.36996213
181.0,181.0,0.098229066
182.0,182.0,0.2761505
183.0,183.0,0.1557865
184.0,184.0,0.2330248
185.0,185.0,0.35159633
186.0,186.0,0.15344884
187.0,187.0,0.3562839
188.0,188.0,0.101459004
189.0,189.0,0.14469647
190.0,190.0,0.43124673
191.0,191.0,0.06576475
192.0,192.0,0.19919893
193.0,193.0,0.301754
194.0,194.0,0.5663781
195.0,195.0,0.6073249
196.0,196.0,0.07349015
197.0,197.0,0.26896274
198.0,198.0,0.070031665
199.0,199.0,0.1464464
200.0,200.0,0.038404025
201.0,201.0,0.20906392
202.0,202.0,0.68819106
203.0,203.0,0.0040782564
204.0,204.0,0.2500474
205.0,205.0,0.1111663
206.0,206.0,0.46616548
207.0,207.0,0.59085023
208.0,208.0,0.093856655
209.0,209.0,0.06034663
210.0,210.0,0.0461874
211.0,211.0,0.02517924
212.0,212.0,0.055811778
213.0,213.0,0.075553104
214.0,214.0,0.08682463
215.0,215.0,0.37305647
216.0,216.0,0.07677398
217.0,217.0,0.40613133
218.0,218.0,0.21691535
219.0,219.0,0.23540965
220.0,220.0,0.16211964
221.0,221.0,0.41814128
222.0,222.0,0.1575261
223.0,223.0,0.11930934
224.0,224.0,0.046521172
225.0,225.0,0.21128969
226.0,226.0,0.14925523
227.0,227.0,0.093358316
228.0,228.0,0.12640347
229.0,229.0,0.057771973
230.0,230.0,0.01028879
231.0,231.0,0.3137948
232.0,232.0,0.24057133
233.0,233.0,0.372429
234.0,234.0,0.2729906
235.0,235.0,0.47160345
236.0,236.0,0.4109133
237.0,237.0,0.09560773
238.0,238.0,0.08076933
239.0,239.0,0.08257963
240.0,240.0,0.00398685
241.0,241.0,0.3731418
242.0,242.0,0.36446488
243.0,243.0,0.03687682
244.0,244.0,0.34361702
245.0,245.0,0.25155172
246.0,246.0,0.29216447
247.0,247.0,0.0750399
248.0,248.0,0.39553875
249.0,249.0,0.5710284
250.0,250.0,0.5319466
251.0,251.0,0.0063787294
252.0,252.0,0.10186293
253.0,253.0,0.17617922
254.0,254.0,0.28274485
255.0,255.0,0.027908482
256.0,256.0,0.26455912
257.0,257.0,0.14920229
258.0,258.0,0.03948261
259.0,259.0,0.036638282
260.0,260.0,0.53100044
261.0,261.0,0.25396556
262.0,262.0,0.13829394
263.0,263.0,0.24965928
264.0,264.0,0.007387776
265.0,265.0,0.42073864
266.0,266.0,0.34838483
267.0,267.0,0.12364377
268.0,268.0,0.10942794
269.0,269.0,0.49861953
270.0,270.0,0.21020982
271.0,271.0,0.04256845
272.0,272.0,0.5030324
273.0,273.0,5.565933E-4
274.0,274.0,0.35538942
275.0,275.0,0.16075361
276.0,276.0,0.37972793
277.0,277.0,0.031843282
278.0,278.0,0.105724804
279.0,279.0,0.46916088
280.0,280.0,0.4289323
281.0,281.0,0.04407638
282.0,282.0,0.46679837
283.0,283.0,0.044531982
284.0,284.0,0.49190384
285.0,285.0,0.1256335
286.0,286.0,0.019212557
287.0,287.0,0.07408446
288.0,288.0,0.08233166
289.0,289.0,0.79601777
290.0,290.0,0.41690683
291.0,291.0,0.09500755
292.0,292.0,0.047183864
293.0,293.0,0.02990771
294.0,294.0,0.17004439
295.0,295.0,0.39603072
296.0,296.0,0.20549765
297.0,297.0,0.054052588
298.0,298.0,0.14793842
299.0,299.0,0.13485232
300.0,300.0,0.33990842
301.0,301.0,0.3087591
302.0,302.0,0.30742866
