x,y,species_3 logistic values
1.0,1.0,0.06910535
2.0,2.0,0.1438401
3.0,3.0,0.15535347
4.0,4.0,0.4320899
5.0,5.0,0.31122875
6.0,6.0,0.004975806
7.0,7.0,0.402534
8.0,8.0,0.42912063
9.0,9.0,0.009726967
10.0,10.0,0.52803147
11.0,11.0,0.2854159
12.0,12.0,0.38515127
13.0,13.0,0.42213535
14.0,14.0,0.008815352
15.0,15.0,0.037393972
16.0,16.0,0.245342
17.0,17.0,0.20772217
18.0,18.0,0.024975086
19.0,19.0,0.017524607
20.0,20.0,0.20876257
21.0,21.0,0.34170946
22.0,22.0,0.48642403
23.0,23.0,0.0073526157
24.0,24.0,0.041586157
25.0,25.0,0.45688263
26.0,26.0,0.6442435
27.0,27.0,0.011254298
28.0,28.0,0.06724357
29.0,29.0,0.008804645
30.0,30.0,0.13296984
31.0,31.0,0.32374096
32.0,32.0,0.048088055
33.0,33.0,0.014848407
34.0,34.0,0.009304533
35.0,35.0,0.5197694
36.0,36.0,0.16398078
37.0,37.0,0.13930646
38.0,38.0,0.1455193
39.0,39.0,0.03756079
40.0,40.0,5.817211E-4
41.0,41.0,0.57968
42.0,42.0,0.46461937
43.0,43.0,0.2042166
44.0,44.0,0.48140776
45.0,45.0,0.41443455
46.0,46.0,0.62584746
47.0,47.0,0.14061461
48.0,48.0,0.58182603
49.0,49.0,0.12485011
50.0,50.0,0.43759465
51.0,51.0,0.0103578735
52.0,52.0,0.0020855807
53.0,53.0,0.39111385
54.0,54.0,0.03882202
55.0,55.0,0.38264063
56.0,56.0,0.45627776
57.0,57.0,0.12104044
58.0,58.0,0.017631387
59.0,59.0,0.23501574
60.0,60.0,0.02785368
61.0,61.0,0.027185703
62.0,62.0,0.059225753
63.0,63.0,0.005176323
64.0,64.0,0.64115196
65.0,65.0,0.17426686
66.0,66.0,0.00857908
67.0,67.0,0.27373382
68.0,68.0,0.22027455
69.0,69.0,0.018419126
70.0,70.0,0.012672308
71.0,71.0,0.005356889
72.0,72.0,0.08338883
73.0,73.0,0.6637748
74.0,74.0,0.032218862
75.0,75.0,0.19295023
76.0,76.0,0.7743625
77.0,77.0,0.5726492
78.0,78.0,0.20245907
79.0,79.0,0.015555462
80.0,80.0,0.050768916
81.0,81.0,0.058411874
82.0,82.0,0.37275183
83.0,83.0,0.5431225
84.0,84.0,0.07722168
85.0,85.0,0.24963255
86.0,86.0,0.11599812
87.0,87.0,0.5001334
88.0,88.0,0.31100836
89.0,89.0,0.2488995
90.0,90.0,0.03256189
91.0,91.0,0.11759605
92.0,92.0,0.47267413
93.0,93.0,0.12606558
94.0,94.0,0.0010522861
95.0,95.0,0.25293642
96.0,96.0,0.20548461
97.0,97.0,0.08860443
98.0,98.0,0.17214753
99.0,99.0,0.03869065
100.0,100.0,0.6383081
101.0,101.0,0.029141998
102.0,102.0,0.05253697
103.0,103.0,0.020103559
104.0,104.0,0.006932756
105.0,105.0,0.14938648
106.0,106.0,0.22599174
107.0,107.0,0.019065643
108.0,108.0,0.16020004
109.0,109.0,0.1509057
110.0,110.0,0.20736693
111.0,111.0,0.139436
112.0,112.0,0.052253608
113.0,113.0,0.055625744
114.0,114.0,0.294741
115.0,115.0,0.31565508
116.0,116.0,0.041010607
117.0,117.0,0.00962811
118.0,118.0,0.04585657
119.0,119.0,0.26699868
120.0,120.0,0.03675094
121.0,121.0,0.036710273
122.0,122.0,0.01085149
123.0,123.0,0.48454577
124.0,124.0,0.020501196
125.0,125.0,0.2465748
126.0,126.0,6.244743E-4
127.0,127.0,0.1287367
128.0,128.0,0.0011960445
129.0,129.0,0.044943213
130.0,130.0,0.026498167
131.0,131.0,0.83745086
132.0,132.0,0.021709647
133.0,133.0,0.0049943896
134.0,134.0,0.1627764
135.0,135.0,0.50116056
136.0,136.0,0.0012462285
137.0,137.0,0.038928334
138.0,138.0,0.1674028
139.0,139.0,0.14017272
140.0,140.0,0.058708414
141.0,141.0,0.41925722
142.0,142.0,0.27199063
143.0,143.0,0.12737897
144.0,144.0,0.24964173
145.0,145.0,0.039485082
146.0,146.0,0.11317537
147.0,147.0,0.001492045
148.0,148.0,0.026389223
149.0,149.0,0.0237782
150.0,150.0,0.26276866
151.0,151.0,0.27937567
152.0,152.0,0.088129394
153.0,153.0,0.16749647
154.0,154.0,1.3088099E-4
155.0,155.0,0.023150513
156.0,156.0,0.01502325
157.0,157.0,0.30946976
158.0,158.0,0.08602454
159.0,159.0,0.026642133
160.0,160.0,0.7775733
161.0,161.0,0.4136499
162.0,162.0,0.18378748
163.0,163.0,0.08829842
164.0,164.0,0.050591167
165.0,165.0,0.026733749
166.0,166.0,0.06912144
167.0,167.0,0.28505442
168.0,168.0,0.4470592
169.0,169.0,0.3023143
170.0,170.0,0.035987373
171.0,171.0,0.034480024
172.0,172.0,0.19436458
173.0,173.0,0.01191271
174.0,174.0,0.6106851
175.0,175.0,0.25500253
176.0,176.0,0.03903037
177.0,177.0,0.21504702
178.0,178.0,0.27413154
179.0,179.0,0.08528869
180.0,180.0,0.017304394
181.0,181.0,0.3246601
182.0,182.0,0.045551263
183.0,183.0,0.17811356
184.0,184.0,0.52568424
185.0,185.0,0.0064032767
186.0,186.0,0.24969275
187.0,187.0,0.07255457
188.0,188.0,0.032294244
189.0,189.0,0.34149662
190.0,190.0,0.02460587
191.0,191.0,0.19146472
192.0,192.0,0.035089977
193.0,193.0,0.53512305
194.0,194.0,0.043872178
195.0,195.0,0.025556196
196.0,196.0,0.4029372
197.0,197.0,0.18205985
198.0,198.0,0.26704815
199.0,199.0,0.43871686
200.0,200.0,0.057737354
201.0,201.0,0.269045
202.0,202.0,0.060649246
203.0,203.0,0.014550765
204.0,204.0,0.11486035
205.0,205.0,0.16511205
206.0,206.0,0.050939616
207.0,207.0,0.2610761
208.0,208.0,0.13794193
209.0,209.0,0.05778483
210.0,210.0,0.016630594
211.0,211.0,0.04252459
212.0,212.0,0.3786725
213.0,213.0,0.051998165
214.0,214.0,0.25949183
215.0,215.0,0.09539065
216.0,216.0,0.3704205
217.0,217.0,0.033169292
218.0,218.0,0.32775423
219.0,219.0,0.55405086
220.0,220.0,0.08552388
221.0,221.0,0.012090666
222.0,222.0,0.280266
223.0,223.0,0.24579282
224.0,224.0,0.29330808
225.0,225.0,0.6187899
226.0,226.0,0.5902591
227.0,227.0,0.36940357
228.0,228.0,0.02308091
229.0,229.0,0.21118024
230.0,230.0,0.0035179795
231.0,231.0,0.28134114
232.0,232.0,0.528659
233.0,233.0,0.0064957575
234.0,234.0,0.07229082
235.0,235.0,0.10185566
236.0,236.0,0.2016507
237.0,237.0,0.097140975
238.0,238.0,0.41756448
239.0,239.0,0.14710164
240.0,240.0,0.026294112
241.0,241.0,0.009318314
242.0,242.0,0.007088956
243.0,243.0,0.018900692
244.0,244.0,0.30079502
245.0,245.0,0.60006
246.0,246.0,0.15047829
247.0,247.0,0.22818863
248.0,248.0,0.07590081
249.0,249.0,0.09082736
250.0,250.0,0.13222913
251.0,251.0,0.108349726
252.0,252.0,0.29251808
253.0,253.0,0.59383595
254.0,254.0,0.06705737
255.0,255.0,0.32153502
256.0,256.0,2.9630138E-4
257.0,257.0,0.052705377
258.0,258.0,0.06135411
259.0,259.0,0.3313682
260.0,260.0,0.03853145
261.0,261.0,0.47929314
262.0,262.0,0.65836376
263.0,263.0,0.06282968
264.0,264.0,0.05743033
265.0,265.0,0.004327401
266.0,266.0,0.03629124
267.0,267.0,0.17278591
268.0,268.0,0.41167766
269.0,269.0,0.033760734
270.0,270.0,0.35550177
271.0,271.0,0.27803236
272.0,272.0,0.0349662
273.0,273.0,0.13987008
274.0,274.0,0.009940141
275.0,275.0,0.001412326
276.0,276.0,0.063261904
277.0,277.0,0.3073192
278.0,278.0,0.16824445
279.0,279.0,0.44932917
280.0,280.0,0.028867116
281.0,281.0,3.4670508E-4
282.0,282.0,0.31719562
283.0,283.0,0.1346945
284.0,284.0,0.35364044
285.0,285.0,0.1817392
286.0,286.0,0.11166404
287.0,287.0,0.08590972
288.0,288.0,0.43873334
289.0,289.0,0.010110298
290.0,290.0,0.032705948
291.0,291.0,0.28287908
292.0,292.0,0.28479832
293.0,293.0,0.10079071
294.0,294.0,0.1529918
295.0,295.0,0.28459826
296.0,296.0,0.0061994507
297.0,297.0,0.29146153
298.0,298.0,0.5055372
299.0,299.0,0.0370372
300.0,300.0,0.25453734
301.0,301.0,0.0051009175
302.0,302.0,0.28918922
303.0,303.0,0.007137341
304.0,304.0,0.038616873
305.0,305.0,0.12675938
306.0,306.0,0.19538167
307.0,307.0,0.018621188
308.0,308.0,0.0015023468
309.0,309.0,0.0098697385
310.0,310.0,0.0048033157
311.0,311.0,0.17731138
312.0,312.0,0.27181587
313.0,313.0,0.009818901
314.0,314.0,0.026149554
315.0,315.0,0.00973258
316.0,316.0,0.5183953
317.0,317.0,0.035036955
318.0,318.0,0.09710102
319.0,319.0,0.0108604515
320.0,320.0,0.21488895
321.0,321.0,0.020661244
322.0,322.0,0.14340556
323.0,323.0,0.5954206
324.0,324.0,0.24129191
325.0,325.0,0.25958356
326.0,326.0,0.01576239
327.0,327.0,0.09531494
328.0,328.0,0.0064185895
329.0,329.0,0.034431458
330.0,330.0,0.18983203
331.0,331.0,0.123102
332.0,332.0,0.005321418
333.0,333.0,0.006508802
334.0,334.0,0.18082847
335.0,335.0,0.038466197
336.0,336.0,0.2957972
337.0,337.0,0.20100617
338.0,338.0,0.039571494
339.0,339.0,0.51204425
340.0,340.0,0.19368112
341.0,341.0,0.40610376
342.0,342.0,0.20483273
343.0,343.0,9.906362E-4
344.0,344.0,0.055986427
