X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,1.3480319561614117E-4,9.039442909812674,0.20265072563980388
2.0,2.0,train,6.321934399696388E-4,55.15230616726073,0.5437802553710597
4.0,4.0,train,4.2115618574117684E-4,36.93561492690134,0.4425989268244468
5.0,5.0,train,4.79530199404489E-4,43.020979489662935,0.4748168479255782
6.0,6.0,train,9.027194076526552E-4,69.80774960864234,0.6298998005703331
7.0,7.0,train,3.512021209435991E-4,29.550148733890303,0.39836964714715895
8.0,8.0,train,4.0624704132937253E-4,35.42271592823923,0.4337264230758848
9.0,9.0,train,5.438231815179031E-4,48.76714517667489,0.5062495170718112
10.0,10.0,train,3.4230031137618E-4,28.504778142055265,0.3922328091013877
11.0,11.0,train,4.1353991813998595E-4,36.26080065475287,0.43810146727880045
13.0,13.0,train,9.173604284481517E-4,70.3982471815763,0.6336425868830411
14.0,14.0,train,2.8361352695930377E-4,23.44517029409269,0.34841528586048454
15.0,15.0,train,0.0013441001942478214,83.04168128646656,0.7170459235616173
16.0,16.0,train,5.6152533119661156E-5,3.2665343873442425,0.09573374517394267
17.0,17.0,train,5.704274072084009E-4,51.01305567369002,0.5181822608233986
19.0,19.0,train,3.161241086180733E-4,26.404468547116252,0.3734393650232113
20.0,20.0,train,3.0752588160165985E-4,25.823005261206408,0.3670099977350725
23.0,23.0,train,5.78134341376775E-4,51.50897372759632,0.521532043750114
24.0,24.0,train,1.333648575089862E-4,8.92944873945778,0.20092290903967203
25.0,25.0,train,3.462800567175585E-4,28.972724863811965,0.39499181834094127
26.0,26.0,train,1.1782071324617368E-4,7.645241790324562,0.1817611684450332
27.0,27.0,train,5.248267476548167E-4,47.439198022847656,0.4973608779602965
28.0,28.0,train,1.2062691218521272E-4,7.965763211278652,0.18528813996698393
29.0,29.0,train,0.0010474032651359363,74.61993783821676,0.6638379000653916
30.0,30.0,train,6.74756786696047E-4,58.222343549109915,0.5598929273584813
31.0,31.0,train,0.002920193035472323,94.56240395604352,0.8462881568456838
32.0,32.0,train,2.650986987000121E-4,21.723699539893325,0.33324991528101927
33.0,33.0,train,9.872368158758246E-4,72.6860568788428,0.6505107807460134
34.0,34.0,train,5.072048283365579E-4,46.120045131118914,0.48882439478493345
35.0,35.0,train,5.108912990364023E-4,46.524399566265664,0.49063410958331144
36.0,36.0,train,7.097338200229448E-4,60.56767111077712,0.5723058486693735
37.0,37.0,train,7.990995263198574E-5,4.8531177460450925,0.13093414918630744
40.0,40.0,train,9.315422744679441E-4,70.81702377002883,0.6371965144526502
42.0,42.0,train,0.0011631412770613358,79.27303666869749,0.6868115439189788
43.0,43.0,train,3.3108936417118227E-4,27.53680768181226,0.3843236298750496
44.0,44.0,train,8.161516247832168E-4,66.38837196412139,0.6061065519310777
45.0,45.0,train,0.0010682831797463222,75.5129004581921,0.668228420660424
47.0,47.0,train,6.828723457669539E-4,58.728132598106825,0.5628368049964774
48.0,48.0,train,0.0035981555088698907,97.39453973753994,0.8715296608460207
50.0,50.0,train,3.483865063259307E-4,29.280386186725345,0.3964420276380687
52.0,52.0,train,0.0018020564133454462,88.31656892739137,0.7726014204215147
53.0,53.0,train,0.0030343325044588183,95.75398761807816,0.8512098741104945
55.0,55.0,train,7.364685209971119E-4,62.043076313848054,0.5813314948866357
58.0,58.0,train,0.0019052956520965742,88.88064941048869,0.7822399358986044
60.0,60.0,train,6.466084980918286E-4,56.12124785587329,0.5493676864310394
61.0,61.0,train,0.0015087501204456952,85.6153871225191,0.7398929164870776
62.0,62.0,train,0.0024686508046876774,92.4033358337133,0.8231450109994516
63.0,63.0,train,6.472514259881196E-4,56.16572747833965,0.5496137057085506
64.0,64.0,train,8.134649244672521E-4,66.24344762073554,0.6053190647295824
66.0,66.0,train,4.838978957035271E-4,43.63758648395457,0.4770783615251455
68.0,68.0,train,0.0015850514833796957,86.52643082948131,0.7492746291959466
69.0,69.0,train,0.0035005521036640184,97.03474849664633,0.8684189432742782
70.0,70.0,train,4.543606324488192E-4,40.65386802517584,0.4613936063648214
71.0,71.0,train,4.918242126919745E-4,44.54859960833333,0.48113310500976697
72.0,72.0,train,4.2364886101928364E-4,37.24041268146604,0.44405527258183053
73.0,73.0,train,4.991131772087015E-4,45.352129056448895,0.4848067008661524
