Predictor variable,Categorical,Sample average
Forest_Productivity,true,18.0
Forest_Type,true,31.0
bio10_16,false,140.83417366934822
bio12_16,false,770.7400410258687
bio15_16,false,29.874170290006624
moose2015,false,50.201949216269114
red_deer2015,false,7.518088619608979
roe_deer2015,false,19.78614481137349
